"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a GIF disappears as expected in a group conversation","80179","Disappearing GIF to group @ios @low-risk @3-devices","Disappearing Messages","Mon Sep 01 14:18:12 AEST 2025","failed","Mon Sep 01 14:19:32 AEST 2025","","Message Types","",""
"","35020","Accept message request with text @ios @high-risk @2-devices","","Mon Sep 01 14:40:03 AEST 2025","passed","Mon Sep 01 14:40:39 AEST 2025","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","46902","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Mon Sep 01 14:15:49 AEST 2025","failed","Mon Sep 01 14:16:36 AEST 2025","","Message Types","",""
"","188914","Create group and change name syncs @ios @high-risk @4-devices","","Mon Sep 01 14:31:40 AEST 2025","passed","Mon Sep 01 14:34:49 AEST 2025","","linked_device_create_group.spec.ts","",""
"","56337","Accept message request @ios @high-risk @3-devices","","Mon Sep 01 14:39:19 AEST 2025","passed","Mon Sep 01 14:40:16 AEST 2025","","message_requests_accept.spec.ts","",""
"Verifies that joining a community works and the conversation syncs to a linked device","40763","Join community test @ios @high-risk @2-devices","New Conversation","Mon Sep 01 14:07:14 AEST 2025","passed","Mon Sep 01 14:07:55 AEST 2025","","Join Community","",""
"","20450","Invite a friend @ios @medium-risk @1-devices","","Mon Sep 01 14:30:51 AEST 2025","passed","Mon Sep 01 14:31:11 AEST 2025","","invite_a_friend_share.spec.ts","",""
"","44617","Change username linked device @ios @medium-risk @2-devices","","Mon Sep 01 14:31:34 AEST 2025","passed","Mon Sep 01 14:32:18 AEST 2025","","linked_device_change_username.spec.ts","",""
"","73160","Create contact @ios @high-risk @3-devices","","Mon Sep 01 14:44:57 AEST 2025","passed","Mon Sep 01 14:46:10 AEST 2025","","user_actions_create_contact.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","21646","Review prompt negative flow @ios @high-risk @1-devices","In-App Review Prompt","Mon Sep 01 14:43:23 AEST 2025","failed","Mon Sep 01 14:43:45 AEST 2025","","Flows","",""
