"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13935","Onboarding terms of service @ios @high-risk @1-devices","","Tue Sep 02 15:00:44 AEST 2025","passed","Tue Sep 02 15:00:58 AEST 2025","","onboarding_tos.spec.ts","",""
"Verifies that ONS resolution works","17846","ONS resolution @ios @high-risk @1-devices","New Conversation","Tue Sep 02 15:00:46 AEST 2025","passed","Tue Sep 02 15:01:04 AEST 2025","","New Message","",""
"","32938","Change username linked device @ios @medium-risk @2-devices","","Tue Sep 02 14:49:49 AEST 2025","passed","Tue Sep 02 14:50:22 AEST 2025","","linked_device_change_username.spec.ts","",""
"","58084","Send GIF 1:1 @ios @medium-risk @2-devices","","Tue Sep 02 14:55:04 AEST 2025","passed","Tue Sep 02 14:56:03 AEST 2025","","message_gif.spec.ts","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","119957","Disappearing community invite message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Sep 02 14:34:54 AEST 2025","passed","Tue Sep 02 14:36:54 AEST 2025","","Message Types","",""
"Verifies that an image can be sent and received in a community","72650","Send image to community @ios @medium-risk @2-devices","Sending Messages","Tue Sep 02 14:32:32 AEST 2025","passed","Tue Sep 02 14:33:45 AEST 2025","","Attachments","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","110397","Disappear after send groups @ios @high-risk @3-devices","Disappearing Messages","Tue Sep 02 14:33:03 AEST 2025","passed","Tue Sep 02 14:34:53 AEST 2025","","Conversation Types","",""
"","10726","Onboarding incorrect seed @ios @low-risk @1-devices","","Tue Sep 02 14:48:40 AEST 2025","passed","Tue Sep 02 14:48:51 AEST 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","60742","Unsend message in group @ios @high-risk @3-devices","","Tue Sep 02 14:44:41 AEST 2025","passed","Tue Sep 02 14:45:42 AEST 2025","","group_message_unsend.spec.ts","",""
"","31853","Link device @ios @high-risk @2-devices","","Tue Sep 02 14:52:43 AEST 2025","passed","Tue Sep 02 14:53:15 AEST 2025","","linked_device.spec.ts","",""
