"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15775","Onboarding terms of service @ios @high-risk @1-devices","","Mon Oct 27 16:44:52 AEDT 2025","passed","Mon Oct 27 16:45:08 AEDT 2025","","onboarding_tos.spec.ts","",""
"Verifies that a voice note disappears as expected in a group conversation","81745","Disappearing voice message to group @ios @low-risk @3-devices","Disappearing Messages","Mon Oct 27 16:19:02 AEDT 2025","passed","Mon Oct 27 16:20:24 AEDT 2025","","Message Types","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends","58152","Message length limit (1799 chars) @ios @high-risk @1-devices","Sending Messages","Mon Oct 27 16:39:24 AEDT 2025","passed","Mon Oct 27 16:40:22 AEDT 2025","","Rules","",""
"Verifies that a long message can be sent to a group","79382","Send long message to group @ios @low-risk @3-devices","Sending Messages","Mon Oct 27 16:21:19 AEDT 2025","passed","Mon Oct 27 16:22:39 AEDT 2025","","Message types","",""
"","38768","Accept message request with text @ios @high-risk @2-devices","","Mon Oct 27 16:41:38 AEDT 2025","passed","Mon Oct 27 16:42:16 AEDT 2025","","message_requests_accept_text_reply.spec.ts","",""
"","12899","Onboarding no seed @ios @low-risk @1-devices","","Mon Oct 27 16:31:13 AEDT 2025","passed","Mon Oct 27 16:31:25 AEDT 2025","","input_validations/onboarding_no_seed.spec.ts","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","74695","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","Mon Oct 27 16:13:17 AEDT 2025","passed","Mon Oct 27 16:14:32 AEDT 2025","","Conversation Types","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","22197","Review prompt negative flow @ios @high-risk @1-devices","In-App Review Prompt","Mon Oct 27 16:45:08 AEDT 2025","passed","Mon Oct 27 16:45:30 AEDT 2025","","Flows","",""
"","32019","Link device @ios @high-risk @2-devices","","Mon Oct 27 16:35:06 AEDT 2025","passed","Mon Oct 27 16:35:38 AEDT 2025","","linked_device.spec.ts","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","130999","Disappearing community invite message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Mon Oct 27 16:12:23 AEDT 2025","passed","Mon Oct 27 16:14:34 AEDT 2025","","Message Types","",""
"","72727","Block message request in conversation @ios @high-risk @3-devices","","Mon Oct 27 16:42:17 AEDT 2025","passed","Mon Oct 27 16:43:29 AEDT 2025","","message_requests_block.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","80235","Check app disguise icon layout @ios @medium-risk @1-devices","Settings","Mon Oct 27 16:02:41 AEDT 2025","passed","Mon Oct 27 16:04:01 AEDT 2025","","App Disguise","",""
