"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15367","Warning modal on restore account @android @medium-risk @1-devices","","Thu Nov 20 14:54:57 AEDT 2025","passed","Thu Nov 20 14:55:12 AEDT 2025","","warning_modal_restore_account.spec.ts","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","39685","Kick member @android @medium-risk @3-devices","Groups","Thu Nov 20 15:47:03 AEDT 2025","passed","Thu Nov 20 15:47:43 AEDT 2025","","Edit Group","",""
"","23846","Change username @android @medium-risk @1-devices","","Thu Nov 20 14:53:35 AEDT 2025","passed","Thu Nov 20 14:53:59 AEDT 2025","","user_actions_change_username.spec.ts","",""
"","67056","Create contact @android @high-risk @3-devices","","Thu Nov 20 16:02:26 AEDT 2025","passed","Thu Nov 20 16:03:34 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that when a message is deleted on one device, it shows as deleted on a linked device too.","37391","Delete message linked device @android @high-risk @3-devices","User Actions","Thu Nov 20 15:52:44 AEDT 2025","passed","Thu Nov 20 15:53:21 AEDT 2025","","Delete Message","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","18601","Check Notifications settings layout @android @high-risk @1-devices","Visual Checks","Thu Nov 20 14:54:42 AEDT 2025","passed","Thu Nov 20 14:55:01 AEDT 2025","","Settings","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","79167","Disappearing link message 1:1 @android @low-risk @2-devices","Disappearing Messages","Thu Nov 20 15:04:33 AEDT 2025","passed","Thu Nov 20 15:05:52 AEDT 2025","","Message Types","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","43101","Hide note to self @android @low-risk @1-devices","User Actions","Thu Nov 20 14:53:59 AEDT 2025","passed","Thu Nov 20 14:54:42 AEDT 2025","","Hide Note to Self","",""
"Verifies that a user can be unblocked after being blocked","45995","Unblock user @android @low-risk @2-devices","User Actions","Thu Nov 20 15:17:59 AEDT 2025","passed","Thu Nov 20 15:18:45 AEDT 2025","","Block/Unblock","",""
"","72083","Send video 1:1 @android @medium-risk @2-devices","","Thu Nov 20 15:14:36 AEDT 2025","passed","Thu Nov 20 15:15:48 AEDT 2025","","message_video.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","29731","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","Thu Nov 20 14:51:52 AEDT 2025","passed","Thu Nov 20 14:52:22 AEDT 2025","","Flows","",""
"Verifies that a GIF can be sent to a group, all members receive the document, and replying to a document works as expected","69382","Send GIF to group @android @medium-risk @3-devices","Sending Messages","Thu Nov 20 15:31:58 AEDT 2025","passed","Thu Nov 20 15:33:07 AEDT 2025","","Message types","",""
