"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","49853","Send link 1:1 @android @high-risk @2-devices","","Mon Jun 30 16:11:10 AEST 2025","passed","Mon Jun 30 16:12:00 AEST 2025","","message_link_preview.spec.ts","",""
"","47811","Link device @android @high-risk @2-devices","","Mon Jun 30 16:08:25 AEST 2025","passed","Mon Jun 30 16:09:13 AEST 2025","","linked_device.spec.ts","",""
"","33927","Create group banner @android @high-risk @2-devices","","Mon Jun 30 16:07:51 AEST 2025","passed","Mon Jun 30 16:08:25 AEST 2025","","group_tests_create_group_banner.spec.ts","",""
"","45069","Donate linkout @android @high-risk @1-devices","","Mon Jun 30 16:05:24 AEST 2025","passed","Mon Jun 30 16:06:09 AEST 2025","","donate.spec.ts","",""
"","75375","Send image 1:1 @android @high-risk @2-devices","","Mon Jun 30 16:09:54 AEST 2025","passed","Mon Jun 30 16:11:10 AEST 2025","","message_image.spec.ts","",""
"","53056","Accept message request with text @android @high-risk @2-devices","","Mon Jun 30 16:11:23 AEST 2025","passed","Mon Jun 30 16:12:16 AEST 2025","","message_requests_accept_text_reply.spec.ts","",""
"","23115","Onboarding terms of service @android @high-risk @1-devices","","Mon Jun 30 16:05:24 AEST 2025","passed","Mon Jun 30 16:05:47 AEST 2025","","onboarding_tos.spec.ts","",""
"","94743","Disappear after send @android @high-risk @2-devices","","Mon Jun 30 16:07:30 AEST 2025","passed","Mon Jun 30 16:09:04 AEST 2025","","disappear_after_send.spec.ts","",""
"","32236","Create user @android @high-risk @1-devices","","Mon Jun 30 16:05:24 AEST 2025","passed","Mon Jun 30 16:05:56 AEST 2025","","user_actions_create_user.spec.ts","",""
"","75015","Join community test @android @high-risk @2-devices","","Mon Jun 30 16:06:15 AEST 2025","passed","Mon Jun 30 16:07:30 AEST 2025","","community_tests_join.spec.ts","",""
"","41674","Send document 1:1 @android @high-risk @2-devices","","Mon Jun 30 16:10:40 AEST 2025","failed","Mon Jun 30 16:11:21 AEST 2025","","message_document.spec.ts","",""
"","50080","Delete message locally @android @high-risk @2-devices","","Mon Jun 30 16:09:04 AEST 2025","passed","Mon Jun 30 16:09:54 AEST 2025","","message_deletion.spec.ts","",""
"","96761","Disappear after read @android @high-risk @2-devices","","Mon Jun 30 16:06:15 AEST 2025","passed","Mon Jun 30 16:07:51 AEST 2025","","disappear_after_read.spec.ts","",""
"","21662","Onboarding privacy policy @android @high-risk @1-devices","","Mon Jun 30 16:05:24 AEST 2025","passed","Mon Jun 30 16:05:46 AEST 2025","","onboarding_pp.spec.ts","",""
