"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a user's avatar color is consistent across linked devices.","22615","Avatar color linked device @ios @medium-risk @2-devices","Visual Checks","2026-04-01","passed","2026-04-01","","Onboarding","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","59256","Hide note to self @ios @low-risk @1-devices","User Actions","2026-04-01","failed","2026-04-01","","Hide Note to Self","",""
"Verifies that the Session Network Page displays the values fetched from the network API correctly.","15722","Network page values @ios @medium-risk @1-devices","Network Page","2026-04-01","passed","2026-04-01","","network_page_values.spec.ts","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","18305","Check Notifications settings layout @ios @high-risk @1-devices","Visual Checks","2026-04-01","failed","2026-04-01","","Settings","",""
"Verifies that a group created on one device appears on a linked device, and that a group name change syncs to all members.","119381","Create group and change name syncs @ios @high-risk @4-devices","Groups","2026-04-01","passed","2026-04-01","","Create Group","",""
"Verifies that an admin can delete a group successfully via the UI.
  The group members see the empty state control message, and the admin's conversation disappears from the home screen, even on a linked device.","49487","Delete group linked device @ios @high-risk @4-devices","Groups","2026-04-01","passed","2026-04-01","","Leave/Delete Group","",""
"Mocks a custom install date 7 days 2 minutes ago, opens the app, and verifies that the Donate CTA is shown.","16409","Donate CTA shows if app installed >=7 days ago @ios @high-risk @1-devices","Donations","2026-04-01","passed","2026-04-01","","cta_donate_time.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","44255","Check app disguise icon layout @ios @medium-risk @1-devices","Settings","2026-04-01","failed","2026-04-01","","App Disguise","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","61655","Send image to group @ios @high-risk @3-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Message types","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","231939","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","2026-04-01","failed","2026-04-01","","Conversation Types","",""
"","49375","Send document 1:1 @ios @high-risk @2-devices","","2026-04-01","passed","2026-04-01","","message_document.spec.ts","",""
"Verifies that a community admin can ban a user and delete their messages. Banned user cannot send messages anymore.","77546","Ban and delete in community @ios @medium-risk @2-devices","User Actions","2026-04-01","passed","2026-04-01","","Ban/Unban","",""
"","16648","Onboarding terms of service @ios @high-risk @1-devices","","2026-04-01","passed","2026-04-01","","onboarding_tos.spec.ts","",""
"","36449","Change username @ios @medium-risk @1-devices","","2026-04-01","passed","2026-04-01","","user_actions_change_username.spec.ts","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends (non Pro)","32994","Message length limit (1800 chars non Pro) @ios @high-risk @1-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Rules","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","32142","Send emoji react 1:1 @ios @high-risk @2-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Emoji reacts","",""
"Verifies that a username change syncs to a linked device.","37674","Change username linked device @ios @medium-risk @2-devices","User Actions","2026-04-01","passed","2026-04-01","","Change Username","",""
"Verifies that an image can be sent and received in a community","71457","Send image to community @ios @medium-risk @2-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Message types","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","75930","Disappearing community invite message 1:1 @ios @low-risk @2-devices","Disappearing Messages","2026-04-01","failed","2026-04-01","","Message Types","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","20865","Review prompt positive flow @ios @high-risk @1-devices","In-App Review Prompt","2026-04-01","passed","2026-04-01","","Flows","",""
"Verifies that Bob sees the Follow Setting banner when Alice sets disappearing messages in a 1:1 conversation, and that following applies the setting to both sides","55545","Disappearing messages follow setting 1:1 @ios @medium-risk @2-devices","Disappearing Messages","2026-04-01","failed","2026-04-01","","Conversation Types","",""
"Verifies that the ""Learn More"" link on the Network Page for Staking opens the correct URL in the device browser.","23055","Network page learn more staking link @ios @medium-risk @1-devices","Network Page","2026-04-01","passed","2026-04-01","","network_page_link_staking.spec.ts","",""
"Verifies that a GIF can be sent to a group, all members receive the document, and replying to a document works as expected","67711","Send GIF to group @ios @medium-risk @3-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Message types","",""
"Verifies the alternate icon set on the App Disguise page is applied","96208","App disguise set icon @ios @medium-risk @1-devices","Settings","2026-04-01","passed","2026-04-01","","App Disguise","",""
"Verifies that mentions can be sent to a group, and that all participants see them correctly.","43337","Mentions for groups @ios @medium-risk @3-devices","Sending Messages","2026-04-01","passed","2026-04-01","","Mentions","",""
"","66714","Delete message request in conversation @ios @high-risk @3-devices","","2026-04-01","passed","2026-04-01","","message_requests_decline.spec.ts","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","59104","Change profile picture linked device @ios @medium-risk @2-devices","User Actions","2026-04-01","passed","2026-04-01","","Change Profile Picture","",""
"","48275","Hide recovery password @ios @medium-risk @2-devices","","2026-04-01","passed","2026-04-01","","user_actions_hide_recovery_password.spec.ts","",""
"Verifies that Hide Note To Self syncs to a linked device.","57233","Hide note to self linked device @ios @low-risk @2-devices","User Actions","2026-04-01","failed","2026-04-01","","Hide Note to Self","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","22147","Network page learn more network link @ios @medium-risk @1-devices","Network Page","2026-04-01","passed","2026-04-01","","network_page_link_network.spec.ts","",""
"Verifies that the landing page for a restored account matches the expected baseline","38551","Check landing page (restored account) layout @ios @low-risk @2-devices","Visual Checks","2026-04-01","failed","2026-04-01","","Onboarding","",""
"","34990","Read status @ios @medium-risk @2-devices","","2026-04-01","passed","2026-04-01","","user_actions_read_status.spec.ts","",""
