"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that local deletion in a group does not delete a message for other participants.","69439","Delete message locally in group @ios @high-risk @3-devices","User Actions","2026-07-31","passed","2026-07-31","","Delete Message","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","103075","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","2026-07-31","failed","2026-07-31","","Conversation Types","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","40727","Check message bubble layout @ios @high-risk @2-devices","Visual Checks","2026-07-31","passed","2026-07-31","","Conversation","",""
"","72433","Delete message request in list @ios @high-risk @2-devices","mobile","2026-07-31","passed","2026-07-31","","mobile/message_requests_delete.spec.ts","",""
"Verifies that global deletion in a group deletes a message for every participant.","44018","Delete message for all in group @ios @high-risk @3-devices","User Actions","2026-07-31","passed","2026-07-31","","Delete Message","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","32981","Check Appearance settings layout @ios @high-risk @1-devices","Visual Checks","2026-07-31","passed","2026-07-31","","Settings","",""
"","32809","Delete conversation from conversation settings @ios @high-risk @3-devices","User Actions","2026-07-31","passed","2026-07-31","","Delete Conversation","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","77565","Review prompt Donate trigger @ios @high-risk @1-devices","In-App Review Prompt","2026-07-31","passed","2026-07-31","","Triggers","",""
"Verifies that joining a community works and the conversation syncs to a linked device","62842","Join community test @ios @high-risk @2-devices","New Conversation","2026-07-31","passed","2026-07-31","","Join Community","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","162845","Restore group @ios @high-risk @4-devices","Groups","2026-07-31","passed","2026-07-31","","Create Group","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","65319","Review prompt Appearance trigger @ios @high-risk @1-devices","In-App Review Prompt","2026-07-31","passed","2026-07-31","","Triggers","",""
"Verifies that the Donate CTA is shown after dismissing the positive review prompt; verifies modal strings and screenshot; and that the Donate button shows the correct Open URL modal.","179324","Donate CTA shows after positive review @ios @high-risk @1-devices","Donations","2026-07-31","failed","2026-07-31","","mobile/cta_donate_review.spec.ts","",""
"","82257","Send document 1:1 @ios @high-risk @2-devices","mobile","2026-07-31","passed","2026-07-31","","mobile/message_document.spec.ts","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message (non Pro)","176478","Message length limit (2001 chars non Pro) @ios @high-risk @1-devices","Sending Messages","2026-07-31","passed","2026-07-31","","Rules","",""
