"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a link preview disappears as expected in a group conversation","76572","Disappearing link to group @android @low-risk @3-devices","Disappearing Messages","Tue Sep 23 17:14:48 AEST 2025","passed","Tue Sep 23 17:16:04 AEST 2025","","Message Types","",""
"Verifies that the STF donation link is correct and that the HTTP request is successful (200)","33013","Donate linkout @android @high-risk @1-devices","Linkouts","Tue Sep 23 16:44:41 AEST 2025","passed","Tue Sep 23 16:45:14 AEST 2025","","donate.spec.ts","",""
"","74915","Add contact to group @android @high-risk @4-devices","","Tue Sep 23 17:30:16 AEST 2025","passed","Tue Sep 23 17:31:31 AEST 2025","","group_tests_add_contact.spec.ts","",""
"","58519","Send document 1:1 @android @high-risk @2-devices","","Tue Sep 23 16:59:52 AEST 2025","passed","Tue Sep 23 17:00:50 AEST 2025","","message_document.spec.ts","",""
"","66115","Send video to group @android @medium-risk @3-devices","","Tue Sep 23 17:27:41 AEST 2025","passed","Tue Sep 23 17:28:48 AEST 2025","","group_message_video.spec.ts","",""
"","20803","Avatar color linked device @android @medium-risk @2-devices","","Tue Sep 23 16:56:51 AEST 2025","passed","Tue Sep 23 16:57:12 AEST 2025","","linked_device_avatar_color.spec.ts","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","44879","Hide note to self @android @low-risk @1-devices","User Actions","Tue Sep 23 16:46:55 AEST 2025","passed","Tue Sep 23 16:47:40 AEST 2025","","Hide Note to Self","",""
"","37812","Accept message request with text @android @high-risk @2-devices","","Tue Sep 23 17:02:36 AEST 2025","passed","Tue Sep 23 17:03:13 AEST 2025","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","57098","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","Tue Sep 23 17:10:47 AEST 2025","passed","Tue Sep 23 17:11:44 AEST 2025","","Conversation Types","",""
"Verifies that a user can be unblocked after being blocked","43913","Unblock user @android @low-risk @2-devices","User Actions","Tue Sep 23 17:07:38 AEST 2025","passed","Tue Sep 23 17:08:22 AEST 2025","","Block/Unblock","",""
