"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that ONS resolution works","20886","ONS resolution @android @high-risk @1-devices","New Conversation","Fri Aug 29 14:27:40 AEST 2025","passed","Fri Aug 29 14:28:01 AEST 2025","","New Message","",""
"","50282","Accept message request @android @high-risk @3-devices","","Fri Aug 29 14:52:55 AEST 2025","passed","Fri Aug 29 14:53:45 AEST 2025","","message_requests_accept.spec.ts","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","35962","Set nickname @android @high-risk @2-devices","User Actions","Fri Aug 29 14:40:06 AEST 2025","failed","Fri Aug 29 14:40:42 AEST 2025","","Set Nickname","",""
"","22857","Invite a friend @android @medium-risk @1-devices","","Fri Aug 29 14:26:52 AEST 2025","passed","Fri Aug 29 14:27:15 AEST 2025","","invite_a_friend_share.spec.ts","",""
"Verifies that the in-app review prompt only shows shows once after triggered","21055","Review prompt only once @android @medium-risk @1-devices","In-App Review Prompt","Fri Aug 29 14:28:33 AEST 2025","failed","Fri Aug 29 14:28:54 AEST 2025","","Triggers","",""
"","39971","Send image 1:1 @android @high-risk @2-devices","","Fri Aug 29 14:35:58 AEST 2025","passed","Fri Aug 29 14:36:38 AEST 2025","","message_image.spec.ts","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","102616","Disappear after send note to self @android @medium-risk @1-devices","Disappearing Messages","Fri Aug 29 14:25:57 AEST 2025","passed","Fri Aug 29 14:27:40 AEST 2025","","Conversation Types","",""
"","34590","Change username linked device @android @medium-risk @2-devices","","Fri Aug 29 14:34:13 AEST 2025","passed","Fri Aug 29 14:34:47 AEST 2025","","linked_device_change_username.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","33911","Block user in conversation list @android @high-risk @2-devices","User Actions","Fri Aug 29 14:37:42 AEST 2025","passed","Fri Aug 29 14:38:16 AEST 2025","","Block/Unblock","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","45001","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","Fri Aug 29 14:41:44 AEST 2025","passed","Fri Aug 29 14:42:29 AEST 2025","","Conversation Types","",""
"","30348","Delete message linked device @android @high-risk @3-devices","","Fri Aug 29 14:51:52 AEST 2025","passed","Fri Aug 29 14:52:23 AEST 2025","","linked_device_delete_message.spec.ts","",""
