"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the recovery password banner only shows after the user has at least three conversations.","43817","Recovery password banner only shows after 3 conversations @android @medium-risk @1-devices","Settings","2026-02-24","failed","2026-02-24","","Recovery Password","",""
"Verifies that a non-admin member can leave a group successfully via the UI","35309","Leave group @android @high-risk @3-devices","Groups","2026-02-24","passed","2026-02-24","","Leave/Delete Group","",""
"Verifies that an image disappears as expected in a group conversation","66399","Disappearing image message to group @android @low-risk @3-devices","Disappearing Messages","2026-02-24","passed","2026-02-24","","Message Types","",""
"Verifies that a video can be sent to a group, all members receive the document, and replying to a document works as expected","57442","Send video to group @android @medium-risk @3-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Message types","",""
"Verifies message length behavior at 2000 characters - countdown shows 0, message sends (non Pro)","29847","Message length limit (2000 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Rules","",""
"","31268","Unsend message @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_unsend.spec.ts","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","60302","Disappear after send groups @android @high-risk @3-devices","Disappearing Messages","2026-02-24","passed","2026-02-24","","Conversation Types","",""
"","43953","Hide recovery password @android @medium-risk @2-devices","","2026-02-24","passed","2026-02-24","","user_actions_hide_recovery_password.spec.ts","",""
"Verifies that restoring an account works as expected: Display Name and Account ID match, no Recovery password banner on home screen.","33033","Link device @android @high-risk @2-devices","Onboarding","2026-02-24","passed","2026-02-24","","Restore account","",""
"Verifies that a group of 3 can be created successfully via the UI","83032","Create group @android @high-risk @3-devices","Groups","2026-02-24","passed","2026-02-24","","Create Group","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","48730","Send image to group @android @high-risk @3-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Message types","",""
"Verifies that the in-app review prompt only shows shows once after triggered","22436","Review prompt only once @android @medium-risk @1-devices","In-App Review Prompt","2026-02-24","passed","2026-02-24","","Triggers","",""
"Verifies that a seed phrase with a word not on the mnemonic list throws the 'some words are incorrect' error as expected.","10793","Onboarding incorrect seed @android @low-risk @1-devices","Onboarding","2026-02-24","passed","2026-02-24","","Input validations","",""
"","63966","Send video 1:1 @android @medium-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_video.spec.ts","",""
"","31802","Pro Activated CTA @android @low-risk @1-devices","Session Pro","2026-02-24","passed","2026-02-24","","user_actions_animated_profile_picture.spec.ts","",""
"","43260","Message requests clear all @android @medium-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_requests_clear_all.spec.ts","",""
"Verifies that a previously promoted admin has admin powers on their linked device.","125326","Promote to admin (linked device) @android @medium-risk @4-devices","Groups","2026-02-24","passed","2026-02-24","","Edit Group","",""
"Verifies that a community admin can ban a user. 
    The banned user cannot send a message.
    The banned account is restored on a second device. 
    Admin then unbans the user, and they can send messages on both devices.","43885","Ban and unban user in community - linked device @android @medium-risk @3-devices","User Actions","2026-02-24","failed","2026-02-24","","Ban/Unban","",""
"Verifies that leaving a group syncs to a linked device","108811","Leave group linked device @android @high-risk @4-devices","Groups","2026-02-24","passed","2026-02-24","","Leave/Delete Group","",""
"","88552","Block message request in conversation @android @high-risk @3-devices","","2026-02-24","passed","2026-02-24","","message_requests_block.spec.ts","",""
"Verifies that Hide Note To Self syncs to a linked device.","44352","Hide note to self linked device @android @low-risk @2-devices","User Actions","2026-02-24","passed","2026-02-24","","Hide Note to Self","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group (with their messages deleted).","46547","Kick and remove messages @android @medium-risk @3-devices","Groups","2026-02-24","passed","2026-02-24","","Edit Group","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","21089","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","2026-02-24","passed","2026-02-24","","Flows","",""
"Verifies that the latest release banner is no longer present on the Edit Group screen","26744","Edit group banner @android @medium-risk @3-devices","Groups","2026-02-24","passed","2026-02-24","","Edit Group","",""
"","31156","Delete message locally @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_deletion.spec.ts","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","19687","Check Notifications settings layout @android @high-risk @1-devices","Visual Checks","2026-02-24","passed","2026-02-24","","Settings","",""
"Verifies that a group description can be at most 200 chars and that every member can see a valid change.","32502","Change group description @android @medium-risk @3-devices","Groups","2026-02-24","passed","2026-02-24","","Edit Group","",""
"","48571","Send document 1:1 @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_document.spec.ts","",""
"Verifies that a voice message disappears as expected in a 1:1 conversation","63399","Disappearing voice message 1:1 @android @low-risk @2-devices","Disappearing Messages","2026-02-24","passed","2026-02-24","","Message Types","",""
