"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","67556","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Wed Aug 13 17:53:38 AEST 2025","passed","Wed Aug 13 17:54:46 AEST 2025","","Conversation Types","",""
"","9956","Onboarding incorrect seed @android @low-risk @1-devices","","Wed Aug 13 17:49:51 AEST 2025","passed","Wed Aug 13 17:50:01 AEST 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","38629","Delete message request in list @android @high-risk @2-devices","","Wed Aug 13 18:06:59 AEST 2025","passed","Wed Aug 13 18:07:38 AEST 2025","","message_requests_delete.spec.ts","",""
"","19052","Create user @android @high-risk @1-devices","","Wed Aug 13 17:51:34 AEST 2025","passed","Wed Aug 13 17:51:53 AEST 2025","","user_actions_create_user.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","56055","Voice calls @android @high-risk @2-devices","Voice Calls","Wed Aug 13 18:12:14 AEST 2025","passed","Wed Aug 13 18:13:10 AEST 2025","","voice_calls.spec.ts","",""
"Verifies that a GIF disappears as expected in a group conversation","72700","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Wed Aug 13 18:15:20 AEST 2025","passed","Wed Aug 13 18:16:33 AEST 2025","","Message Types","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","59220","Set nickname @android @high-risk @2-devices","User Actions","Wed Aug 13 18:11:37 AEST 2025","failed","Wed Aug 13 18:12:36 AEST 2025","","Set Nickname","",""
"","27022","Invite contacts banner @android @medium-risk @3-devices","","Wed Aug 13 18:34:18 AEST 2025","passed","Wed Aug 13 18:34:45 AEST 2025","","group_tests_invite_contact_banner.spec.ts","",""
"","24461","Network page learn more network link @android @medium-risk @1-devices","","Wed Aug 13 17:50:12 AEST 2025","passed","Wed Aug 13 17:50:36 AEST 2025","","network_page_link_network.spec.ts","",""
"Verifies that ONS resolution works","18058","ONS resolution @android @high-risk @1-devices","New Conversation","Wed Aug 13 17:50:49 AEST 2025","passed","Wed Aug 13 17:51:07 AEST 2025","","New Message","",""
"","36090","Delete message locally @android @high-risk @2-devices","","Wed Aug 13 18:03:28 AEST 2025","passed","Wed Aug 13 18:04:04 AEST 2025","","message_deletion.spec.ts","",""
"","37712","Accept message request with text @android @high-risk @2-devices","","Wed Aug 13 18:05:39 AEST 2025","passed","Wed Aug 13 18:06:17 AEST 2025","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that an image disappears as expected in a 1:1 conversation","69889","Disappearing image message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Aug 13 17:56:40 AEST 2025","passed","Wed Aug 13 17:57:50 AEST 2025","","Message Types","",""
"","63107","Create contact @android @high-risk @3-devices","","Wed Aug 13 18:49:51 AEST 2025","passed","Wed Aug 13 18:50:54 AEST 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that a video disappears as expected in a group conversation","109361","Disappearing video to group @android @low-risk @3-devices","Disappearing Messages","Wed Aug 13 18:19:21 AEST 2025","passed","Wed Aug 13 18:21:10 AEST 2025","","Message Types","",""
"","52062","Send image 1:1 @android @high-risk @2-devices","","Wed Aug 13 18:04:47 AEST 2025","passed","Wed Aug 13 18:05:39 AEST 2025","","message_image.spec.ts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","17811","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","Wed Aug 13 17:51:19 AEST 2025","passed","Wed Aug 13 17:51:37 AEST 2025","","Triggers","",""
"","28803","Landing page restore account @android @low-risk @2-devices","","Wed Aug 13 18:00:03 AEST 2025","passed","Wed Aug 13 18:00:32 AEST 2025","","landing_page_restore_account.spec.ts","",""
"","75422","Block message request in conversation @android @high-risk @3-devices","","Wed Aug 13 18:47:31 AEST 2025","passed","Wed Aug 13 18:48:46 AEST 2025","","message_requests_block.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","32914","App disguise icons @android @medium-risk @1-devices","Settings","Wed Aug 13 17:49:19 AEST 2025","passed","Wed Aug 13 17:49:52 AEST 2025","","App Disguise","",""
"","39870","Read status @android @medium-risk @2-devices","","Wed Aug 13 18:10:14 AEST 2025","passed","Wed Aug 13 18:10:54 AEST 2025","","user_actions_read_status.spec.ts","",""
"Verifies that a user can share an image from the photo gallery to Session","38398","Share to session @android @medium-risk @2-devices","User Actions","Wed Aug 13 18:10:54 AEST 2025","passed","Wed Aug 13 18:11:33 AEST 2025","","Share to Session","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","66768","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Wed Aug 13 17:53:29 AEST 2025","passed","Wed Aug 13 17:54:36 AEST 2025","","Conversation Types","",""
"","10035","Onboarding no seed @android @low-risk @1-devices","","Wed Aug 13 17:50:01 AEST 2025","passed","Wed Aug 13 17:50:11 AEST 2025","","input_validations/onboarding_no_seed.spec.ts","",""
"","42514","Unsent message syncs @android @medium-risk @3-devices","","Wed Aug 13 18:42:25 AEST 2025","passed","Wed Aug 13 18:43:07 AEST 2025","","linked_device_unsend_message.spec.ts","",""
"","14105","Warning modal on new account @android @medium-risk @1-devices","","Wed Aug 13 17:51:44 AEST 2025","passed","Wed Aug 13 17:51:58 AEST 2025","","warning_modal_new_account.spec.ts","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","34085","Change profile picture linked device @android @medium-risk @2-devices","User Actions","Wed Aug 13 18:01:36 AEST 2025","passed","Wed Aug 13 18:02:10 AEST 2025","","Change Profile Picture","",""
"Verifies that the STF donation link is correct and that the HTTP request is successful (200)","31880","Donate linkout @android @high-risk @1-devices","Linkouts","Wed Aug 13 17:49:19 AEST 2025","passed","Wed Aug 13 17:49:51 AEST 2025","","donate.spec.ts","",""
"","53347","Send document 1:1 @android @high-risk @2-devices","","Wed Aug 13 18:03:54 AEST 2025","passed","Wed Aug 13 18:04:47 AEST 2025","","message_document.spec.ts","",""
"","72762","Check performance @android @low-risk @2-devices","","Wed Aug 13 18:02:41 AEST 2025","passed","Wed Aug 13 18:03:54 AEST 2025","","message_check_performance.spec.ts","",""
"","47687","Send voice message to group @android @high-risk @3-devices","","Wed Aug 13 18:29:00 AEST 2025","passed","Wed Aug 13 18:29:48 AEST 2025","","group_message_voice.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","38664","Block user in conversation list @android @high-risk @2-devices","User Actions","Wed Aug 13 18:09:20 AEST 2025","passed","Wed Aug 13 18:09:58 AEST 2025","","Block/Unblock","",""
"Verifies that a blocked user syncs to a linked device","37386","Block user linked device @android @high-risk @3-devices","User Actions","Wed Aug 13 18:36:45 AEST 2025","passed","Wed Aug 13 18:37:22 AEST 2025","","Block/Unblock","",""
"Verifies that only admins can enable Disappearing Messages in a group","25765","Group member disappearing messages @android @medium-risk @3-devices","Disappearing Messages","Wed Aug 13 18:18:55 AEST 2025","passed","Wed Aug 13 18:19:21 AEST 2025","","Rules","",""
"","36790","Send link 1:1 @android @high-risk @2-devices","","Wed Aug 13 18:04:55 AEST 2025","passed","Wed Aug 13 18:05:32 AEST 2025","","message_link_preview.spec.ts","",""
