"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","39865","Hide recovery password @android @medium-risk @2-devices","","Mon Sep 22 11:43:26 AEST 2025","passed","Mon Sep 22 11:44:06 AEST 2025","","user_actions_hide_recovery_password.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","45608","Block user in conversation list @android @high-risk @2-devices","User Actions","Mon Sep 22 11:42:40 AEST 2025","passed","Mon Sep 22 11:43:26 AEST 2025","","Block/Unblock","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","24787","Avatar color @android @medium-risk @2-devices","Visual Checks","Mon Sep 22 11:24:33 AEST 2025","passed","Mon Sep 22 11:24:58 AEST 2025","","check_avatar_color.spec.ts","",""
"","43884","Check performance @android @low-risk @2-devices","","Mon Sep 22 11:35:06 AEST 2025","passed","Mon Sep 22 11:35:50 AEST 2025","","message_check_performance.spec.ts","",""
"","23249","Invite a friend @android @medium-risk @1-devices","","Mon Sep 22 11:22:14 AEST 2025","passed","Mon Sep 22 11:22:37 AEST 2025","","invite_a_friend_share.spec.ts","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","67651","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Mon Sep 22 11:26:33 AEST 2025","passed","Mon Sep 22 11:27:41 AEST 2025","","Conversation Types","",""
"","68482","Delete message request in conversation @android @high-risk @3-devices","","Mon Sep 22 12:29:58 AEST 2025","passed","Mon Sep 22 12:31:06 AEST 2025","","message_requests_decline.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","19546","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","Mon Sep 22 11:23:01 AEST 2025","passed","Mon Sep 22 11:23:21 AEST 2025","","Flows","",""
"Verifies that an image disappears as expected in a 1:1 conversation","70707","Disappearing image message 1:1 @android @low-risk @2-devices","Disappearing Messages","Mon Sep 22 11:30:12 AEST 2025","passed","Mon Sep 22 11:31:22 AEST 2025","","Message Types","",""
"","37639","Read status @android @medium-risk @2-devices","","Mon Sep 22 11:43:38 AEST 2025","passed","Mon Sep 22 11:44:15 AEST 2025","","user_actions_read_status.spec.ts","",""
"","37099","Delete message linked device @android @high-risk @3-devices","","Mon Sep 22 12:17:22 AEST 2025","passed","Mon Sep 22 12:17:59 AEST 2025","","linked_device_delete_message.spec.ts","",""
"","13717","Onboarding no name @android @low-risk @1-devices","","Mon Sep 22 11:22:00 AEST 2025","passed","Mon Sep 22 11:22:14 AEST 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","44543","Mentions for groups @android @medium-risk @3-devices","","Mon Sep 22 12:13:46 AEST 2025","passed","Mon Sep 22 12:14:30 AEST 2025","","group_tests_mentions.spec.ts","",""
"","26190","Edit group banner @android @medium-risk @3-devices","","Mon Sep 22 12:11:34 AEST 2025","passed","Mon Sep 22 12:12:01 AEST 2025","","group_tests_edit_group_banner.spec.ts","",""
"","70983","Accept message request @android @high-risk @3-devices","","Mon Sep 22 12:26:30 AEST 2025","failed","Mon Sep 22 12:27:41 AEST 2025","","message_requests_accept.spec.ts","",""
"","78133","Add contact to group @android @high-risk @4-devices","","Mon Sep 22 12:07:41 AEST 2025","passed","Mon Sep 22 12:08:59 AEST 2025","","group_tests_add_contact.spec.ts","",""
