"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a community invite disappears as expected in a 1:1 conversation","77419","Disappearing community invite message 1:1 @android @low-risk @2-devices","Disappearing Messages","Fri Nov 21 13:34:16 AEDT 2025","failed","Fri Nov 21 13:35:33 AEDT 2025","","Message Types","",""
"","29369","User Profile Modal Home Screen @android @high-risk @2-devices","","Fri Nov 21 13:47:34 AEDT 2025","passed","Fri Nov 21 13:48:04 AEDT 2025","","upm_homescreen.spec.ts","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","65479","Send document to group @android @high-risk @3-devices","Sending Messages","Fri Nov 21 14:04:08 AEDT 2025","passed","Fri Nov 21 14:05:14 AEDT 2025","","Message types","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message","29697","Message length limit (2001 chars) @android @high-risk @1-devices","Sending Messages","Fri Nov 21 13:23:07 AEDT 2025","passed","Fri Nov 21 13:23:37 AEDT 2025","","Rules","",""
"","40534","Send link 1:1 @android @high-risk @2-devices","","Fri Nov 21 13:44:11 AEDT 2025","passed","Fri Nov 21 13:44:52 AEDT 2025","","message_link_preview.spec.ts","",""
"","25729","Change username @android @medium-risk @1-devices","","Fri Nov 21 13:24:50 AEDT 2025","passed","Fri Nov 21 13:25:15 AEDT 2025","","user_actions_change_username.spec.ts","",""
"","42733","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","Fri Nov 21 14:37:06 AEDT 2025","passed","Fri Nov 21 14:37:48 AEDT 2025","","Delete Conversation","",""
"Verifies that a message request cannot be sent when Community Message Requests are off.","61670","Community message requests off @android @medium-risk @2-devices","Settings","Fri Nov 21 13:29:02 AEDT 2025","failed","Fri Nov 21 13:30:04 AEDT 2025","","Community Message Requests","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","71069","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Fri Nov 21 13:31:10 AEDT 2025","passed","Fri Nov 21 13:32:21 AEDT 2025","","Conversation Types","",""
"","67155","Send community invitation @android @medium-risk @2-devices","","Fri Nov 21 13:42:05 AEDT 2025","failed","Fri Nov 21 13:43:12 AEDT 2025","","message_community_invitation.spec.ts","",""
"","50528","Mentions for groups @android @medium-risk @3-devices","","Fri Nov 21 14:22:25 AEDT 2025","passed","Fri Nov 21 14:23:16 AEDT 2025","","group_tests_mentions.spec.ts","",""
"Verifies that a group name change syncs to every member.","35625","Change group name @android @medium-risk @3-devices","Groups","Fri Nov 21 14:17:18 AEDT 2025","passed","Fri Nov 21 14:17:53 AEDT 2025","","Edit Group","",""
"","63975","Accept message request @android @high-risk @3-devices","","Fri Nov 21 14:31:30 AEDT 2025","passed","Fri Nov 21 14:32:34 AEDT 2025","","message_requests_accept.spec.ts","",""
"Verifies that a user's avatar color is consistent across linked devices.","21460","Avatar color linked device @android @medium-risk @2-devices","Visual Checks","Fri Nov 21 13:38:35 AEDT 2025","passed","Fri Nov 21 13:38:56 AEDT 2025","","Onboarding","",""
"","35379","Delete message locally @android @high-risk @2-devices","","Fri Nov 21 13:41:41 AEDT 2025","passed","Fri Nov 21 13:42:16 AEDT 2025","","message_deletion.spec.ts","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","18760","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","Fri Nov 21 13:24:23 AEDT 2025","passed","Fri Nov 21 13:24:42 AEDT 2025","","Triggers","",""
"Verifies that a non-admin member can leave a group successfully via the UI","42044","Leave group @android @high-risk @3-devices","Groups","Fri Nov 21 14:21:43 AEDT 2025","passed","Fri Nov 21 14:22:25 AEDT 2025","","Leave/Delete Group","",""
"","60860","Send document 1:1 @android @high-risk @2-devices","","Fri Nov 21 13:42:16 AEDT 2025","passed","Fri Nov 21 13:43:17 AEDT 2025","","message_document.spec.ts","",""
"Verifies that a GIF disappears as expected in a group conversation","110273","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Fri Nov 21 13:54:20 AEDT 2025","passed","Fri Nov 21 13:56:10 AEDT 2025","","Message Types","",""
"Verifies that when a message is deleted on one device, it shows as deleted on a linked device too.","37172","Delete message linked device @android @high-risk @3-devices","User Actions","Fri Nov 21 14:26:10 AEDT 2025","passed","Fri Nov 21 14:26:47 AEDT 2025","","Delete Message","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","60990","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","Fri Nov 21 13:53:19 AEDT 2025","passed","Fri Nov 21 13:54:20 AEDT 2025","","Conversation Types","",""
"Verifies that a long message can be sent to a group","43574","Send long message to group @android @low-risk @3-devices","Sending Messages","Fri Nov 21 14:08:20 AEDT 2025","passed","Fri Nov 21 14:09:04 AEDT 2025","","Message types","",""
"Verifies that a voice message disappears as expected in a 1:1 conversation","72939","Disappearing voice message 1:1 @android @low-risk @2-devices","Disappearing Messages","Fri Nov 21 13:36:51 AEDT 2025","passed","Fri Nov 21 13:38:04 AEDT 2025","","Message Types","",""
"","125379","Leave group linked device @android @high-risk @4-devices","","Fri Nov 21 14:29:25 AEDT 2025","passed","Fri Nov 21 14:31:30 AEDT 2025","","linked_group_leave.spec.ts","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","31331","Set nickname @android @high-risk @2-devices","User Actions","Fri Nov 21 13:49:05 AEDT 2025","passed","Fri Nov 21 13:49:36 AEDT 2025","","Set Nickname","",""
"Verifies that an admin can delete a group successfully via the UI.
  The group members see the empty state control message, and the admin's conversation disappears from the home screen, even on a linked device.","43679","Delete group linked device @android @high-risk @4-devices","Groups","Fri Nov 21 14:19:25 AEDT 2025","passed","Fri Nov 21 14:20:09 AEDT 2025","","Leave/Delete Group","",""
"Verifies that a voice note disappears as expected in a group conversation","71014","Disappearing voice message to group @android @low-risk @3-devices","Disappearing Messages","Fri Nov 21 14:02:22 AEDT 2025","passed","Fri Nov 21 14:03:33 AEDT 2025","","Message Types","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","36106","Change profile picture linked device @android @medium-risk @2-devices","User Actions","Fri Nov 21 13:39:50 AEDT 2025","passed","Fri Nov 21 13:40:26 AEDT 2025","","Change Profile Picture","",""
"","67414","Send video 1:1 @android @medium-risk @2-devices","","Fri Nov 21 13:46:27 AEDT 2025","passed","Fri Nov 21 13:47:34 AEDT 2025","","message_video.spec.ts","",""
"","54190","Send voice message 1:1 @android @high-risk @2-devices","","Fri Nov 21 13:46:45 AEDT 2025","passed","Fri Nov 21 13:47:39 AEDT 2025","","message_voice.spec.ts","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","59594","Send image to group @android @high-risk @3-devices","Sending Messages","Fri Nov 21 14:06:27 AEDT 2025","passed","Fri Nov 21 14:07:26 AEDT 2025","","Message types","",""
"Verifies that Hide Note To Self syncs to a linked device.","49648","Hide note to self linked device @android @low-risk @2-devices","User Actions","Fri Nov 21 13:39:00 AEDT 2025","passed","Fri Nov 21 13:39:50 AEDT 2025","","Hide Note to Self","",""
"Verifies that an emoji reaction can be sent and is received in a group.","40424","Send emoji react groups @android @high-risk @3-devices","Sending Messages","Fri Nov 21 14:11:54 AEDT 2025","passed","Fri Nov 21 14:12:34 AEDT 2025","","Emoji reacts","",""
"","35881","Unsend message @android @high-risk @2-devices","","Fri Nov 21 13:46:09 AEDT 2025","passed","Fri Nov 21 13:46:45 AEDT 2025","","message_unsend.spec.ts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","19131","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","Fri Nov 21 13:24:35 AEDT 2025","passed","Fri Nov 21 13:24:54 AEDT 2025","","Triggers","",""
"Verifies that the latest release banner is present on the Edit Group screen","27227","Edit group banner @android @medium-risk @3-devices","Groups","Fri Nov 21 14:20:09 AEDT 2025","passed","Fri Nov 21 14:20:36 AEDT 2025","","Edit Group","",""
"","31212","Link device @android @high-risk @2-devices","","Fri Nov 21 13:40:26 AEDT 2025","passed","Fri Nov 21 13:40:57 AEDT 2025","","linked_device.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","23996","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","Fri Nov 21 13:23:59 AEDT 2025","passed","Fri Nov 21 13:24:23 AEDT 2025","","Flows","",""
"Verifies the alternate icons on the App Disguise page look as expected","31901","Check app disguise icon layout @android @medium-risk @1-devices","Settings","Fri Nov 21 13:21:52 AEDT 2025","passed","Fri Nov 21 13:22:24 AEDT 2025","","App Disguise","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","39552","Kick member @android @medium-risk @3-devices","Groups","Fri Nov 21 14:21:03 AEDT 2025","passed","Fri Nov 21 14:21:43 AEDT 2025","","Edit Group","",""
"","54278","Send image 1:1 @android @high-risk @2-devices","","Fri Nov 21 13:43:17 AEDT 2025","passed","Fri Nov 21 13:44:11 AEDT 2025","","message_image.spec.ts","",""
"","41405","Accept message request with text @android @high-risk @2-devices","","Fri Nov 21 13:45:01 AEDT 2025","passed","Fri Nov 21 13:45:43 AEDT 2025","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that the latest release banner is present on the Create Group screen","24822","Create group banner @android @high-risk @2-devices","Groups","Fri Nov 21 13:38:04 AEDT 2025","passed","Fri Nov 21 13:38:29 AEDT 2025","","Create Group","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","74573","Disappear after send note to self @android @medium-risk @1-devices","Disappearing Messages","Fri Nov 21 13:21:52 AEDT 2025","passed","Fri Nov 21 13:23:07 AEDT 2025","","Conversation Types","",""
