"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message","29678","Message length limit (2001 chars) @android @high-risk @1-devices","Sending Messages","Mon Dec 01 09:45:20 AEDT 2025","passed","Mon Dec 01 09:45:49 AEDT 2025","","Rules","",""
"Verifies that a video disappears as expected in a 1:1 conversation","111837","Disappearing video message 1:1 @android @low-risk @2-devices","Disappearing Messages","Mon Dec 01 09:56:50 AEDT 2025","passed","Mon Dec 01 09:58:42 AEDT 2025","","Message Types","",""
"Verifies that the latest release banner is present on the Edit Group screen","27388","Edit group banner @android @medium-risk @3-devices","Groups","Mon Dec 01 10:40:21 AEDT 2025","passed","Mon Dec 01 10:40:48 AEDT 2025","","Edit Group","",""
"Verifies that a user can share an image from the photo gallery to Session","50053","Share to session @android @medium-risk @2-devices","User Actions","Mon Dec 01 10:09:45 AEDT 2025","passed","Mon Dec 01 10:10:35 AEDT 2025","","Share to Session","",""
"Verifies that a GIF disappears as expected in a group conversation","72705","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Mon Dec 01 10:15:36 AEDT 2025","failed","Mon Dec 01 10:16:48 AEDT 2025","","Message Types","",""
"Verifies that a user's avatar color is consistent across linked devices.","21160","Avatar color linked device @android @medium-risk @2-devices","Visual Checks","Mon Dec 01 09:59:03 AEDT 2025","passed","Mon Dec 01 09:59:24 AEDT 2025","","Onboarding","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends","27289","Message length limit (1800 chars) @android @high-risk @1-devices","Sending Messages","Mon Dec 01 09:45:19 AEDT 2025","passed","Mon Dec 01 09:45:46 AEDT 2025","","Rules","",""
"Verifies that a group name change syncs to every member.","35838","Change group name @android @medium-risk @3-devices","Groups","Mon Dec 01 10:37:31 AEDT 2025","passed","Mon Dec 01 10:38:07 AEDT 2025","","Edit Group","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","109535","Disappearing GIF message 1:1 @android @low-risk @2-devices","Disappearing Messages","Mon Dec 01 09:54:22 AEDT 2025","passed","Mon Dec 01 09:56:12 AEDT 2025","","Message Types","",""
"","39453","Send long message 1:1 @android @low-risk @2-devices","","Mon Dec 01 10:04:37 AEDT 2025","passed","Mon Dec 01 10:05:17 AEDT 2025","","message_long_text.spec.ts","",""
