"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that an empty display name throws the 'please enter a display name' error as expected.","10672","Onboarding no name @ios @low-risk @1-devices","Onboarding","2026-07-23","passed","2026-07-23","","Input validations","",""
"Verifies the default selected timer for each DM mode in a 1:1 conversation","30294","Disappearing messages defaults 1:1 @ios @medium-risk @2-devices","Disappearing Messages","2026-07-23","passed","2026-07-23","","Conversation Types","",""
"Verifies that a user can share an image from the photo gallery to Session","72810","Share to Session @ios @medium-risk @2-devices","User Actions","2026-07-23","passed","2026-07-23","","Share to Session","",""
"Verifies that a message request can be sent when Community Message Requests are on.","57475","Community message requests on @ios @medium-risk @2-devices","Settings","2026-07-23","passed","2026-07-23","","Privacy","",""
"","46932","Send document 1:1 @ios @high-risk @2-devices","","2026-07-23","passed","2026-07-23","","message_document.spec.ts","",""
"","36445","Read status @ios @medium-risk @2-devices","","2026-07-23","passed","2026-07-23","","user_actions_read_status.spec.ts","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","21248","Network page learn more network link @ios @medium-risk @1-devices","Network Page","2026-07-23","passed","2026-07-23","","network_page_link_network.spec.ts","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","77032","Disappear after send note to self @ios @medium-risk @1-devices","Disappearing Messages","2026-07-23","passed","2026-07-23","","Conversation Types","",""
"Verifies that mentions can be sent to a group, and that all participants see them correctly.","61106","Mentions for groups @ios @medium-risk @3-devices","Sending Messages","2026-07-23","passed","2026-07-23","","Mentions","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","113291","Disappearing community invite message 1:1 @ios @low-risk @2-devices","Disappearing Messages","2026-07-23","passed","2026-07-23","","Message Types","",""
"Verifies that an image disappears as expected in a group conversation","115591","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","2026-07-23","passed","2026-07-23","","Message Types","",""
"Verifies that the landing page for a new account matches the expected baseline","15792","Check landing page (new account) layout @ios @low-risk @1-devices","Visual Checks","2026-07-23","passed","2026-07-23","","Onboarding","",""
"Verifies that the Settings page screen layout matches the expected baseline","14316","Check Settings page layout @ios @high-risk @1-devices","Visual Checks","2026-07-23","passed","2026-07-23","","Settings","",""
"Verifies that the 'Invite a Friend' share functionality opens the native share sheet and the user's Account ID is present in the message.","36475","Invite a friend @ios @medium-risk @1-devices","New Conversation","2026-07-23","passed","2026-07-23","","Invite a Friend","",""
"","49004","Send video 1:1 @ios @medium-risk @2-devices","","2026-07-23","passed","2026-07-23","","message_video.spec.ts","",""
"Verifies that only admins can enable Disappearing Messages in a group","48243","Group member disappearing messages @ios @medium-risk @3-devices","Disappearing Messages","2026-07-23","passed","2026-07-23","","Rules","",""
"Verifies that an image can be sent and received in a community","48461","Send image to community @ios @medium-risk @2-devices","Sending Messages","2026-07-23","passed","2026-07-23","","Message types","",""
"Verifies that the Donate CTA is shown after dismissing the positive review prompt; verifies modal strings and screenshot; and that the Donate button shows the correct Open URL modal.","64464","Donate CTA shows after positive review @ios @high-risk @1-devices","Donations","2026-07-23","failed","2026-07-23","","cta_donate_review.spec.ts","",""
"Verifies that the landing page for a restored account matches the expected baseline","39069","Check landing page (restored account) layout @ios @low-risk @2-devices","Visual Checks","2026-07-23","passed","2026-07-23","","Onboarding","",""
"Verifies that a user can be blocked from the conversation settings","44172","Block user in conversation settings @ios @high-risk @2-devices","User Actions","2026-07-23","passed","2026-07-23","","Block/Unblock","",""
"Verifies that a video disappears as expected in a 1:1 conversation","106657","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","2026-07-23","passed","2026-07-23","","Message Types","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","127643","Restore group @ios @high-risk @4-devices","Groups","2026-07-23","passed","2026-07-23","","Create Group","",""
"Verifies that a video can be sent to a group, all members receive the document, and replying to a document works as expected","75528","Send video to group @ios @medium-risk @3-devices","Sending Messages","2026-07-23","passed","2026-07-23","","Message types","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends (non Pro)","36028","Message length limit (1799 chars non Pro) @ios @high-risk @1-devices","Sending Messages","2026-07-23","passed","2026-07-23","","Rules","",""
