"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a link preview disappears as expected in a 1:1 conversation","84727","Disappearing link message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Wed Sep 24 13:42:46 AEST 2025","failed","Wed Sep 24 13:44:11 AEST 2025","","Message Types","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","68318","Disappear after send note to self @ios @medium-risk @1-devices","Disappearing Messages","Wed Sep 24 13:36:02 AEST 2025","passed","Wed Sep 24 13:37:10 AEST 2025","","Conversation Types","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","118488","Disappearing community invite message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Wed Sep 24 13:40:20 AEST 2025","passed","Wed Sep 24 13:42:18 AEST 2025","","Message Types","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","117680","Disappearing GIF message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Wed Sep 24 13:38:40 AEST 2025","passed","Wed Sep 24 13:40:38 AEST 2025","","Message Types","",""
"Verifies that a video disappears as expected in a 1:1 conversation","47905","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Wed Sep 24 13:41:54 AEST 2025","failed","Wed Sep 24 13:42:42 AEST 2025","","Message Types","",""
"Verifies the alternate icons on the App Disguise page look as expected","66654","App disguise icons @ios @medium-risk @1-devices","Settings","Wed Sep 24 13:33:13 AEST 2025","passed","Wed Sep 24 13:34:20 AEST 2025","","App Disguise","",""
"Verifies that the STF donation link is correct and that the HTTP request is successful (200)","20811","Donate linkout @ios @high-risk @1-devices","Linkouts","Wed Sep 24 13:43:32 AEST 2025","passed","Wed Sep 24 13:43:53 AEST 2025","","donate.spec.ts","",""
"Verifies that a GIF disappears as expected in a group conversation","79091","Disappearing GIF to group @ios @low-risk @3-devices","Disappearing Messages","Wed Sep 24 13:46:38 AEST 2025","failed","Wed Sep 24 13:47:57 AEST 2025","","Message Types","",""
"","0","Disappearing call message 1o1 @ios @low-risk @2-devices","","Wed Sep 24 13:38:19 AEST 2025","skipped","Wed Sep 24 13:38:19 AEST 2025","","disappearing_call.spec.ts","",""
"Verifies that only admins can enable Disappearing Messages in a group","29053","Group member disappearing messages @ios @medium-risk @3-devices","Disappearing Messages","Wed Sep 24 13:46:44 AEST 2025","passed","Wed Sep 24 13:47:13 AEST 2025","","Rules","",""
"Verifies that an image can be sent to a community. 
  Note that due to Appium's limitations, this test does not verify another device receiving the image.","111661","Send image to community @ios @medium-risk @1-devices","Sending Messages","Wed Sep 24 13:33:13 AEST 2025","passed","Wed Sep 24 13:35:05 AEST 2025","","Sending Attachments","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","11454","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","Wed Sep 24 13:38:46 AEST 2025","failed","Wed Sep 24 13:38:57 AEST 2025","","Conversation Types","",""
"Verifies that an image disappears as expected in a group conversation","115177","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","Wed Sep 24 13:44:12 AEST 2025","passed","Wed Sep 24 13:46:07 AEST 2025","","Message Types","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","26968","Avatar color @ios @medium-risk @2-devices","Visual Checks","Wed Sep 24 13:34:59 AEST 2025","passed","Wed Sep 24 13:35:26 AEST 2025","","check_avatar_color.spec.ts","",""
"Verifies that a link preview disappears as expected in a group conversation","84384","Disappearing link to group @ios @low-risk @3-devices","Disappearing Messages","Wed Sep 24 13:46:07 AEST 2025","failed","Wed Sep 24 13:47:31 AEST 2025","","Message Types","",""
"Verifies that a voice message disappears as expected in a 1:1 conversation","77610","Disappearing voice message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Wed Sep 24 13:45:26 AEST 2025","failed","Wed Sep 24 13:46:43 AEST 2025","","Message Types","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","92873","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Wed Sep 24 13:35:05 AEST 2025","passed","Wed Sep 24 13:36:37 AEST 2025","","Conversation Types","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","101586","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Wed Sep 24 13:36:37 AEST 2025","passed","Wed Sep 24 13:38:19 AEST 2025","","Conversation Types","",""
"Verifies that joining a community works and the conversation syncs to a linked device","102118","Join community test @ios @high-risk @2-devices","New Conversation","Wed Sep 24 13:34:20 AEST 2025","passed","Wed Sep 24 13:36:02 AEST 2025","","Join Community","",""
"Verifies that an image disappears as expected in a 1:1 conversation","90263","Disappearing image message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Wed Sep 24 13:38:58 AEST 2025","passed","Wed Sep 24 13:40:28 AEST 2025","","Message Types","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","85037","Disappear after send groups @ios @high-risk @3-devices","Disappearing Messages","Wed Sep 24 13:37:15 AEST 2025","passed","Wed Sep 24 13:38:40 AEST 2025","","Conversation Types","",""
