"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","37320","Hide note to self @ios @low-risk @1-devices","User Actions","Fri Jan 02 17:23:18 AEDT 2026","passed","Fri Jan 02 17:23:55 AEDT 2026","","Hide Note to Self","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","47977","Check message bubble layout @ios @high-risk @2-devices","Visual Checks","Fri Jan 02 17:24:45 AEDT 2026","passed","Fri Jan 02 17:25:33 AEDT 2026","","Conversation","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","16490","Check Privacy settings layout @ios @high-risk @1-devices","Visual Checks","Fri Jan 02 17:25:22 AEDT 2026","passed","Fri Jan 02 17:25:38 AEDT 2026","","Settings","",""
"Verifies that a too long display name (101 bytes) throws the 'shorter display name' error as expected.","12862","Onboarding long name @ios @low-risk @1-devices","Onboarding","Fri Jan 02 17:04:22 AEDT 2026","passed","Fri Jan 02 17:04:35 AEDT 2026","","Input validations","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","75364","Voice calls @ios @high-risk @2-devices","Voice Calls","Fri Jan 02 17:25:39 AEDT 2026","passed","Fri Jan 02 17:26:54 AEDT 2026","","voice_calls.spec.ts","",""
"","42529","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Fri Jan 02 17:22:52 AEDT 2026","passed","Fri Jan 02 17:23:35 AEDT 2026","","Delete Conversation","",""
"Verifies that ONS resolution works","20908","ONS resolution @ios @high-risk @1-devices","New Conversation","Fri Jan 02 17:19:46 AEDT 2026","passed","Fri Jan 02 17:20:07 AEDT 2026","","New Message","",""
"Verifies that the Network Page refreshes and updates the ""Last updated"" timestamp correctly.","83815","Network page refresh @ios @low-risk @1-devices","Network Page","Fri Jan 02 17:18:13 AEDT 2026","passed","Fri Jan 02 17:19:37 AEDT 2026","","network_page_refresh_page.spec.ts","",""
"","90853","Send image 1:1 @ios @high-risk @2-devices","","Fri Jan 02 17:11:03 AEDT 2026","passed","Fri Jan 02 17:12:34 AEDT 2026","","message_image.spec.ts","",""
"","45322","Send link 1:1 @ios @high-risk @2-devices","","Fri Jan 02 17:12:44 AEDT 2026","passed","Fri Jan 02 17:13:30 AEDT 2026","","message_link_preview.spec.ts","",""
"","93738","Create contact @ios @high-risk @3-devices","","Fri Jan 02 17:21:44 AEDT 2026","passed","Fri Jan 02 17:23:18 AEDT 2026","","user_actions_create_contact.spec.ts","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","17866","Check Notifications settings layout @ios @high-risk @1-devices","Visual Checks","Fri Jan 02 17:25:33 AEDT 2026","passed","Fri Jan 02 17:25:51 AEDT 2026","","Settings","",""
"","65861","Delete message request in conversation @ios @high-risk @3-devices","","Fri Jan 02 17:15:40 AEDT 2026","passed","Fri Jan 02 17:16:46 AEDT 2026","","message_requests_decline.spec.ts","",""
"Verifies that only admins can enable Disappearing Messages in a group","35765","Group member disappearing messages @ios @medium-risk @3-devices","Disappearing Messages","Fri Jan 02 16:45:31 AEDT 2026","passed","Fri Jan 02 16:46:07 AEDT 2026","","Rules","",""
"Mocks a custom install date 7 days 2 minutes ago, opens the app, and verifies that the Donate CTA is shown.","23687","Donate CTA shows if app installed >=7 days ago @ios @high-risk @1-devices","Donations","Fri Jan 02 16:35:16 AEDT 2026","passed","Fri Jan 02 16:35:39 AEDT 2026","","cta_donate_time.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a group.","53633","Send emoji react groups @ios @high-risk @3-devices","Sending Messages","Fri Jan 02 17:00:52 AEDT 2026","passed","Fri Jan 02 17:01:46 AEDT 2026","","Emoji reacts","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","55980","Kick member @ios @medium-risk @3-devices","Groups","Fri Jan 02 17:02:50 AEDT 2026","passed","Fri Jan 02 17:03:45 AEDT 2026","","Edit Group","",""
"Verifies that restoring an account works as expected: Display Name and Account ID match, no Recovery password banner on home screen.","32790","Link device @ios @high-risk @2-devices","Onboarding","Fri Jan 02 17:07:34 AEDT 2026","passed","Fri Jan 02 17:08:07 AEDT 2026","","Restore account","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","98111","Send image to group @ios @high-risk @3-devices","Sending Messages","Fri Jan 02 16:57:27 AEDT 2026","failed","Fri Jan 02 16:59:05 AEDT 2026","","Message types","",""
"","52293","Delete message request in list @ios @high-risk @2-devices","","Fri Jan 02 17:15:51 AEDT 2026","passed","Fri Jan 02 17:16:43 AEDT 2026","","message_requests_delete.spec.ts","",""
"Verifies that a too long seed phrase throws the 'check your recovery password' error as expected.","13036","Onboarding wrong seed @ios @low-risk @1-devices","Onboarding","Fri Jan 02 17:04:40 AEDT 2026","passed","Fri Jan 02 17:04:53 AEDT 2026","","Input validations","",""
"Verifies that 'Delete for everyone' in a 1-1 deletes the message in the conversation view and on the home screen for both parties and a linked device.","51514","Unsent message syncs @ios @medium-risk @3-devices","User Actions","Fri Jan 02 17:07:22 AEDT 2026","passed","Fri Jan 02 17:08:14 AEDT 2026","","Delete Message","",""
