"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that joining a community works and the conversation syncs to a linked device","40585","Join community test @android @high-risk @2-devices","New Conversation","2026-03-19","passed","2026-03-19","","Join Community","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","16521","Check Privacy settings layout @android @high-risk @1-devices","Visual Checks","2026-03-19","passed","2026-03-19","","Settings","",""
"","46603","Send voice message 1:1 @android @high-risk @2-devices","","2026-03-19","passed","2026-03-19","","message_voice.spec.ts","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends (non Pro)","37137","Message length limit (1800 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-03-19","passed","2026-03-19","","Rules","",""
"Verifies that inviting a contact to a group with message history works as expected.","80001","Invite contact to group with chat history @android @high-risk @4-devices","Groups","2026-03-19","passed","2026-03-19","","Edit Group","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","19896","Check Notifications settings layout @android @high-risk @1-devices","Visual Checks","2026-03-19","passed","2026-03-19","","Settings","",""
"Verifies that the Donate CTA is shown after dismissing the positive review prompt; verifies modal strings and screenshot; and that the Donate button shows the correct Open URL modal.","51127","Donate CTA shows after positive review @android @high-risk @1-devices","Donations","2026-03-19","failed","2026-03-19","","cta_donate_review.spec.ts","",""
"","42675","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","2026-03-19","passed","2026-03-19","","Delete Contact","",""
"Verifies that a user can be blocked from the home screen long press menu","41705","Block user in conversation list @android @high-risk @2-devices","User Actions","2026-03-19","passed","2026-03-19","","Block/Unblock","",""
"","45886","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","2026-03-19","passed","2026-03-19","","Delete Conversation","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","29215","Set nickname @android @high-risk @2-devices","User Actions","2026-03-19","passed","2026-03-19","","Set Nickname","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","97799","Restore group @android @high-risk @4-devices","Groups","2026-03-19","passed","2026-03-19","","Create Group","",""
