"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the in-app review prompt only shows shows once after triggered","26712","Review prompt only once @ios @medium-risk @1-devices","In-App Review Prompt","Fri Nov 28 12:19:45 AEDT 2025","passed","Fri Nov 28 12:20:12 AEDT 2025","","Triggers","",""
"Verifies that ONS resolution works","20767","ONS resolution @ios @high-risk @1-devices","New Conversation","Fri Nov 28 12:19:24 AEDT 2025","passed","Fri Nov 28 12:19:45 AEDT 2025","","New Message","",""
"Verifies that a group description can be at most 200 chars and that every member can see a valid change.","52798","Change group description @ios @medium-risk @3-devices","Groups","Fri Nov 28 12:00:58 AEDT 2025","passed","Fri Nov 28 12:01:51 AEDT 2025","","Edit Group","",""
"Verifies that the Network Page refreshes and updates the ""Last updated"" timestamp correctly.","86842","Network page refresh @ios @low-risk @1-devices","Network Page","Fri Nov 28 12:18:57 AEDT 2025","passed","Fri Nov 28 12:20:24 AEDT 2025","","network_page_refresh_page.spec.ts","",""
"Verifies that an image can be sent and received in a community","99805","Send image to community @ios @medium-risk @2-devices","Sending Messages","Fri Nov 28 11:43:06 AEDT 2025","passed","Fri Nov 28 11:44:46 AEDT 2025","","Message types","",""
"Verifies that the ""Learn More"" link on the Network Page for Staking opens the correct URL in the device browser.","25025","Network page learn more staking link @ios @medium-risk @1-devices","Network Page","Fri Nov 28 12:18:39 AEDT 2025","passed","Fri Nov 28 12:19:04 AEDT 2025","","network_page_link_staking.spec.ts","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","87994","Disappear after send groups @ios @high-risk @3-devices","Disappearing Messages","Fri Nov 28 11:44:46 AEDT 2025","passed","Fri Nov 28 11:46:14 AEDT 2025","","Conversation Types","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","19708","Review prompt Donate trigger @ios @high-risk @1-devices","In-App Review Prompt","Fri Nov 28 12:20:12 AEDT 2025","passed","Fri Nov 28 12:20:32 AEDT 2025","","Triggers","",""
"","70287","Send image 1:1 @ios @high-risk @2-devices","","Fri Nov 28 12:11:59 AEDT 2025","passed","Fri Nov 28 12:13:09 AEDT 2025","","message_image.spec.ts","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","123104","Disappearing GIF message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Nov 28 11:47:10 AEDT 2025","passed","Fri Nov 28 11:49:13 AEDT 2025","","Message Types","",""
"","52114","Send link 1:1 @ios @high-risk @2-devices","","Fri Nov 28 12:14:53 AEDT 2025","passed","Fri Nov 28 12:15:45 AEDT 2025","","message_link_preview.spec.ts","",""
"","67842","Send long message 1:1 @ios @low-risk @2-devices","","Fri Nov 28 12:15:11 AEDT 2025","passed","Fri Nov 28 12:16:18 AEDT 2025","","message_long_text.spec.ts","",""
"","48280","Send GIF 1:1 @ios @medium-risk @2-devices","","Fri Nov 28 12:11:11 AEDT 2025","passed","Fri Nov 28 12:11:59 AEDT 2025","","message_gif.spec.ts","",""
"","20731","Create user @ios @high-risk @1-devices","","Fri Nov 28 12:21:15 AEDT 2025","passed","Fri Nov 28 12:21:36 AEDT 2025","","user_actions_create_user.spec.ts","",""
"Verifies that a link preview disappears as expected in a group conversation","92777","Disappearing link to group @ios @low-risk @3-devices","Disappearing Messages","Fri Nov 28 11:51:04 AEDT 2025","passed","Fri Nov 28 11:52:37 AEDT 2025","","Message Types","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message","64446","Message length limit (2001 chars) @ios @high-risk @1-devices","Sending Messages","Fri Nov 28 12:14:24 AEDT 2025","passed","Fri Nov 28 12:15:28 AEDT 2025","","Rules","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","22186","Network page learn more network link @ios @medium-risk @1-devices","Network Page","Fri Nov 28 12:18:17 AEDT 2025","passed","Fri Nov 28 12:18:39 AEDT 2025","","network_page_link_network.spec.ts","",""
"","67408","Create contact @ios @high-risk @3-devices","","Fri Nov 28 12:21:14 AEDT 2025","passed","Fri Nov 28 12:22:22 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"","41023","Hide recovery password @ios @medium-risk @2-devices","","Fri Nov 28 12:22:22 AEDT 2025","passed","Fri Nov 28 12:23:03 AEDT 2025","","user_actions_hide_recovery_password.spec.ts","",""
"Sends a message 10 times in a 1-1 and logs the sending time","58385","Check performance @ios @low-risk @2-devices","Sending Messages","Fri Nov 28 12:08:58 AEDT 2025","passed","Fri Nov 28 12:09:56 AEDT 2025","","Performance","",""
"Verifies that a group of 3 can be created successfully via the UI","111229","Create group @ios @high-risk @3-devices","Groups","Fri Nov 28 12:01:51 AEDT 2025","passed","Fri Nov 28 12:03:42 AEDT 2025","","Create Group","",""
"","67407","Accept message request @ios @high-risk @3-devices","","Fri Nov 28 12:16:08 AEDT 2025","passed","Fri Nov 28 12:17:15 AEDT 2025","","message_requests_accept.spec.ts","",""
"Verifies that a too long display name (101 bytes) throws the 'shorter display name' error as expected.","13941","Onboarding long name @ios @low-risk @1-devices","Onboarding","Fri Nov 28 12:03:42 AEDT 2025","passed","Fri Nov 28 12:03:56 AEDT 2025","","Input validations","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","17169","Check Appearance settings layout @ios @high-risk @1-devices","Visual Checks","Fri Nov 28 12:25:32 AEDT 2025","failed","Fri Nov 28 12:25:49 AEDT 2025","","Settings","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","82115","Disappearing link message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Nov 28 11:48:52 AEDT 2025","passed","Fri Nov 28 11:50:14 AEDT 2025","","Message Types","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","42107","Hide note to self @ios @low-risk @1-devices","User Actions","Fri Nov 28 12:22:16 AEDT 2025","passed","Fri Nov 28 12:22:58 AEDT 2025","","Hide Note to Self","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","72967","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Fri Nov 28 11:44:24 AEDT 2025","passed","Fri Nov 28 11:45:37 AEDT 2025","","Conversation Types","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","17510","Check Privacy settings layout @ios @high-risk @1-devices","Visual Checks","Fri Nov 28 12:24:11 AEDT 2025","passed","Fri Nov 28 12:24:29 AEDT 2025","","Settings","",""
"Verifies that a GIF can be sent to a group, all members receive the document, and replying to a document works as expected","57295","Send GIF to group @ios @medium-risk @3-devices","Sending Messages","Fri Nov 28 11:55:23 AEDT 2025","passed","Fri Nov 28 11:56:20 AEDT 2025","","Message types","",""
