"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55844","Send long message to group @android @low-risk @3-devices","","Wed Jun 25 16:03:47 AEST 2025","passed","Wed Jun 25 16:04:43 AEST 2025","","group_message_long_text.spec.ts","",""
"","18071","Onboarding incorrect seed @android @low-risk @1-devices","","Wed Jun 25 15:30:30 AEST 2025","passed","Wed Jun 25 15:30:48 AEST 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","44081","Unblock user @android @low-risk @2-devices","","Wed Jun 25 15:42:12 AEST 2025","passed","Wed Jun 25 15:42:56 AEST 2025","","user_actions_unblock_user.spec.ts","",""
"","57322","Check performance @android @low-risk @2-devices","","Wed Jun 25 15:41:15 AEST 2025","passed","Wed Jun 25 15:42:12 AEST 2025","","message_check_performance.spec.ts","",""
"","16329","Onboarding wrong seed @android @low-risk @1-devices","","Wed Jun 25 15:30:37 AEST 2025","passed","Wed Jun 25 15:30:54 AEST 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"","60","Refresh network page @android @low-risk @1-devices","","Wed Jun 25 15:30:41 AEST 2025","failed","Wed Jun 25 15:30:41 AEST 2025","","network_page_refresh_page.spec.ts","",""
"","80140","Disappearing voice message to group @android @low-risk @3-devices","","Wed Jun 25 16:00:19 AEST 2025","passed","Wed Jun 25 16:01:39 AEST 2025","","group_disappearing_messages_voice.spec.ts","",""
"","1","Share to session @android @low-risk @2-devices","","Wed Jun 25 15:42:12 AEST 2025","skipped","Wed Jun 25 15:42:12 AEST 2025","","user_actions_share_to_session.spec.ts","",""
"","1","Hide note to self linked device @android @low-risk @2-devices","","Wed Jun 25 15:41:13 AEST 2025","skipped","Wed Jun 25 15:41:13 AEST 2025","","linked_device_hide_note_to_self.spec.ts","",""
"","2","Hide note to self @android @low-risk @1-devices","","Wed Jun 25 15:30:41 AEST 2025","skipped","Wed Jun 25 15:30:41 AEST 2025","","user_actions_hide_note_to_self.spec.ts","",""
"","122330","Send long message 1:1 @android @low-risk @2-devices","","Wed Jun 25 15:42:04 AEST 2025","failed","Wed Jun 25 15:44:06 AEST 2025","","message_long_text.spec.ts","",""
"","62","Onboarding no seed @android @low-risk @1-devices","","Wed Jun 25 15:30:32 AEST 2025","failed","Wed Jun 25 15:30:32 AEST 2025","","input_validations/onboarding_no_seed.spec.ts","",""
"","43","Landing page new account @android @low-risk @1-devices","","Wed Jun 25 15:30:37 AEST 2025","failed","Wed Jun 25 15:30:37 AEST 2025","","landing_page_new_account.spec.ts","",""
"","91414","Disappearing community invite message 1:1 @android @low-risk @2-devices","","Wed Jun 25 15:31:12 AEST 2025","passed","Wed Jun 25 15:32:43 AEST 2025","","disappearing_community_invite.spec.ts","",""
"","53","Onboarding no name @android @low-risk @1-devices","","Wed Jun 25 15:30:32 AEST 2025","failed","Wed Jun 25 15:30:32 AEST 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","131068","Disappearing video message 1:1 @android @low-risk @2-devices","","Wed Jun 25 15:39:02 AEST 2025","failed","Wed Jun 25 15:41:13 AEST 2025","","disappearing_video.spec.ts","",""
"","17966","Onboarding long name @android @low-risk @1-devices","","Wed Jun 25 15:30:30 AEST 2025","passed","Wed Jun 25 15:30:48 AEST 2025","","input_validations/onboarding_long_name.spec.ts","",""
"","90149","Disappearing image message to group @android @low-risk @3-devices","","Wed Jun 25 15:50:36 AEST 2025","passed","Wed Jun 25 15:52:07 AEST 2025","","group_disappearing_messages_image.spec.ts","",""
"","126055","Disappearing GIF message 1:1 @android @low-risk @2-devices","","Wed Jun 25 15:33:00 AEST 2025","failed","Wed Jun 25 15:35:06 AEST 2025","","disappearing_gif.spec.ts","",""
"","119966","Disappearing link message 1:1 @android @low-risk @2-devices","","Wed Jun 25 15:37:13 AEST 2025","failed","Wed Jun 25 15:39:13 AEST 2025","","disappearing_link.spec.ts","",""
"","3","Disappearing call message 1o1 @android @low-risk @2-devices","","Wed Jun 25 15:30:58 AEST 2025","skipped","Wed Jun 25 15:30:58 AEST 2025","","disappearing_call.spec.ts","",""
"","125623","Disappearing image message 1:1 @android @low-risk @2-devices","","Wed Jun 25 15:34:55 AEST 2025","failed","Wed Jun 25 15:37:01 AEST 2025","","disappearing_image.spec.ts","",""
"","40701","Landing page restore account @android @low-risk @2-devices","","Wed Jun 25 15:40:42 AEST 2025","passed","Wed Jun 25 15:41:23 AEST 2025","","landing_page_restore_account.spec.ts","",""
"","115784","Disappearing GIF to group @android @low-risk @3-devices","","Wed Jun 25 15:46:38 AEST 2025","failed","Wed Jun 25 15:48:34 AEST 2025","","group_disappearing_messages_gif.spec.ts","",""
"","89619","Disappearing link to group @android @low-risk @3-devices","","Wed Jun 25 15:54:33 AEST 2025","failed","Wed Jun 25 15:56:03 AEST 2025","","group_disappearing_messages_link.spec.ts","",""
"","112011","Disappearing video to group @android @low-risk @3-devices","","Wed Jun 25 15:58:27 AEST 2025","passed","Wed Jun 25 16:00:19 AEST 2025","","group_disappearing_messages_video.spec.ts","",""
"","87366","Disappearing voice message 1:1 @android @low-risk @2-devices","","Wed Jun 25 15:39:15 AEST 2025","passed","Wed Jun 25 15:40:42 AEST 2025","","disappearing_voice.spec.ts","",""
