"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24632","Create group banner @android @high-risk @2-devices","","Tue Sep 23 09:42:19 AEST 2025","passed","Tue Sep 23 09:42:44 AEST 2025","","group_tests_create_group_banner.spec.ts","",""
"","66218","Send video to group @android @medium-risk @3-devices","","Tue Sep 23 10:14:35 AEST 2025","passed","Tue Sep 23 10:15:41 AEST 2025","","group_message_video.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","32257","App disguise icons @android @medium-risk @1-devices","Settings","Tue Sep 23 09:29:34 AEST 2025","passed","Tue Sep 23 09:30:06 AEST 2025","","App Disguise","",""
"","120622","Leave group linked device @android @high-risk @4-devices","","Tue Sep 23 10:30:01 AEST 2025","passed","Tue Sep 23 10:32:02 AEST 2025","","linked_group_leave.spec.ts","",""
"","14182","Warning modal on new account @android @medium-risk @1-devices","","Tue Sep 23 09:31:57 AEST 2025","passed","Tue Sep 23 09:32:11 AEST 2025","","warning_modal_new_account.spec.ts","",""
"","65627","Send GIF to group @android @medium-risk @3-devices","","Tue Sep 23 10:08:00 AEST 2025","passed","Tue Sep 23 10:09:06 AEST 2025","","group_message_gif.spec.ts","",""
"","46011","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","Tue Sep 23 10:38:03 AEST 2025","passed","Tue Sep 23 10:38:49 AEST 2025","","Delete Conversation","",""
"","62427","Send GIF 1:1 @android @medium-risk @2-devices","","Tue Sep 23 09:46:59 AEST 2025","passed","Tue Sep 23 09:48:01 AEST 2025","","message_gif.spec.ts","",""
"","44575","Mentions for groups @android @medium-risk @3-devices","","Tue Sep 23 10:23:15 AEST 2025","passed","Tue Sep 23 10:23:59 AEST 2025","","group_tests_mentions.spec.ts","",""
"","38426","Leave group @android @high-risk @3-devices","","Tue Sep 23 10:22:36 AEST 2025","passed","Tue Sep 23 10:23:15 AEST 2025","","group_tests_leave_group.spec.ts","",""
