"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that global deletion in a group deletes a message for every participant.","34163","Delete message for all in group @android @high-risk @3-devices","User Actions","2026-02-26","passed","2026-02-26","","Delete Message","",""
"","24352","Upload animated profile picture (non Pro) @android @high-risk @1-devices","User Actions","2026-02-26","passed","2026-02-26","","Change Profile Picture","",""
"Verifies that a video disappears as expected in a 1:1 conversation","102471","Disappearing video message 1:1 @android @low-risk @2-devices","Disappearing Messages","2026-02-26","passed","2026-02-26","","Message Types","",""
"Verifies that a link preview disappears as expected in a group conversation","68336","Disappearing link to group @android @low-risk @3-devices","Disappearing Messages","2026-02-26","passed","2026-02-26","","Message Types","",""
"Verifies the alternate icons on the App Disguise page look as expected","29403","Check app disguise icon layout @android @medium-risk @1-devices","Settings","2026-02-26","passed","2026-02-26","","App Disguise","",""
"Verifies that a user's avatar color is consistent across linked devices.","19141","Avatar color linked device @android @medium-risk @2-devices","Visual Checks","2026-02-26","passed","2026-02-26","","Onboarding","",""
"Verifies that a user can be blocked from the conversation settings","51180","Block user in conversation settings @android @high-risk @2-devices","User Actions","2026-02-26","passed","2026-02-26","","Block/Unblock","",""
"Verifies that an image disappears as expected in a group conversation","66471","Disappearing image message to group @android @low-risk @3-devices","Disappearing Messages","2026-02-26","passed","2026-02-26","","Message Types","",""
"Verifies that a user can be unblocked after being blocked","45013","Unblock user @android @low-risk @2-devices","User Actions","2026-02-26","passed","2026-02-26","","Block/Unblock","",""
"","68455","Create contact @android @high-risk @3-devices","","2026-02-26","passed","2026-02-26","","user_actions_create_contact.spec.ts","",""
"Verifies that a blocked user syncs to a linked device","37498","Block user linked device @android @high-risk @3-devices","User Actions","2026-02-26","passed","2026-02-26","","Block/Unblock","",""
"Verifies that a too long display name (101 bytes) throws the 'shorter display name' error as expected.","11225","Onboarding long name @android @low-risk @1-devices","Onboarding","2026-02-26","passed","2026-02-26","","Input validations","",""
"Verifies that the latest release banner is no longer present on the Edit Group screen","25941","Edit group banner @android @medium-risk @3-devices","Groups","2026-02-26","passed","2026-02-26","","Edit Group","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","19503","Check Appearance settings layout @android @high-risk @1-devices","Visual Checks","2026-02-26","passed","2026-02-26","","Settings","",""
