"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a solo admin can't leave a group but is instead prompted to add admins or delete the group.","25","Leave group as the only admin @android @high-risk @3-devices","Groups","2026-07-07","failed","2026-07-07","","Leave/Delete Group","",""
"Verifies that the Donate CTA is shown after dismissing the positive review prompt; verifies modal strings and screenshot; and that the Donate button shows the correct Open URL modal.","22157","Donate CTA shows after positive review @android @high-risk @1-devices","Donations","2026-07-07","failed","2026-07-07","","cta_donate_review.spec.ts","",""
"","30","Animated Profile Picture shows @android @high-risk @2-devices @pro","Session Pro","2026-07-07","failed","2026-07-07","","user_actions_animated_profile_picture.spec.ts","",""
"","4","Send voice message 1:1 @android @high-risk @2-devices","","2026-07-07","failed","2026-07-07","","message_voice.spec.ts","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","48","Check message bubble layout @android @high-risk @2-devices","Visual Checks","2026-07-07","failed","2026-07-07","","Conversation","",""
"","7","User Profile Modal Home Screen @android @high-risk @2-devices","","2026-07-07","failed","2026-07-07","","upm_homescreen.spec.ts","",""
"Verifies message length behavior at 9799 characters - no countdown shows, message sends (Pro)","28","Message length limit (9799 chars Pro) @android @high-risk @1-devices @pro","Sending Messages","2026-07-07","failed","2026-07-07","","Rules","",""
"","5","Send image 1:1 @android @high-risk @2-devices","","2026-07-07","failed","2026-07-07","","message_image.spec.ts","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","24","Restore group @android @high-risk @4-devices","Groups","2026-07-07","failed","2026-07-07","","Create Group","",""
"Verifies that inviting a contact (Android: without chat history) works as expected.","29","Invite contact to group without chat history @android @high-risk @4-devices","Groups","2026-07-07","failed","2026-07-07","","Edit Group","",""
"","5","Onboarding privacy policy @android @high-risk @1-devices","","2026-07-07","failed","2026-07-07","","onboarding_pp.spec.ts","",""
"Verifies that a user can be blocked from the conversation settings","31","Block user in conversation settings @android @high-risk @2-devices","User Actions","2026-07-07","failed","2026-07-07","","Block/Unblock","",""
"Verifies that a new conversation can be started by scanning another user's Account ID QR code","28","New Conversation from QR code @android @high-risk @2-devices","New Conversation","2026-07-07","failed","2026-07-07","","New Message","",""
"Verifies that global deletion in a group deletes a message for every participant.","24","Delete message for all in group @android @high-risk @3-devices","User Actions","2026-07-07","failed","2026-07-07","","Delete Message","",""
"","5","Send document 1:1 @android @high-risk @2-devices","","2026-07-07","failed","2026-07-07","","message_document.spec.ts","",""
"Verifies the app can be locked with a PIN and that the system lock screen appears on app launch when enabled.","37","Lock app @android @high-risk @1-devices","Settings","2026-07-07","failed","2026-07-07","","Privacy","",""
"Verifies that the latest release banner is no longer present on the Create Group screen","23","Create group banner @android @high-risk @2-devices","Groups","2026-07-07","failed","2026-07-07","","Create Group","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","38","Check Appearance settings layout @android @high-risk @1-devices","Visual Checks","2026-07-07","failed","2026-07-07","","Settings","",""
"Verifies that a link with preview can be sent to a group, all members receive the document, and replying to a document works as expected","29","Send link to group @android @high-risk @3-devices","Sending Messages","2026-07-07","failed","2026-07-07","","Message types","",""
"Verifies that leaving a group syncs to a linked device","26","Leave group linked device @android @high-risk @4-devices","Groups","2026-07-07","failed","2026-07-07","","Leave/Delete Group","",""
"Verifies that inviting a contact to a group with message history works as expected.","31","Invite contact to group with chat history @android @high-risk @4-devices","Groups","2026-07-07","failed","2026-07-07","","Edit Group","",""
"","22","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","2026-07-07","failed","2026-07-07","","Delete Contact","",""
"","8","Create user @android @high-risk @1-devices","","2026-07-07","failed","2026-07-07","","user_actions_create_user.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","27","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","2026-07-07","failed","2026-07-07","","Flows","",""
"Verifies that a blocked user syncs to a linked device","21","Block user linked device @android @high-risk @3-devices","User Actions","2026-07-07","failed","2026-07-07","","Block/Unblock","",""
"","5","Accept message request @android @high-risk @3-devices","","2026-07-07","failed","2026-07-07","","message_requests_accept.spec.ts","",""
"","24","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","2026-07-07","failed","2026-07-07","","Delete Conversation","",""
"Verifies that inviting a non-contact Account ID (without chat history) works as expected.","28","Invite Account ID to group @android @high-risk @4-devices","Groups","2026-07-07","failed","2026-07-07","","Edit Group","",""
"","6","Delete message request in conversation @android @high-risk @3-devices","","2026-07-07","failed","2026-07-07","","message_requests_decline.spec.ts","",""
"","70","Upload animated profile picture (Pro) @android @high-risk @1-devices @pro","User Actions","2026-07-07","failed","2026-07-07","","Change Profile Picture","",""
"Verifies message length behavior at 10001 characters - countdown shows -1, cannot send message (Pro)","24","Message length limit (10001 chars Pro) @android @high-risk @1-devices @pro","Sending Messages","2026-07-07","failed","2026-07-07","","Rules","",""
"","22","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","2026-07-07","failed","2026-07-07","","Delete Conversation","",""
"Verifies that an admin can delete a group successfully via the UI.
  The group members see the empty state control message, and the admin's conversation disappears from the home screen, even on a linked device.","22","Delete group linked device @android @high-risk @4-devices","Groups","2026-07-07","failed","2026-07-07","","Leave/Delete Group","",""
"Verifies that the Settings donation link is correct and that the HTTP request is successful (200)","28278","Donate Settings menu item @android @high-risk @1-devices","Donations","2026-07-07","passed","2026-07-07","","donate.spec.ts","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message (non Pro)","31","Message length limit (2001 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-07-07","failed","2026-07-07","","Rules","",""
"Verifies that an emoji reaction can be sent and is received in a group.","28","Send emoji react groups @android @high-risk @3-devices","Sending Messages","2026-07-07","failed","2026-07-07","","Emoji reacts","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends (non Pro)","29514","Message length limit (1800 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-07-07","passed","2026-07-07","","Rules","",""
"Verifies that a standard user can only pin 5 conversations","42","Pinned conversation limit (non Pro) @android @high-risk @1-devices @pro","Session Pro","2026-07-07","failed","2026-07-07","","user_actions_pin_unpin.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","57","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","2026-07-07","failed","2026-07-07","","Emoji reacts","",""
"","4","Onboarding terms of service @android @high-risk @1-devices","","2026-07-07","failed","2026-07-07","","onboarding_tos.spec.ts","",""
"","6","Delete message request in list @android @high-risk @2-devices","","2026-07-07","failed","2026-07-07","","message_requests_delete.spec.ts","",""
"Verifies that when a message is deleted on one device, it shows as deleted on a linked device too.","20","Delete message linked device @android @high-risk @3-devices","User Actions","2026-07-07","failed","2026-07-07","","Delete Message","",""
