"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13035","Warning modal on restore account @android @medium-risk @1-devices","","Fri Jan 09 14:30:08 AEDT 2026","passed","Fri Jan 09 14:30:22 AEDT 2026","","warning_modal_restore_account.spec.ts","",""
"Verifies that the landing page for a new account matches the expected baseline","19945","Check landing page (new account) layout @android @low-risk @1-devices","Visual Checks","Fri Jan 09 14:27:04 AEDT 2026","passed","Fri Jan 09 14:27:24 AEDT 2026","","Onboarding","",""
"Verifies that Hide Note To Self syncs to a linked device.","45909","Hide note to self linked device @android @low-risk @2-devices","User Actions","Fri Jan 09 14:43:05 AEDT 2026","passed","Fri Jan 09 14:43:50 AEDT 2026","","Hide Note to Self","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","111208","Restore group @android @high-risk @4-devices","Groups","Fri Jan 09 15:24:41 AEDT 2026","passed","Fri Jan 09 15:26:32 AEDT 2026","","Create Group","",""
"Verifies that an image disappears as expected in a 1:1 conversation","71805","Disappearing image message 1:1 @android @low-risk @2-devices","Disappearing Messages","Fri Jan 09 14:39:33 AEDT 2026","passed","Fri Jan 09 14:40:45 AEDT 2026","","Message Types","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","106868","Disappearing GIF message 1:1 @android @low-risk @2-devices","Disappearing Messages","Fri Jan 09 14:38:10 AEDT 2026","passed","Fri Jan 09 14:39:57 AEDT 2026","","Message Types","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","24650","Check placeholder avatar color @android @medium-risk @2-devices","Visual Checks","Fri Jan 09 14:33:46 AEDT 2026","passed","Fri Jan 09 14:34:11 AEDT 2026","","Settings","",""
"Verifies that a too long seed phrase throws the 'check your recovery password' error as expected.","9406","Onboarding wrong seed @android @low-risk @1-devices","Onboarding","Fri Jan 09 14:26:59 AEDT 2026","passed","Fri Jan 09 14:27:08 AEDT 2026","","Input validations","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends","27078","Message length limit (1799 chars) @android @high-risk @1-devices","Sending Messages","Fri Jan 09 14:27:08 AEDT 2026","passed","Fri Jan 09 14:27:36 AEDT 2026","","Rules","",""
"Verifies that the latest release banner is present on the Edit Group screen","25018","Edit group banner @android @medium-risk @3-devices","Groups","Fri Jan 09 15:18:14 AEDT 2026","passed","Fri Jan 09 15:18:40 AEDT 2026","","Edit Group","",""
"","63484","Create contact @android @high-risk @3-devices","","Fri Jan 09 15:32:52 AEDT 2026","passed","Fri Jan 09 15:33:55 AEDT 2026","","user_actions_create_contact.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","110481","Disappearing video message 1:1 @android @low-risk @2-devices","Disappearing Messages","Fri Jan 09 14:40:45 AEDT 2026","passed","Fri Jan 09 14:42:35 AEDT 2026","","Message Types","",""
