"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a voice note disappears as expected in a group conversation","71924","Disappearing voice message to group @android @low-risk @3-devices","Disappearing Messages","Mon Jan 05 11:15:10 AEDT 2026","passed","Mon Jan 05 11:16:22 AEDT 2026","","Message Types","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","43504","Check message bubble layout @android @high-risk @2-devices","Visual Checks","Mon Jan 05 11:04:31 AEDT 2026","passed","Mon Jan 05 11:05:14 AEDT 2026","","Conversation","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","68361","Disappear after send groups @android @high-risk @3-devices","Disappearing Messages","Mon Jan 05 11:06:20 AEDT 2026","passed","Mon Jan 05 11:07:28 AEDT 2026","","Conversation Types","",""
"Verifies that a user can be unblocked after being blocked","46517","Unblock user @android @low-risk @2-devices","User Actions","Mon Jan 05 11:03:56 AEDT 2026","passed","Mon Jan 05 11:04:43 AEDT 2026","","Block/Unblock","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","75303","Disappearing link message 1:1 @android @low-risk @2-devices","Disappearing Messages","Mon Jan 05 10:50:00 AEDT 2026","passed","Mon Jan 05 10:51:16 AEDT 2026","","Message Types","",""
"Verifies that a user can share an image from the photo gallery to Session","49333","Share to session @android @medium-risk @2-devices","User Actions","Mon Jan 05 11:03:07 AEDT 2026","passed","Mon Jan 05 11:03:56 AEDT 2026","","Share to Session","",""
"Verifies message length behavior at 2000 characters - countdown shows 0, message sends","27712","Message length limit (2000 chars) @android @high-risk @1-devices","Sending Messages","Mon Jan 05 10:37:55 AEDT 2026","passed","Mon Jan 05 10:38:22 AEDT 2026","","Rules","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","18568","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","Mon Jan 05 10:39:10 AEDT 2026","passed","Mon Jan 05 10:39:29 AEDT 2026","","Triggers","",""
"Verifies that a call control message disappears as expected in a 1:1 conversation","79961","Disappearing call message 1:1 @android @low-risk @2-devices","Disappearing Messages","Mon Jan 05 10:45:39 AEDT 2026","passed","Mon Jan 05 10:46:59 AEDT 2026","","Message Types","",""
"Verifies that an emoji reaction can be sent and is received in a community","50268","Send emoji react community @android @medium-risk @2-devices","Sending Messages","Mon Jan 05 10:42:24 AEDT 2026","passed","Mon Jan 05 10:43:14 AEDT 2026","","Emoji reacts","",""
"Verifies that joining a community works and the conversation syncs to a linked device","45152","Join community test @android @high-risk @2-devices","New Conversation","Mon Jan 05 10:44:26 AEDT 2026","passed","Mon Jan 05 10:45:11 AEDT 2026","","Join Community","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","24391","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","Mon Jan 05 10:38:46 AEDT 2026","passed","Mon Jan 05 10:39:10 AEDT 2026","","Flows","",""
"","41063","Message requests clear all @android @medium-risk @2-devices","","Mon Jan 05 10:58:42 AEDT 2026","passed","Mon Jan 05 10:59:23 AEDT 2026","","message_requests_clear_all.spec.ts","",""
"","52992","Send community invitation @android @medium-risk @2-devices","","Mon Jan 05 10:55:08 AEDT 2026","passed","Mon Jan 05 10:56:01 AEDT 2026","","message_community_invitation.spec.ts","",""
"Verifies that local deletion in a group does not delete a message for other participants.","38992","Delete message locally in group @android @high-risk @3-devices","User Actions","Mon Jan 05 11:16:22 AEDT 2026","passed","Mon Jan 05 11:17:01 AEDT 2026","","Delete Message","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","39042","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","Mon Jan 05 10:58:03 AEDT 2026","passed","Mon Jan 05 10:58:42 AEDT 2026","","Emoji reacts","",""
"","67273","Create contact @android @high-risk @3-devices","","Mon Jan 05 12:03:36 AEDT 2026","passed","Mon Jan 05 12:04:43 AEDT 2026","","user_actions_create_contact.spec.ts","",""
"","38973","Hide recovery password @android @medium-risk @2-devices","","Mon Jan 05 11:01:50 AEDT 2026","passed","Mon Jan 05 11:02:29 AEDT 2026","","user_actions_hide_recovery_password.spec.ts","",""
"Sends a message 10 times in a 1-1 and logs the sending time","44786","Check performance @android @low-risk @2-devices","Sending Messages","Mon Jan 05 10:54:55 AEDT 2026","passed","Mon Jan 05 10:55:40 AEDT 2026","","Performance","",""
"Verifies that an empty display name throws the 'please enter a display name' error as expected.","11037","Onboarding no name @android @low-risk @1-devices","Onboarding","Mon Jan 05 10:37:22 AEDT 2026","passed","Mon Jan 05 10:37:33 AEDT 2026","","Input validations","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","71350","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Mon Jan 05 10:44:27 AEDT 2026","passed","Mon Jan 05 10:45:39 AEDT 2026","","Conversation Types","",""
"","42293","Accept message request with text @android @high-risk @2-devices","","Mon Jan 05 10:58:33 AEDT 2026","passed","Mon Jan 05 10:59:15 AEDT 2026","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","74123","Disappear after send note to self @android @medium-risk @1-devices","Disappearing Messages","Mon Jan 05 10:36:33 AEDT 2026","passed","Mon Jan 05 10:37:47 AEDT 2026","","Conversation Types","",""
