"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the landing page for a new account matches the expected baseline","18973","Check landing page (new account) layout @ios @low-risk @1-devices","Visual Checks","Tue Oct 21 16:42:20 AEDT 2025","failed","Tue Oct 21 16:42:39 AEDT 2025","","Onboarding","",""
"","12524","Onboarding wrong seed @ios @low-risk @1-devices","","Tue Oct 21 16:41:46 AEDT 2025","passed","Tue Oct 21 16:41:59 AEDT 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","21051","Review prompt positive flow @ios @high-risk @1-devices","In-App Review Prompt","Tue Oct 21 16:54:59 AEDT 2025","passed","Tue Oct 21 16:55:20 AEDT 2025","","Flows","",""
"Verifies that only admins can enable Disappearing Messages in a group","34950","Group member disappearing messages @ios @medium-risk @3-devices","Disappearing Messages","Tue Oct 21 16:33:46 AEDT 2025","passed","Tue Oct 21 16:34:21 AEDT 2025","","Rules","",""
"Verifies that a message request cannot be sent when Community Message Requests are off.","62389","Community message requests off @ios @medium-risk @2-devices","","Tue Oct 21 16:21:09 AEDT 2025","passed","Tue Oct 21 16:22:12 AEDT 2025","","community_requests_off.spec.ts","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","131625","Disappearing GIF message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Oct 21 16:27:44 AEDT 2025","passed","Tue Oct 21 16:29:56 AEDT 2025","","Message Types","",""
"","34275","Link device @ios @high-risk @2-devices","","Tue Oct 21 16:45:57 AEDT 2025","passed","Tue Oct 21 16:46:31 AEDT 2025","","linked_device.spec.ts","",""
"Verifies that a group name change syncs to every member.","45132","Change group name @ios @medium-risk @3-devices","Groups","Tue Oct 21 16:39:34 AEDT 2025","passed","Tue Oct 21 16:40:20 AEDT 2025","","Edit Group","",""
"","41738","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Tue Oct 21 16:56:57 AEDT 2025","passed","Tue Oct 21 16:57:39 AEDT 2025","","Delete Conversation","",""
"Verifies that a user can be unblocked after being blocked","38412","Unblock user @ios @low-risk @2-devices","User Actions","Tue Oct 21 16:58:12 AEDT 2025","passed","Tue Oct 21 16:58:50 AEDT 2025","","Block/Unblock","",""
"Verifies that a GIF disappears as expected in a group conversation","151685","Disappearing GIF to group @ios @low-risk @3-devices","Disappearing Messages","Tue Oct 21 16:32:11 AEDT 2025","passed","Tue Oct 21 16:34:43 AEDT 2025","","Message Types","",""
"Verifies that the profile picture can be changed and the new picture is displayed correctly.","33369","Change profile picture @ios @medium-risk @1-devices","User Actions","Tue Oct 21 16:55:31 AEDT 2025","passed","Tue Oct 21 16:56:04 AEDT 2025","","Change Profile Picture","",""
"Verifies that a message request can be sent when Community Message Requests are on.","105712","Community message requests on @ios @medium-risk @2-devices","","Tue Oct 21 16:23:03 AEDT 2025","failed","Tue Oct 21 16:24:49 AEDT 2025","","community_requests_on.spec.ts","",""
"","45079","Mentions for groups @ios @medium-risk @3-devices","","Tue Oct 21 16:40:58 AEDT 2025","passed","Tue Oct 21 16:41:43 AEDT 2025","","group_tests_mentions.spec.ts","",""
"","35392","Delete message locally @ios @high-risk @2-devices","","Tue Oct 21 16:47:04 AEDT 2025","passed","Tue Oct 21 16:47:39 AEDT 2025","","message_deletion.spec.ts","",""
"","44203","Check performance @ios @low-risk @2-devices","","Tue Oct 21 16:46:19 AEDT 2025","passed","Tue Oct 21 16:47:04 AEDT 2025","","message_check_performance.spec.ts","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","52010","Change profile picture linked device @ios @medium-risk @2-devices","User Actions","Tue Oct 21 16:44:20 AEDT 2025","passed","Tue Oct 21 16:45:12 AEDT 2025","","Change Profile Picture","",""
"","25141","Send document 1:1 @ios @high-risk @2-devices","","Tue Oct 21 16:48:35 AEDT 2025","failed","Tue Oct 21 16:49:00 AEDT 2025","","message_document.spec.ts","",""
"","33531","Message requests clear all @ios @medium-risk @2-devices","","Tue Oct 21 16:52:08 AEDT 2025","passed","Tue Oct 21 16:52:41 AEDT 2025","","message_requests_clear_all.spec.ts","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","115389","Disappearing link message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Oct 21 16:30:06 AEDT 2025","failed","Tue Oct 21 16:32:02 AEDT 2025","","Message Types","",""
"Verifies that an emoji reaction can be sent and is received in a community","259962","Send emoji react community @ios @medium-risk @2-devices","Sending Messages","Tue Oct 21 16:22:31 AEDT 2025","passed","Tue Oct 21 16:26:51 AEDT 2025","","Emoji reacts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","20565","Review prompt Appearance trigger @ios @high-risk @1-devices","In-App Review Prompt","Tue Oct 21 16:55:20 AEDT 2025","passed","Tue Oct 21 16:55:41 AEDT 2025","","Triggers","",""
"Verifies that a video disappears as expected in a group conversation","129110","Disappearing video to group @ios @low-risk @3-devices","Disappearing Messages","Tue Oct 21 16:34:15 AEDT 2025","passed","Tue Oct 21 16:36:24 AEDT 2025","","Message Types","",""
"Verifies that a group description can be at most 200 chars and that every member can see a valid change.","48440","Change group description @ios @medium-risk @3-devices","Groups","Tue Oct 21 16:39:28 AEDT 2025","passed","Tue Oct 21 16:40:16 AEDT 2025","","Edit Group","",""
"Verifies that the Conversations settings screen layout matches the expected baseline","17993","Check Conversations settings layout @ios @high-risk @1-devices","Visual Checks","Tue Oct 21 16:58:58 AEDT 2025","passed","Tue Oct 21 16:59:16 AEDT 2025","","Settings","",""
"","96712","Create group @ios @high-risk @3-devices","","Tue Oct 21 16:41:57 AEDT 2025","passed","Tue Oct 21 16:43:33 AEDT 2025","","group_tests_create_group.spec.ts","",""
"","12906","Onboarding incorrect seed @ios @low-risk @1-devices","","Tue Oct 21 16:41:10 AEDT 2025","passed","Tue Oct 21 16:41:22 AEDT 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","23005","Network page learn more staking link @ios @medium-risk @1-devices","","Tue Oct 21 16:54:12 AEDT 2025","passed","Tue Oct 21 16:54:35 AEDT 2025","","network_page_link_staking.spec.ts","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","38521","Hide note to self @ios @low-risk @1-devices","User Actions","Tue Oct 21 16:57:03 AEDT 2025","passed","Tue Oct 21 16:57:42 AEDT 2025","","Hide Note to Self","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","29869","Set nickname @ios @high-risk @2-devices","User Actions","Tue Oct 21 16:57:42 AEDT 2025","passed","Tue Oct 21 16:58:12 AEDT 2025","","Set Nickname","",""
"","113423","Restore group @ios @high-risk @4-devices","","Tue Oct 21 16:44:26 AEDT 2025","passed","Tue Oct 21 16:46:19 AEDT 2025","","linked_device_restore_group.spec.ts","",""
"Verifies that a user can share an image from the photo gallery to Session","62048","Share to session @ios @medium-risk @2-devices","User Actions","Tue Oct 21 16:57:45 AEDT 2025","passed","Tue Oct 21 16:58:47 AEDT 2025","","Share to Session","",""
"Verifies the alternate icon set on the App Disguise page is applied","68288","App disguise set icon @ios @medium-risk @1-devices","Settings","Tue Oct 21 16:20:01 AEDT 2025","passed","Tue Oct 21 16:21:09 AEDT 2025","","App Disguise","",""
"","53484","Send GIF 1:1 @ios @medium-risk @2-devices","","Tue Oct 21 16:47:39 AEDT 2025","passed","Tue Oct 21 16:48:33 AEDT 2025","","message_gif.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","37558","Send emoji react 1:1 @ios @high-risk @2-devices","Sending Messages","Tue Oct 21 16:50:33 AEDT 2025","passed","Tue Oct 21 16:51:11 AEDT 2025","","Emoji reacts","",""
"","69136","Send image 1:1 @ios @high-risk @2-devices","","Tue Oct 21 16:48:10 AEDT 2025","passed","Tue Oct 21 16:49:19 AEDT 2025","","message_image.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","71437","Voice calls @ios @high-risk @2-devices","Voice Calls","Tue Oct 21 16:59:22 AEDT 2025","passed","Tue Oct 21 17:00:33 AEDT 2025","","voice_calls.spec.ts","",""
"","11065","Onboarding no seed @ios @low-risk @1-devices","","Tue Oct 21 16:41:43 AEDT 2025","passed","Tue Oct 21 16:41:54 AEDT 2025","","input_validations/onboarding_no_seed.spec.ts","",""
