"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21089","Avatar color linked device @android @medium-risk @2-devices","","Thu Sep 18 16:51:08 AEST 2025","passed","Thu Sep 18 16:51:29 AEST 2025","","linked_device_avatar_color.spec.ts","",""
"Verifies that an image disappears as expected in a group conversation","70111","Disappearing image message to group @android @low-risk @3-devices","Disappearing Messages","Thu Sep 18 17:07:09 AEST 2025","passed","Thu Sep 18 17:08:19 AEST 2025","","Message Types","",""
"","37146","Read status @android @medium-risk @2-devices","","Thu Sep 18 17:00:21 AEST 2025","passed","Thu Sep 18 17:00:58 AEST 2025","","user_actions_read_status.spec.ts","",""
"","22820","Invite a friend @android @medium-risk @1-devices","","Thu Sep 18 16:39:31 AEST 2025","passed","Thu Sep 18 16:39:54 AEST 2025","","invite_a_friend_share.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","18122","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","Thu Sep 18 16:40:17 AEST 2025","passed","Thu Sep 18 16:40:35 AEST 2025","","Flows","",""
"","65129","Send GIF to group @android @medium-risk @3-devices","","Thu Sep 18 17:15:50 AEST 2025","passed","Thu Sep 18 17:16:55 AEST 2025","","group_message_gif.spec.ts","",""
"","58315","Send document 1:1 @android @high-risk @2-devices","","Thu Sep 18 16:53:41 AEST 2025","passed","Thu Sep 18 16:54:39 AEST 2025","","message_document.spec.ts","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","31111","Set nickname @android @high-risk @2-devices","User Actions","Thu Sep 18 17:00:52 AEST 2025","passed","Thu Sep 18 17:01:23 AEST 2025","","Set Nickname","",""
"","25363","Network page learn more staking link @android @medium-risk @1-devices","","Thu Sep 18 16:39:52 AEST 2025","passed","Thu Sep 18 16:40:17 AEST 2025","","network_page_link_staking.spec.ts","",""
"","107843","Restore group @android @high-risk @4-devices","","Thu Sep 18 17:35:18 AEST 2025","passed","Thu Sep 18 17:37:05 AEST 2025","","linked_device_restore_group.spec.ts","",""
"","9719","Onboarding wrong seed @android @low-risk @1-devices","","Thu Sep 18 16:39:24 AEST 2025","passed","Thu Sep 18 16:39:34 AEST 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"Verifies that a call control message disappears as expected in a 1:1 conversation","74793","Disappearing call message 1o1 @android @low-risk @2-devices","Disappearing Messages","Thu Sep 18 16:45:37 AEST 2025","passed","Thu Sep 18 16:46:51 AEST 2025","","Message Types","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","26879","Avatar color @android @medium-risk @2-devices","Visual Checks","Thu Sep 18 16:41:50 AEST 2025","passed","Thu Sep 18 16:42:17 AEST 2025","","check_avatar_color.spec.ts","",""
