"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a video can be sent to a group, all members receive the document, and replying to a document works as expected","107764","Send video to group @android @medium-risk @3-devices","Sending Messages","2026-02-13","failed","2026-02-13","","Message types","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","26016","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","2026-02-13","passed","2026-02-13","","Flows","",""
"Verifies that the Settings donation link is correct and that the HTTP request is successful (200)","22310","Donate Settings menu item @android @high-risk @1-devices","Donations","2026-02-13","passed","2026-02-13","","donate.spec.ts","",""
"","32367","Delete message locally @android @high-risk @2-devices","","2026-02-13","passed","2026-02-13","","message_deletion.spec.ts","",""
"Verifies that Hide Note To Self syncs to a linked device.","47066","Hide note to self linked device @android @low-risk @2-devices","User Actions","2026-02-13","passed","2026-02-13","","Hide Note to Self","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","70407","Disappear after read @android @high-risk @2-devices","Disappearing Messages","2026-02-13","passed","2026-02-13","","Conversation Types","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","40018","Kick member @android @medium-risk @3-devices","Groups","2026-02-13","passed","2026-02-13","","Edit Group","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","40517","Check message bubble layout @android @high-risk @2-devices","Visual Checks","2026-02-13","passed","2026-02-13","","Conversation","",""
"Verifies that a user can be unblocked after being blocked","47142","Unblock user @android @low-risk @2-devices","User Actions","2026-02-13","passed","2026-02-13","","Block/Unblock","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","68452","Disappear after send @android @high-risk @2-devices","Disappearing Messages","2026-02-13","passed","2026-02-13","","Conversation Types","",""
"Verifies that a group of 3 can be created successfully via the UI","93691","Create group @android @high-risk @3-devices","Groups","2026-02-13","passed","2026-02-13","","Create Group","",""
"Verifies that leaving a group syncs to a linked device","116509","Leave group linked device @android @high-risk @4-devices","Groups","2026-02-13","passed","2026-02-13","","Leave/Delete Group","",""
"","30170","User Profile Modal Home Screen @android @high-risk @2-devices","","2026-02-13","passed","2026-02-13","","upm_homescreen.spec.ts","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","71166","Disappearing GIF message 1:1 @android @low-risk @2-devices","Disappearing Messages","2026-02-13","failed","2026-02-13","","Message Types","",""
"Verifies that inviting a contact (Android: without chat history) works as expected.","88693","Invite contact to group without chat history @android @high-risk @4-devices","Groups","2026-02-13","passed","2026-02-13","","Edit Group","",""
"","108123","Send video 1:1 @android @medium-risk @2-devices","","2026-02-13","failed","2026-02-13","","message_video.spec.ts","",""
"Verifies that a previously promoted admin has admin powers on their linked device.","135066","Promote to admin (linked device) @android @medium-risk @4-devices","Groups","2026-02-13","passed","2026-02-13","","Edit Group","",""
"Verifies that a voice message can be sent to a group, all members receive the document, and replying to a document works as expected","50339","Send voice message to group @android @high-risk @3-devices","Sending Messages","2026-02-13","failed","2026-02-13","","Message types","",""
"","43983","Upload animated profile picture (Pro) @android @medium-risk @1-devices","User Actions","2026-02-13","passed","2026-02-13","","Change Profile Picture","",""
"Verifies that a GIF disappears as expected in a group conversation","69182","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","2026-02-13","failed","2026-02-13","","Message Types","",""
"Verifies that a link preview disappears as expected in a group conversation","59689","Disappearing link to group @android @low-risk @3-devices","Disappearing Messages","2026-02-13","failed","2026-02-13","","Message Types","",""
