"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","46960","Hide note to self @android @low-risk @1-devices","User Actions","Thu Oct 09 12:01:53 AEDT 2025","passed","Thu Oct 09 12:02:40 AEDT 2025","","Hide Note to Self","",""
"","9809","Onboarding wrong seed @android @low-risk @1-devices","","Thu Oct 09 11:59:18 AEDT 2025","passed","Thu Oct 09 11:59:28 AEDT 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","19002","Check Privacy settings layout @android @high-risk @1-devices","Visual Checks","Thu Oct 09 12:02:07 AEDT 2025","passed","Thu Oct 09 12:02:26 AEDT 2025","","Settings","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","17657","Review prompt Path trigger @android @high-risk @1-devices","In-App Review Prompt","Thu Oct 09 12:01:23 AEDT 2025","passed","Thu Oct 09 12:01:41 AEDT 2025","","Triggers","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","18711","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","Thu Oct 09 12:01:34 AEDT 2025","passed","Thu Oct 09 12:01:53 AEDT 2025","","Triggers","",""
"","17728","Refresh network page @android @low-risk @1-devices","","Thu Oct 09 12:00:15 AEDT 2025","passed","Thu Oct 09 12:00:32 AEDT 2025","","network_page_refresh_page.spec.ts","",""
"","23266","Create user @android @high-risk @1-devices","","Thu Oct 09 12:01:53 AEDT 2025","passed","Thu Oct 09 12:02:16 AEDT 2025","","user_actions_create_user.spec.ts","",""
"","10955","Onboarding long name @android @low-risk @1-devices","","Thu Oct 09 11:59:08 AEDT 2025","passed","Thu Oct 09 11:59:18 AEDT 2025","","input_validations/onboarding_long_name.spec.ts","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","18851","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","Thu Oct 09 12:01:15 AEDT 2025","passed","Thu Oct 09 12:01:34 AEDT 2025","","Triggers","",""
"","12389","Onboarding no name @android @low-risk @1-devices","","Thu Oct 09 11:59:12 AEDT 2025","passed","Thu Oct 09 11:59:24 AEDT 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","45133","Onboarding terms of service @android @high-risk @1-devices","","Thu Oct 09 12:01:06 AEDT 2025","failed","Thu Oct 09 12:01:51 AEDT 2025","","onboarding_tos.spec.ts","",""
"","10559","Onboarding incorrect seed @android @low-risk @1-devices","","Thu Oct 09 11:59:06 AEDT 2025","passed","Thu Oct 09 11:59:17 AEDT 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"Verifies that the Conversations settings screen layout matches the expected baseline","22431","Check Conversations settings layout @android @high-risk @1-devices","Visual Checks","Thu Oct 09 12:02:16 AEDT 2025","passed","Thu Oct 09 12:02:39 AEDT 2025","","Settings","",""
"","24056","Network page learn more network link @android @medium-risk @1-devices","","Thu Oct 09 11:59:56 AEDT 2025","passed","Thu Oct 09 12:00:20 AEDT 2025","","network_page_link_network.spec.ts","",""
"","22367","Invite a friend @android @medium-risk @1-devices","","Thu Oct 09 11:59:24 AEDT 2025","passed","Thu Oct 09 11:59:46 AEDT 2025","","invite_a_friend_share.spec.ts","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","20417","Check Appearance settings layout @android @high-risk @1-devices","Visual Checks","Thu Oct 09 12:02:26 AEDT 2025","passed","Thu Oct 09 12:02:46 AEDT 2025","","Settings","",""
