"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104582","Create group @ios @high-risk @3-devices","","Wed Jul 23 16:26:31 AEST 2025","passed","Wed Jul 23 16:28:16 AEST 2025","","group_tests_create_group.spec.ts","",""
"","13581","Onboarding terms of service @ios @high-risk @1-devices","","Wed Jul 23 16:39:25 AEST 2025","passed","Wed Jul 23 16:39:38 AEST 2025","","onboarding_tos.spec.ts","",""
"","16359","Onboarding privacy policy @ios @high-risk @1-devices","","Wed Jul 23 16:39:22 AEST 2025","passed","Wed Jul 23 16:39:38 AEST 2025","","onboarding_pp.spec.ts","",""
"","143930","Create group and change name syncs @ios @high-risk @4-devices","","Wed Jul 23 16:26:42 AEST 2025","passed","Wed Jul 23 16:29:06 AEST 2025","","linked_device_create_group.spec.ts","",""
"","40357","Unsend message @ios @high-risk @2-devices","","Wed Jul 23 16:38:42 AEST 2025","passed","Wed Jul 23 16:39:22 AEST 2025","","message_unsend.spec.ts","",""
"","136836","Leave group linked device @ios @high-risk @4-devices","","Wed Jul 23 16:37:08 AEST 2025","passed","Wed Jul 23 16:39:25 AEST 2025","","linked_group_leave.spec.ts","",""
"","58429","Send link 1:1 @ios @high-risk @2-devices","","Wed Jul 23 16:32:37 AEST 2025","passed","Wed Jul 23 16:33:36 AEST 2025","","message_link_preview.spec.ts","",""
"","86375","Delete message request in conversation @ios @high-risk @3-devices","","Wed Jul 23 16:37:15 AEST 2025","passed","Wed Jul 23 16:38:42 AEST 2025","","message_requests_decline.spec.ts","",""
"","44221","Accept message request with text @ios @high-risk @2-devices","","Wed Jul 23 16:33:36 AEST 2025","passed","Wed Jul 23 16:34:20 AEST 2025","","message_requests_accept_text_reply.spec.ts","",""
"","41054","Delete message request in list @ios @high-risk @2-devices","","Wed Jul 23 16:38:02 AEST 2025","passed","Wed Jul 23 16:38:43 AEST 2025","","message_requests_delete.spec.ts","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","101610","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","Wed Jul 23 16:15:54 AEST 2025","passed","Wed Jul 23 16:17:36 AEST 2025","","Conversation Types","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","186883","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Wed Jul 23 16:10:25 AEST 2025","passed","Wed Jul 23 16:13:32 AEST 2025","","Conversation Types","",""
"","69084","Send link to group @ios @high-risk @3-devices","","Wed Jul 23 16:22:52 AEST 2025","passed","Wed Jul 23 16:24:01 AEST 2025","","group_message_link_preview.spec.ts","",""
"","112227","Add contact to group @ios @high-risk @4-devices","","Wed Jul 23 16:23:19 AEST 2025","passed","Wed Jul 23 16:25:12 AEST 2025","","group_tests_add_contact.spec.ts","",""
"Verifies that joining a community works and the conversation syncs to a linked device","208243","Join community test @ios @high-risk @2-devices","Communities","Wed Jul 23 16:10:25 AEST 2025","passed","Wed Jul 23 16:13:53 AEST 2025","","community_tests_join.spec.ts","",""
"","45028","Delete contact from conversation settings @ios @high-risk @3-devices","User Actions","Wed Jul 23 16:40:01 AEST 2025","passed","Wed Jul 23 16:40:46 AEST 2025","","Delete Contact","",""
"","70025","Unsend message in group @ios @high-risk @3-devices","","Wed Jul 23 16:22:09 AEST 2025","passed","Wed Jul 23 16:23:19 AEST 2025","","group_message_unsend.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","85665","Voice calls @ios @high-risk @2-devices","Voice Calls","Wed Jul 23 16:41:34 AEST 2025","passed","Wed Jul 23 16:43:00 AEST 2025","","voice_calls.spec.ts","",""
"Verifies that a user can be blocked from the conversation settings","43725","Block user in conversation settings @ios @high-risk @2-devices","User Actions","Wed Jul 23 16:39:29 AEST 2025","passed","Wed Jul 23 16:40:13 AEST 2025","","Block/Unblock","",""
"","116403","Restore group @ios @high-risk @4-devices","","Wed Jul 23 16:36:06 AEST 2025","passed","Wed Jul 23 16:38:02 AEST 2025","","linked_device_restore_group.spec.ts","",""
"","69610","Send document to group @ios @high-risk @3-devices","","Wed Jul 23 16:20:27 AEST 2025","passed","Wed Jul 23 16:21:36 AEST 2025","","group_message_document.spec.ts","",""
"","42553","Delete message linked device @ios @high-risk @3-devices","","Wed Jul 23 16:28:16 AEST 2025","passed","Wed Jul 23 16:28:58 AEST 2025","","linked_device_delete_message.spec.ts","",""
"","50123","Leave group @ios @high-risk @3-devices","","Wed Jul 23 16:25:12 AEST 2025","passed","Wed Jul 23 16:26:02 AEST 2025","","group_tests_leave_group.spec.ts","",""
"","48137","Link device @ios @high-risk @2-devices","","Wed Jul 23 16:28:58 AEST 2025","passed","Wed Jul 23 16:29:46 AEST 2025","","linked_device.spec.ts","",""
"","127051","Send voice message to group @ios @high-risk @3-devices","","Wed Jul 23 16:26:41 AEST 2025","failed","Wed Jul 23 16:28:48 AEST 2025","","group_message_voice.spec.ts","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","137941","Disappear after send groups @ios @high-risk @3-devices","Disappearing Messages","Wed Jul 23 16:18:26 AEST 2025","passed","Wed Jul 23 16:20:44 AEST 2025","","Conversation Types","",""
"Verifies that the STF donation link is correct and that the HTTP request is successful (200)","73902","Donate linkout @ios @high-risk @1-devices","Linkouts","Wed Jul 23 16:16:57 AEST 2025","passed","Wed Jul 23 16:18:11 AEST 2025","","donate.spec.ts","",""
"","81722","Block message request in conversation @ios @high-risk @3-devices","","Wed Jul 23 16:35:53 AEST 2025","passed","Wed Jul 23 16:37:15 AEST 2025","","message_requests_block.spec.ts","",""
"","142120","Delete message in group @ios @high-risk @3-devices","","Wed Jul 23 16:17:36 AEST 2025","passed","Wed Jul 23 16:19:58 AEST 2025","","group_message_delete.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","205051","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Wed Jul 23 16:13:32 AEST 2025","passed","Wed Jul 23 16:16:57 AEST 2025","","Conversation Types","",""
"","33474","Set nickname @ios @high-risk @2-devices","","Wed Jul 23 16:40:46 AEST 2025","passed","Wed Jul 23 16:41:20 AEST 2025","","user_actions_set_nickname.spec.ts","",""
"","22805","Create user @ios @high-risk @1-devices","","Wed Jul 23 16:39:38 AEST 2025","passed","Wed Jul 23 16:40:01 AEST 2025","","user_actions_create_user.spec.ts","",""
"","93326","Accept message request @ios @high-risk @3-devices","","Wed Jul 23 16:34:20 AEST 2025","passed","Wed Jul 23 16:35:53 AEST 2025","","message_requests_accept.spec.ts","",""
"","45684","Send voice message 1:1 @ios @high-risk @2-devices","","Wed Jul 23 16:38:43 AEST 2025","passed","Wed Jul 23 16:39:29 AEST 2025","","message_voice.spec.ts","",""
"","51813","Send document 1:1 @ios @high-risk @2-devices","","Wed Jul 23 16:30:42 AEST 2025","passed","Wed Jul 23 16:31:34 AEST 2025","","message_document.spec.ts","",""
"","117270","Send image to group @ios @high-risk @3-devices","","Wed Jul 23 16:19:58 AEST 2025","passed","Wed Jul 23 16:21:55 AEST 2025","","group_message_image.spec.ts","",""
"","27803","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Wed Jul 23 16:41:49 AEST 2025","failed","Wed Jul 23 16:42:17 AEST 2025","","Delete Conversation","",""
"","67695","Create contact @ios @high-risk @3-devices","","Wed Jul 23 16:39:38 AEST 2025","passed","Wed Jul 23 16:40:46 AEST 2025","","user_actions_create_contact.spec.ts","",""
"","38742","Delete conversation from conversation settings @ios @high-risk @3-devices","User Actions","Wed Jul 23 16:40:13 AEST 2025","passed","Wed Jul 23 16:40:52 AEST 2025","","Delete Conversation","",""
"","63779","Send image 1:1 @ios @high-risk @2-devices","","Wed Jul 23 16:31:34 AEST 2025","passed","Wed Jul 23 16:32:37 AEST 2025","","message_image.spec.ts","",""
