"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that mentions can be sent to a group, and that all participants see them correctly.","51212","Mentions for groups @android @medium-risk @3-devices","Sending Messages","Mon Feb 02 12:13:06 AEDT 2026","passed","Mon Feb 02 12:13:57 AEDT 2026","","Mentions","",""
"Verifies that a non-admin member can leave a group successfully via the UI","40609","Leave group @android @high-risk @3-devices","Groups","Mon Feb 02 12:12:26 AEDT 2026","passed","Mon Feb 02 12:13:06 AEDT 2026","","Leave/Delete Group","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","75962","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Mon Feb 02 10:58:31 AEDT 2026","passed","Mon Feb 02 10:59:46 AEDT 2026","","Conversation Types","",""
"Verifies that the Network Page refreshes and updates the ""Last updated"" timestamp correctly.","112820","Network page refresh @android @low-risk @1-devices","Network Page","Mon Feb 02 10:53:28 AEDT 2026","failed","Mon Feb 02 10:55:21 AEDT 2026","","network_page_refresh_page.spec.ts","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","75685","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Mon Feb 02 10:57:46 AEDT 2026","passed","Mon Feb 02 10:59:01 AEDT 2026","","Conversation Types","",""
"Verifies that an image disappears as expected in a group conversation","80680","Disappearing image message to group @android @low-risk @3-devices","Disappearing Messages","Mon Feb 02 11:29:21 AEDT 2026","passed","Mon Feb 02 11:30:42 AEDT 2026","","Message Types","",""
"Verifies the slow mode background permissions modal appears, accepting it shows the system dialog.","17245","Slow mode background perms modal @android @medium-risk @1-devices","Settings","Mon Feb 02 10:51:11 AEDT 2026","passed","Mon Feb 02 10:51:28 AEDT 2026","","Notifications","",""
"Verifies that the profile picture can be changed and the new picture is displayed correctly.","26684","Change profile picture @android @medium-risk @1-devices","User Actions","Mon Feb 02 10:51:19 AEDT 2026","passed","Mon Feb 02 10:51:45 AEDT 2026","","Change Profile Picture","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","44566","Hide note to self @android @low-risk @1-devices","User Actions","Mon Feb 02 10:51:45 AEDT 2026","passed","Mon Feb 02 10:52:30 AEDT 2026","","Hide Note to Self","",""
"","41580","Delete message locally @android @high-risk @2-devices","","Mon Feb 02 11:10:13 AEDT 2026","passed","Mon Feb 02 11:10:54 AEDT 2026","","message_deletion.spec.ts","",""
"Verifies that restoring an account works as expected: Display Name and Account ID match, no Recovery password banner on home screen.","35510","Link device @android @high-risk @2-devices","Onboarding","Mon Feb 02 11:08:41 AEDT 2026","passed","Mon Feb 02 11:09:17 AEDT 2026","","Restore account","",""
"Verifies message length behavior at 2000 characters - countdown shows 0, message sends","26092","Message length limit (2000 chars) @android @high-risk @1-devices","Sending Messages","Mon Feb 02 10:49:10 AEDT 2026","passed","Mon Feb 02 10:49:36 AEDT 2026","","Rules","",""
"Verifies that an admin can leave a group if there is more than one admin in the group.","67682","Leave group with more than one admin @android @medium-risk @3-devices","Groups","Mon Feb 02 12:00:59 AEDT 2026","passed","Mon Feb 02 12:02:07 AEDT 2026","","Leave/Delete Group","",""
"Verifies that a username change syncs to a linked device.","40088","Change username linked device @android @medium-risk @2-devices","User Actions","Mon Feb 02 11:07:43 AEDT 2026","passed","Mon Feb 02 11:08:23 AEDT 2026","","Change Username","",""
"","12673","Warning modal on restore account @android @medium-risk @1-devices","","Mon Feb 02 10:52:51 AEDT 2026","passed","Mon Feb 02 10:53:04 AEDT 2026","","warning_modal_restore_account.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","116241","Disappearing video message 1:1 @android @low-risk @2-devices","Disappearing Messages","Mon Feb 02 11:04:57 AEDT 2026","passed","Mon Feb 02 11:06:53 AEDT 2026","","Message Types","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","20661","Review prompt Path trigger @android @high-risk @1-devices","In-App Review Prompt","Mon Feb 02 10:50:59 AEDT 2026","passed","Mon Feb 02 10:51:20 AEDT 2026","","Triggers","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","34282","Set nickname @android @high-risk @2-devices","User Actions","Mon Feb 02 11:18:32 AEDT 2026","passed","Mon Feb 02 11:19:06 AEDT 2026","","Set Nickname","",""
