"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","19274","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","Wed Jan 07 08:40:44 AEDT 2026","passed","Wed Jan 07 08:41:03 AEDT 2026","","Flows","",""
"","25950","Change username @android @medium-risk @1-devices","","Wed Jan 07 08:41:22 AEDT 2026","passed","Wed Jan 07 08:41:47 AEDT 2026","","user_actions_change_username.spec.ts","",""
"","53819","Read status @android @medium-risk @2-devices","","Wed Jan 07 09:25:44 AEDT 2026","passed","Wed Jan 07 09:26:38 AEDT 2026","","user_actions_read_status.spec.ts","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","103968","Disappearing link message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Jan 07 09:00:55 AEDT 2026","failed","Wed Jan 07 09:02:39 AEDT 2026","","Message Types","",""
"Verifies that a GIF disappears as expected in a group conversation","107486","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Wed Jan 07 09:36:23 AEDT 2026","failed","Wed Jan 07 09:38:11 AEDT 2026","","Message Types","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","69159","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Wed Jan 07 08:48:17 AEDT 2026","passed","Wed Jan 07 08:49:26 AEDT 2026","","Conversation Types","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","91204","Send document to group @android @high-risk @3-devices","Sending Messages","Wed Jan 07 10:01:47 AEDT 2026","failed","Wed Jan 07 10:03:18 AEDT 2026","","Message types","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","18307","Check Privacy settings layout @android @high-risk @1-devices","Visual Checks","Wed Jan 07 08:41:47 AEDT 2026","passed","Wed Jan 07 08:42:06 AEDT 2026","","Settings","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","72609","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Wed Jan 07 08:49:26 AEDT 2026","passed","Wed Jan 07 08:50:38 AEDT 2026","","Conversation Types","",""
"Verifies that the Settings page screen layout matches the expected baseline","15914","Check Settings page layout @android @high-risk @1-devices","Visual Checks","Wed Jan 07 08:41:46 AEDT 2026","passed","Wed Jan 07 08:42:01 AEDT 2026","","Settings","",""
"","14384","Warning modal on restore account @android @medium-risk @1-devices","","Wed Jan 07 08:42:28 AEDT 2026","passed","Wed Jan 07 08:42:42 AEDT 2026","","warning_modal_restore_account.spec.ts","",""
"Verifies that the profile picture can be changed and the new picture is displayed correctly.","30360","Change profile picture @android @medium-risk @1-devices","User Actions","Wed Jan 07 08:41:11 AEDT 2026","passed","Wed Jan 07 08:41:41 AEDT 2026","","Change Profile Picture","",""
"","78723","Send voice message 1:1 @android @high-risk @2-devices","","Wed Jan 07 09:23:02 AEDT 2026","failed","Wed Jan 07 09:24:21 AEDT 2026","","message_voice.spec.ts","",""
"","41575","Delete message request in list @android @high-risk @2-devices","","Wed Jan 07 09:19:19 AEDT 2026","passed","Wed Jan 07 09:20:01 AEDT 2026","","message_requests_delete.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","44770","Block user in conversation list @android @high-risk @2-devices","User Actions","Wed Jan 07 09:24:45 AEDT 2026","passed","Wed Jan 07 09:25:30 AEDT 2026","","Block/Unblock","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","24189","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","Wed Jan 07 08:40:19 AEDT 2026","passed","Wed Jan 07 08:40:44 AEDT 2026","","Flows","",""
