"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","72243","Block message request in conversation @ios @high-risk @3-devices","","2026-02-23","passed","2026-02-23","","message_requests_block.spec.ts","",""
"Verifies that a too long display name (101 bytes) throws the 'shorter display name' error as expected.","24837","Onboarding long name @ios @low-risk @1-devices","Onboarding","2026-02-23","passed","2026-02-23","","Input validations","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","51707","Kick member @ios @medium-risk @3-devices","Groups","2026-02-23","passed","2026-02-23","","Edit Group","",""
"Verifies that an image can be sent and received in a community","57130","Send image to community @ios @medium-risk @2-devices","Sending Messages","2026-02-23","passed","2026-02-23","","Message types","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","79218","Disappear after send note to self @ios @medium-risk @1-devices","Disappearing Messages","2026-02-23","passed","2026-02-23","","Conversation Types","",""
"","40222","Send GIF 1:1 @ios @medium-risk @2-devices","","2026-02-23","passed","2026-02-23","","message_gif.spec.ts","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","88842","Disappearing link message 1:1 @ios @low-risk @2-devices","Disappearing Messages","2026-02-23","passed","2026-02-23","","Message Types","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","36789","Set nickname @ios @high-risk @2-devices","User Actions","2026-02-23","passed","2026-02-23","","Set Nickname","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message (non Pro)","32966","Message length limit (2001 chars non Pro) @ios @high-risk @1-devices","Sending Messages","2026-02-23","passed","2026-02-23","","Rules","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","343820","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","2026-02-23","failed","2026-02-23","","Conversation Types","",""
"","84834","Accept message request @ios @high-risk @3-devices","","2026-02-23","failed","2026-02-23","","message_requests_accept.spec.ts","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","35146","Network page learn more network link @ios @medium-risk @1-devices","Network Page","2026-02-23","passed","2026-02-23","","network_page_link_network.spec.ts","",""
"","58009","Upload animated profile picture (Pro) @ios @high-risk @1-devices","User Actions","2026-02-23","failed","2026-02-23","","Change Profile Picture","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","89226","Send image to group @ios @high-risk @3-devices","Sending Messages","2026-02-23","passed","2026-02-23","","Message types","",""
"Verifies that a user can share an image from the photo gallery to Session","75314","Share to Session @ios @medium-risk @2-devices","User Actions","2026-02-23","passed","2026-02-23","","Share to Session","",""
"Verifies that a community admin can ban a user. 
    Banned user cannot send messages anymore.
    Admin then can unban a user and they can send messages again. ","437206","Ban and unban user in community @ios @medium-risk @2-devices","User Actions","2026-02-23","failed","2026-02-23","","Ban/Unban","",""
"Verifies that an image disappears as expected in a group conversation","138741","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","2026-02-23","passed","2026-02-23","","Message Types","",""
"Verifies that a user can be unblocked after being blocked","38854","Unblock user @ios @low-risk @2-devices","User Actions","2026-02-23","passed","2026-02-23","","Block/Unblock","",""
"Verifies message length behavior at 10001 characters - countdown shows -1, cannot send message (Pro)","46590","Message length limit (10001 chars Pro) @ios @high-risk @1-devices","Sending Messages","2026-02-23","passed","2026-02-23","","Rules","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","19702","Review prompt positive flow @ios @high-risk @1-devices","In-App Review Prompt","2026-02-23","passed","2026-02-23","","Flows","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","16302","Check Notifications settings layout @ios @high-risk @1-devices","Visual Checks","2026-02-23","passed","2026-02-23","","Settings","",""
