"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","142502","Accept message request @ios @high-risk @3-devices","","Tue Jul 08 17:30:19 AEST 2025","failed","Tue Jul 08 17:32:42 AEST 2025","","message_requests_accept.spec.ts","",""
"","43169","Unsent message syncs @ios @medium-risk @3-devices","","Tue Jul 08 17:18:29 AEST 2025","passed","Tue Jul 08 17:19:13 AEST 2025","","linked_device_unsend_message.spec.ts","",""
"","41246","Delete message linked device @ios @high-risk @3-devices","","Tue Jul 08 17:13:58 AEST 2025","passed","Tue Jul 08 17:14:39 AEST 2025","","linked_device_delete_message.spec.ts","",""
"","107040","Disappearing community invite message 1:1 @ios @low-risk @2-devices","","Tue Jul 08 16:47:58 AEST 2025","failed","Tue Jul 08 16:49:45 AEST 2025","","disappearing_community_invite.spec.ts","",""
"","9420","Onboarding no name @ios @low-risk @1-devices","","Tue Jul 08 17:07:55 AEST 2025","passed","Tue Jul 08 17:08:04 AEST 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","36634","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Tue Jul 08 17:44:53 AEST 2025","failed","Tue Jul 08 17:45:30 AEST 2025","","Delete Conversation","",""
"","10650","Onboarding incorrect seed @ios @low-risk @1-devices","","Tue Jul 08 17:07:34 AEST 2025","passed","Tue Jul 08 17:07:44 AEST 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","28670","Network page learn more network link @ios @medium-risk @1-devices","","Tue Jul 08 17:41:24 AEST 2025","passed","Tue Jul 08 17:41:53 AEST 2025","","network_page_link_network.spec.ts","",""
"","37636","Unsend message @ios @high-risk @2-devices","","Tue Jul 08 17:36:41 AEST 2025","passed","Tue Jul 08 17:37:19 AEST 2025","","message_unsend.spec.ts","",""
"","35521","Group member disappearing messages @ios @medium-risk @3-devices","","Tue Jul 08 16:53:38 AEST 2025","passed","Tue Jul 08 16:54:13 AEST 2025","","group_disappearing_messages_members.spec.ts","",""
