"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the STF donation link is correct and that the HTTP request is successful (200)","32570","Donate linkout @android @high-risk @1-devices","Linkouts","Tue Sep 16 14:36:38 AEST 2025","passed","Tue Sep 16 14:37:10 AEST 2025","","donate.spec.ts","",""
"Verifies that ONS resolution works","27391","ONS resolution @android @high-risk @1-devices","New Conversation","Tue Sep 16 14:36:38 AEST 2025","passed","Tue Sep 16 14:37:05 AEST 2025","","New Message","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","22196","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","Tue Sep 16 14:37:03 AEST 2025","passed","Tue Sep 16 14:37:25 AEST 2025","","Flows","",""
"","125806","Create group and change name syncs @android @high-risk @4-devices","","Tue Sep 16 14:56:06 AEST 2025","passed","Tue Sep 16 14:58:12 AEST 2025","","linked_device_create_group.spec.ts","",""
"Verifies that joining a community works and the conversation syncs to a linked device","38062","Join community test @android @high-risk @2-devices","New Conversation","Tue Sep 16 14:37:50 AEST 2025","passed","Tue Sep 16 14:38:28 AEST 2025","","Join Community","",""
"","32469","Link device @android @high-risk @2-devices","","Tue Sep 16 14:39:24 AEST 2025","passed","Tue Sep 16 14:39:56 AEST 2025","","linked_device.spec.ts","",""
"","19258","Create user @android @high-risk @1-devices","","Tue Sep 16 14:37:25 AEST 2025","passed","Tue Sep 16 14:37:44 AEST 2025","","user_actions_create_user.spec.ts","",""
"","45460","Send voice message to group @android @high-risk @3-devices","","Tue Sep 16 14:50:39 AEST 2025","passed","Tue Sep 16 14:51:25 AEST 2025","","group_message_voice.spec.ts","",""
"","50653","Send image 1:1 @android @high-risk @2-devices","","Tue Sep 16 14:40:10 AEST 2025","passed","Tue Sep 16 14:41:01 AEST 2025","","message_image.spec.ts","",""
"","34457","Delete message locally @android @high-risk @2-devices","","Tue Sep 16 14:39:36 AEST 2025","passed","Tue Sep 16 14:40:10 AEST 2025","","message_deletion.spec.ts","",""
"","108659","Restore group @android @high-risk @4-devices","","Tue Sep 16 14:58:49 AEST 2025","passed","Tue Sep 16 15:00:37 AEST 2025","","linked_device_restore_group.spec.ts","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","68770","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Tue Sep 16 14:37:50 AEST 2025","passed","Tue Sep 16 14:38:59 AEST 2025","","Conversation Types","",""
"","40028","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","Tue Sep 16 15:09:25 AEST 2025","passed","Tue Sep 16 15:10:05 AEST 2025","","Delete Conversation","",""
"","36688","Leave group @android @high-risk @3-devices","","Tue Sep 16 14:54:54 AEST 2025","passed","Tue Sep 16 14:55:30 AEST 2025","","group_tests_leave_group.spec.ts","",""
"Verifies that a blocked user syncs to a linked device","36191","Block user linked device @android @high-risk @3-devices","User Actions","Tue Sep 16 14:55:30 AEST 2025","passed","Tue Sep 16 14:56:06 AEST 2025","","Block/Unblock","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","18271","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","Tue Sep 16 14:37:05 AEST 2025","passed","Tue Sep 16 14:37:23 AEST 2025","","Triggers","",""
"","48179","Send document 1:1 @android @high-risk @2-devices","","Tue Sep 16 14:39:56 AEST 2025","passed","Tue Sep 16 14:40:44 AEST 2025","","message_document.spec.ts","",""
"","41856","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","Tue Sep 16 15:08:05 AEST 2025","passed","Tue Sep 16 15:08:47 AEST 2025","","Delete Contact","",""
"","36659","Send link 1:1 @android @high-risk @2-devices","","Tue Sep 16 14:40:44 AEST 2025","passed","Tue Sep 16 14:41:21 AEST 2025","","message_link_preview.spec.ts","",""
"","63671","Delete message request in conversation @android @high-risk @3-devices","","Tue Sep 16 15:06:00 AEST 2025","passed","Tue Sep 16 15:07:04 AEST 2025","","message_requests_decline.spec.ts","",""
"","35373","Unsend message in group @android @high-risk @3-devices","","Tue Sep 16 14:50:04 AEST 2025","passed","Tue Sep 16 14:50:39 AEST 2025","","group_message_unsend.spec.ts","",""
"","35297","Unsend message @android @high-risk @2-devices","","Tue Sep 16 14:41:56 AEST 2025","passed","Tue Sep 16 14:42:32 AEST 2025","","message_unsend.spec.ts","",""
"","37667","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","Tue Sep 16 15:08:47 AEST 2025","passed","Tue Sep 16 15:09:25 AEST 2025","","Delete Conversation","",""
"","23141","Onboarding privacy policy @android @high-risk @1-devices","","Tue Sep 16 14:36:38 AEST 2025","passed","Tue Sep 16 14:37:01 AEST 2025","","onboarding_pp.spec.ts","",""
"","60397","Accept message request @android @high-risk @3-devices","","Tue Sep 16 15:02:40 AEST 2025","passed","Tue Sep 16 15:03:41 AEST 2025","","message_requests_accept.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","54814","Voice calls @android @high-risk @2-devices","Voice Calls","Tue Sep 16 14:43:57 AEST 2025","passed","Tue Sep 16 14:44:51 AEST 2025","","voice_calls.spec.ts","",""
"","54445","Send document to group @android @high-risk @3-devices","","Tue Sep 16 14:47:32 AEST 2025","passed","Tue Sep 16 14:48:26 AEST 2025","","group_message_document.spec.ts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","18468","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","Tue Sep 16 14:37:23 AEST 2025","passed","Tue Sep 16 14:37:42 AEST 2025","","Triggers","",""
"","122853","Leave group linked device @android @high-risk @4-devices","","Tue Sep 16 15:00:37 AEST 2025","passed","Tue Sep 16 15:02:40 AEST 2025","","linked_group_leave.spec.ts","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","67598","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Tue Sep 16 14:38:28 AEST 2025","passed","Tue Sep 16 14:39:36 AEST 2025","","Conversation Types","",""
"","48815","Send link to group @android @high-risk @3-devices","","Tue Sep 16 14:49:15 AEST 2025","passed","Tue Sep 16 14:50:04 AEST 2025","","group_message_link_preview.spec.ts","",""
"","76591","Add contact to group @android @high-risk @4-devices","","Tue Sep 16 14:51:25 AEST 2025","passed","Tue Sep 16 14:52:41 AEST 2025","","group_tests_add_contact.spec.ts","",""
"","24807","Create group banner @android @high-risk @2-devices","","Tue Sep 16 14:38:59 AEST 2025","passed","Tue Sep 16 14:39:24 AEST 2025","","group_tests_create_group_banner.spec.ts","",""
"","40834","Send voice message 1:1 @android @high-risk @2-devices","","Tue Sep 16 14:42:32 AEST 2025","passed","Tue Sep 16 14:43:13 AEST 2025","","message_voice.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","48465","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","Tue Sep 16 14:46:07 AEST 2025","passed","Tue Sep 16 14:46:56 AEST 2025","","Conversation Types","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","17965","Review prompt Path trigger @android @high-risk @1-devices","In-App Review Prompt","Tue Sep 16 14:37:10 AEST 2025","passed","Tue Sep 16 14:37:28 AEST 2025","","Triggers","",""
"","87275","Create group @android @high-risk @3-devices","","Tue Sep 16 14:52:41 AEST 2025","passed","Tue Sep 16 14:54:08 AEST 2025","","group_tests_create_group.spec.ts","",""
"","36412","Delete message linked device @android @high-risk @3-devices","","Tue Sep 16 14:58:12 AEST 2025","passed","Tue Sep 16 14:58:49 AEST 2025","","linked_device_delete_message.spec.ts","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","41965","Set nickname @android @high-risk @2-devices","User Actions","Tue Sep 16 14:44:09 AEST 2025","failed","Tue Sep 16 14:44:51 AEST 2025","","Set Nickname","",""
