"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies message length behavior at 1799 characters - no countdown shows, message sends","56999","Message length limit (1799 chars) @ios @high-risk @1-devices","Sending Messages","Tue Dec 09 14:30:31 AEDT 2025","passed","Tue Dec 09 14:31:28 AEDT 2025","","Rules","",""
"Verifies that global deletion in a group deletes a message for every participant.","46777","Delete message for all in group @ios @high-risk @3-devices","User Actions","Tue Dec 09 14:19:47 AEDT 2025","passed","Tue Dec 09 14:20:34 AEDT 2025","","Delete Message","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","52221","Change profile picture linked device @ios @medium-risk @2-devices","User Actions","Tue Dec 09 14:26:40 AEDT 2025","passed","Tue Dec 09 14:27:32 AEDT 2025","","Change Profile Picture","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","20784","Network page learn more network link @ios @medium-risk @1-devices","Network Page","Tue Dec 09 14:36:09 AEDT 2025","passed","Tue Dec 09 14:36:29 AEDT 2025","","network_page_link_network.spec.ts","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","122970","Disappearing community invite message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Dec 09 14:09:51 AEDT 2025","passed","Tue Dec 09 14:11:54 AEDT 2025","","Message Types","",""
"Verifies that an image can be sent and received in a community","64715","Send image to community @ios @medium-risk @2-devices","Sending Messages","Tue Dec 09 14:06:42 AEDT 2025","passed","Tue Dec 09 14:07:47 AEDT 2025","","Message types","",""
"Verifies that a link preview disappears as expected in a group conversation","97284","Disappearing link to group @ios @low-risk @3-devices","Disappearing Messages","Tue Dec 09 14:15:02 AEDT 2025","passed","Tue Dec 09 14:16:39 AEDT 2025","","Message Types","",""
"Create four accounts, create a group with three, add the fourth member","79328","Add contact to group @ios @high-risk @4-devices","Groups","Tue Dec 09 14:21:07 AEDT 2025","passed","Tue Dec 09 14:22:26 AEDT 2025","","Edit Group","",""
"","45851","Send community invitation @ios @medium-risk @2-devices","","Tue Dec 09 14:28:53 AEDT 2025","passed","Tue Dec 09 14:29:39 AEDT 2025","","message_community_invitation.spec.ts","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","50729","Check placeholder avatar color @ios @medium-risk @2-devices","Visual Checks","Tue Dec 09 14:04:49 AEDT 2025","passed","Tue Dec 09 14:05:40 AEDT 2025","","Settings","",""
"","59577","Send document 1:1 @ios @high-risk @2-devices","","Tue Dec 09 14:29:39 AEDT 2025","passed","Tue Dec 09 14:30:39 AEDT 2025","","message_document.spec.ts","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","78014","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","Tue Dec 09 14:09:26 AEDT 2025","passed","Tue Dec 09 14:10:44 AEDT 2025","","Conversation Types","",""
