"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40458","Link device @android @high-risk @2-devices","","Wed Jul 23 09:53:17 AEST 2025","passed","Wed Jul 23 09:53:58 AEST 2025","","linked_device.spec.ts","",""
"Verifies that a voice note disappears as expected in a group conversation","73041","Disappearing voice message to group @android @low-risk @3-devices","Disappearing Messages","Wed Jul 23 10:19:11 AEST 2025","passed","Wed Jul 23 10:20:24 AEST 2025","","Message Types","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","182523","Voice calls @android @high-risk @2-devices","Voice Calls","Wed Jul 23 10:07:47 AEST 2025","failed","Wed Jul 23 10:10:50 AEST 2025","","voice_calls.spec.ts","",""
"","25088","Create user @android @high-risk @1-devices","","Wed Jul 23 09:35:33 AEST 2025","passed","Wed Jul 23 09:35:58 AEST 2025","","user_actions_create_user.spec.ts","",""
"","1","Share to session @android @low-risk @2-devices","","Wed Jul 23 10:04:05 AEST 2025","skipped","Wed Jul 23 10:04:05 AEST 2025","","user_actions_share_to_session.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","41772","Block user in conversation list @android @high-risk @2-devices","User Actions","Wed Jul 23 10:01:22 AEST 2025","passed","Wed Jul 23 10:02:03 AEST 2025","","Block/Unblock","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","74686","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Wed Jul 23 09:38:31 AEST 2025","passed","Wed Jul 23 09:39:46 AEST 2025","","Conversation Types","",""
"","64617","Send video to group @android @medium-risk @3-devices","","Wed Jul 23 10:26:06 AEST 2025","passed","Wed Jul 23 10:27:11 AEST 2025","","group_message_video.spec.ts","",""
"","135488","Create group and change name syncs @android @high-risk @4-devices","","Wed Jul 23 10:40:56 AEST 2025","passed","Wed Jul 23 10:43:12 AEST 2025","","linked_device_create_group.spec.ts","",""
"","40332","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","Wed Jul 23 10:55:15 AEST 2025","passed","Wed Jul 23 10:55:56 AEST 2025","","Delete Conversation","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","69805","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Wed Jul 23 09:39:46 AEST 2025","passed","Wed Jul 23 09:40:55 AEST 2025","","Conversation Types","",""
"","15206","Onboarding privacy policy @android @high-risk @1-devices","","Wed Jul 23 09:35:04 AEST 2025","passed","Wed Jul 23 09:35:19 AEST 2025","","onboarding_pp.spec.ts","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","72483","Disappearing link message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Jul 23 09:49:04 AEST 2025","passed","Wed Jul 23 09:50:17 AEST 2025","","Message Types","",""
"","92960","Create group @android @high-risk @3-devices","","Wed Jul 23 10:30:35 AEST 2025","passed","Wed Jul 23 10:32:08 AEST 2025","","group_tests_create_group.spec.ts","",""
"","49779","Send image to group @android @high-risk @3-devices","","Wed Jul 23 10:22:55 AEST 2025","passed","Wed Jul 23 10:23:44 AEST 2025","","group_message_image.spec.ts","",""
"","45255","Message requests clear all @android @medium-risk @2-devices","","Wed Jul 23 09:57:34 AEST 2025","passed","Wed Jul 23 09:58:19 AEST 2025","","message_requests_clear_all.spec.ts","",""
"","111713","Restore group @android @high-risk @4-devices","","Wed Jul 23 10:43:51 AEST 2025","passed","Wed Jul 23 10:45:42 AEST 2025","","linked_device_restore_group.spec.ts","",""
"","56779","Send video 1:1 @android @medium-risk @2-devices","","Wed Jul 23 09:59:38 AEST 2025","passed","Wed Jul 23 10:00:35 AEST 2025","","message_video.spec.ts","",""
"","58376","Avatar restored @android @medium-risk @2-devices","","Wed Jul 23 09:53:06 AEST 2025","passed","Wed Jul 23 09:54:04 AEST 2025","","linked_device_profile_picture_syncs.spec.ts","",""
"","55582","Send link to group @android @high-risk @3-devices","","Wed Jul 23 10:23:44 AEST 2025","passed","Wed Jul 23 10:24:40 AEST 2025","","group_message_link_preview.spec.ts","",""
"Verifies that an image disappears as expected in a 1:1 conversation","74209","Disappearing image message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Jul 23 09:48:55 AEST 2025","passed","Wed Jul 23 09:50:09 AEST 2025","","Message Types","",""
"","56033","Send GIF to group @android @medium-risk @3-devices","","Wed Jul 23 10:21:59 AEST 2025","passed","Wed Jul 23 10:22:55 AEST 2025","","group_message_gif.spec.ts","",""
"","73558","Accept message request @android @high-risk @3-devices","","Wed Jul 23 10:48:37 AEST 2025","passed","Wed Jul 23 10:49:51 AEST 2025","","message_requests_accept.spec.ts","",""
"Verifies that a GIF disappears as expected in a group conversation","75841","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Wed Jul 23 10:13:04 AEST 2025","passed","Wed Jul 23 10:14:20 AEST 2025","","Message Types","",""
"","54975","Send document to group @android @high-risk @3-devices","","Wed Jul 23 10:21:04 AEST 2025","passed","Wed Jul 23 10:21:59 AEST 2025","","group_message_document.spec.ts","",""
"","30751","Invite a friend @android @medium-risk @1-devices","","Wed Jul 23 09:34:33 AEST 2025","passed","Wed Jul 23 09:35:04 AEST 2025","","invite_a_friend_share.spec.ts","",""
"","43375","Mentions for groups @android @medium-risk @3-devices","","Wed Jul 23 10:39:34 AEST 2025","passed","Wed Jul 23 10:40:18 AEST 2025","","group_tests_mentions.spec.ts","",""
"","46980","Change username @android @medium-risk @1-devices","","Wed Jul 23 09:35:31 AEST 2025","passed","Wed Jul 23 09:36:18 AEST 2025","","user_actions_change_username.spec.ts","",""
"Verifies the alternate icon set on the App Disguise page is applied","42729","App disguise set icon @android @medium-risk @1-devices","Settings","Wed Jul 23 09:33:38 AEST 2025","passed","Wed Jul 23 09:34:20 AEST 2025","","App Disguise","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","107790","Disappearing GIF message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Jul 23 09:47:07 AEST 2025","passed","Wed Jul 23 09:48:55 AEST 2025","","Message Types","",""
"","39719","Unsend message in group @android @high-risk @3-devices","","Wed Jul 23 10:25:27 AEST 2025","passed","Wed Jul 23 10:26:06 AEST 2025","","group_message_unsend.spec.ts","",""
"","163447","Kick member @android @medium-risk @3-devices","","Wed Jul 23 10:36:10 AEST 2025","failed","Wed Jul 23 10:38:53 AEST 2025","","group_tests_kick_member.spec.ts","",""
"","49799","Send voice message to group @android @high-risk @3-devices","","Wed Jul 23 10:27:11 AEST 2025","passed","Wed Jul 23 10:28:01 AEST 2025","","group_message_voice.spec.ts","",""
"","37013","Unsend message @android @high-risk @2-devices","","Wed Jul 23 09:59:01 AEST 2025","passed","Wed Jul 23 09:59:38 AEST 2025","","message_unsend.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","112286","Disappearing video message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Jul 23 09:50:09 AEST 2025","passed","Wed Jul 23 09:52:01 AEST 2025","","Message Types","",""
"","46971","Send voice message 1:1 @android @high-risk @2-devices","","Wed Jul 23 10:00:35 AEST 2025","passed","Wed Jul 23 10:01:22 AEST 2025","","message_voice.spec.ts","",""
"","77669","Delete message request in conversation @android @high-risk @3-devices","","Wed Jul 23 10:51:17 AEST 2025","passed","Wed Jul 23 10:52:34 AEST 2025","","message_requests_decline.spec.ts","",""
"","206625","Send long message 1:1 @android @low-risk @2-devices","","Wed Jul 23 09:59:58 AEST 2025","failed","Wed Jul 23 10:03:24 AEST 2025","","message_long_text.spec.ts","",""
"Verifies that a link preview disappears as expected in a group conversation","76271","Disappearing link to group @android @low-risk @3-devices","Disappearing Messages","Wed Jul 23 10:15:33 AEST 2025","passed","Wed Jul 23 10:16:49 AEST 2025","","Message Types","",""
