"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23638","User Profile Modal Home Screen @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","upm_homescreen.spec.ts","",""
"Verifies that the Settings page screen layout matches the expected baseline","12769","Check Settings page layout @android @high-risk @1-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Settings","",""
"Verifies that an emoji reaction can be sent and is received in a group.","29006","Send emoji react groups @android @high-risk @3-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Emoji reacts","",""
"Verifies that a voice message can be sent to a group, all members receive it, and replying to it works as expected","42798","Send voice message to group @android @high-risk @3-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Message types","",""
"","52935","Send image 1:1 @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_image.spec.ts","",""
"","41857","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Conversation","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends (non Pro)","55895","Message length limit (1799 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-07-08","failed","2026-07-08","","Rules","",""
"","19962","Create user @android @high-risk @1-devices","","2026-07-08","passed","2026-07-08","","user_actions_create_user.spec.ts","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","17319","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Triggers","",""
"","38598","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Contact","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","61311","Voice calls @android @high-risk @2-devices","Voice Calls","2026-07-08","passed","2026-07-08","","voice_calls.spec.ts","",""
"Verifies that restoring an account works as expected: Display Name and Account ID match, no Recovery password banner on home screen.","28708","Link device @android @high-risk @2-devices","Onboarding","2026-07-08","passed","2026-07-08","","Restore account","",""
"Verifies that a link with preview can be sent to a group, all members receive the document, and replying to a document works as expected","38958","Send link to group @android @high-risk @3-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Message types","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","22997","Set nickname @android @high-risk @2-devices","User Actions","2026-07-08","passed","2026-07-08","","Set Nickname","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","30077","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Emoji reacts","",""
"","58395","Create contact @android @high-risk @3-devices","","2026-07-08","passed","2026-07-08","","user_actions_create_contact.spec.ts","",""
"","16163","Onboarding privacy policy @android @high-risk @1-devices","","2026-07-08","passed","2026-07-08","","onboarding_pp.spec.ts","",""
"Verifies that when a message is deleted on one device, it shows as deleted on a linked device too.","29768","Delete message linked device @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Message","",""
"","45216","Send voice message 1:1 @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_voice.spec.ts","",""
