"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a link preview disappears as expected in a group conversation","55413","Disappearing link to group @android @low-risk @3-devices","Disappearing Messages","Thu Aug 07 19:25:54 AEST 2025","failed","Thu Aug 07 19:26:50 AEST 2025","","Message Types","",""
"","52939","Change username linked device @android @medium-risk @2-devices","","Thu Aug 07 18:38:25 AEST 2025","failed","Thu Aug 07 18:39:18 AEST 2025","","linked_device_change_username.spec.ts","",""
"Verifies that a video disappears as expected in a group conversation","54772","Disappearing video to group @android @low-risk @3-devices","Disappearing Messages","Thu Aug 07 19:31:33 AEST 2025","failed","Thu Aug 07 19:32:27 AEST 2025","","Message Types","",""
"Verifies the modal texts and buttons in the negative flow","18215","Review prompt negative flow @android @medium-risk @1-devices","In-App Review Prompt","Thu Aug 07 18:12:07 AEST 2025","failed","Thu Aug 07 18:12:25 AEST 2025","","Flows","",""
"","56016","Unsent message syncs @android @medium-risk @3-devices","","Thu Aug 07 20:40:04 AEST 2025","failed","Thu Aug 07 20:41:00 AEST 2025","","linked_device_unsend_message.spec.ts","",""
"","56736","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","Thu Aug 07 21:00:02 AEST 2025","failed","Thu Aug 07 21:00:59 AEST 2025","","Delete Conversation","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","53590","Disappearing link message 1:1 @android @low-risk @2-devices","Disappearing Messages","Thu Aug 07 18:30:19 AEST 2025","failed","Thu Aug 07 18:31:12 AEST 2025","","Message Types","",""
"","24183","Network page learn more network link @android @medium-risk @1-devices","","Thu Aug 07 18:09:40 AEST 2025","passed","Thu Aug 07 18:10:04 AEST 2025","","network_page_link_network.spec.ts","",""
"","51105","Landing page restore account @android @low-risk @2-devices","","Thu Aug 07 18:35:43 AEST 2025","failed","Thu Aug 07 18:36:34 AEST 2025","","landing_page_restore_account.spec.ts","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","51317","Disappearing community invite message 1:1 @android @low-risk @2-devices","Disappearing Messages","Thu Aug 07 18:27:35 AEST 2025","failed","Thu Aug 07 18:28:26 AEST 2025","","Message Types","",""
"","13394","Onboarding terms of service @android @high-risk @1-devices","","Thu Aug 07 18:10:59 AEST 2025","passed","Thu Aug 07 18:11:13 AEST 2025","","onboarding_tos.spec.ts","",""
"Verifies that a user can share an image from the photo gallery to Session","54950","Share to session @android @medium-risk @2-devices","User Actions","Thu Aug 07 19:08:46 AEST 2025","failed","Thu Aug 07 19:09:41 AEST 2025","","Share to Session","",""
"","52169","Send link 1:1 @android @high-risk @2-devices","","Thu Aug 07 18:52:03 AEST 2025","failed","Thu Aug 07 18:52:55 AEST 2025","","message_link_preview.spec.ts","",""
"","9716","Onboarding long name @android @low-risk @1-devices","","Thu Aug 07 18:09:21 AEST 2025","passed","Thu Aug 07 18:09:31 AEST 2025","","input_validations/onboarding_long_name.spec.ts","",""
"Verifies that ONS resolution works","26496","ONS resolution @android @high-risk @1-devices","New Conversation","Thu Aug 07 18:12:04 AEST 2025","failed","Thu Aug 07 18:12:31 AEST 2025","","New Message","",""
"","50992","Delete message request in list @android @high-risk @2-devices","","Thu Aug 07 18:57:21 AEST 2025","failed","Thu Aug 07 18:58:12 AEST 2025","","message_requests_delete.spec.ts","",""
"Verifies that a blocked user syncs to a linked device","55336","Block user linked device @android @high-risk @3-devices","User Actions","Thu Aug 07 20:28:25 AEST 2025","failed","Thu Aug 07 20:29:20 AEST 2025","","Block/Unblock","",""
"","52920","Send video 1:1 @android @medium-risk @2-devices","","Thu Aug 07 19:00:03 AEST 2025","failed","Thu Aug 07 19:00:56 AEST 2025","","message_video.spec.ts","",""
