"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the in-app review prompt only shows shows once after triggered","24253","Review prompt only once @android @medium-risk @1-devices","In-App Review Prompt","Fri Nov 28 16:23:37 AEDT 2025","passed","Fri Nov 28 16:24:01 AEDT 2025","","Triggers","",""
"","39802","Send long message 1:1 @android @low-risk @2-devices","","Fri Nov 28 16:42:49 AEDT 2025","passed","Fri Nov 28 16:43:29 AEDT 2025","","message_long_text.spec.ts","",""
"","42288","Accept message request with text @android @high-risk @2-devices","","Fri Nov 28 16:43:24 AEDT 2025","passed","Fri Nov 28 16:44:07 AEDT 2025","","message_requests_accept_text_reply.spec.ts","",""
"","64500","Create contact @android @high-risk @3-devices","","Fri Nov 28 17:30:31 AEDT 2025","passed","Fri Nov 28 17:31:36 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that local deletion in a group does not delete a message for other participants.","34737","Delete message locally in group @android @high-risk @3-devices","User Actions","Fri Nov 28 17:01:41 AEDT 2025","passed","Fri Nov 28 17:02:16 AEDT 2025","","Delete Message","",""
"Verifies that the Conversations settings screen layout matches the expected baseline","21297","Check Conversations settings layout @android @high-risk @1-devices","Visual Checks","Fri Nov 28 16:24:59 AEDT 2025","passed","Fri Nov 28 16:25:20 AEDT 2025","","Settings","",""
"Verifies that a user's avatar color is consistent across linked devices.","20916","Avatar color linked device @android @medium-risk @2-devices","Visual Checks","Fri Nov 28 16:38:23 AEDT 2025","passed","Fri Nov 28 16:38:43 AEDT 2025","","Onboarding","",""
"Verifies that the latest release banner is present on the Invite Contacts screen","27293","Invite contacts banner @android @medium-risk @3-devices","Groups","Fri Nov 28 17:15:52 AEDT 2025","passed","Fri Nov 28 17:16:19 AEDT 2025","","Edit Group","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","39593","Kick member @android @medium-risk @3-devices","Groups","Fri Nov 28 17:16:19 AEDT 2025","passed","Fri Nov 28 17:16:58 AEDT 2025","","Edit Group","",""
"Verifies that a blocked user syncs to a linked device","39048","Block user linked device @android @high-risk @3-devices","User Actions","Fri Nov 28 17:18:33 AEDT 2025","passed","Fri Nov 28 17:19:12 AEDT 2025","","Block/Unblock","",""
