"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36974","Delete message request in list @android @high-risk @2-devices","","Tue Aug 26 17:08:21 AEST 2025","passed","Tue Aug 26 17:08:58 AEST 2025","","message_requests_delete.spec.ts","",""
"","90920","Send long message 1:1 @android @low-risk @2-devices","","Tue Aug 26 17:08:22 AEST 2025","failed","Tue Aug 26 17:09:53 AEST 2025","","message_long_text.spec.ts","",""
"","19301","Landing page new account @android @low-risk @1-devices","","Tue Aug 26 16:49:10 AEST 2025","passed","Tue Aug 26 16:49:30 AEST 2025","","landing_page_new_account.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","50561","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","Tue Aug 26 17:16:34 AEST 2025","passed","Tue Aug 26 17:17:24 AEST 2025","","Conversation Types","",""
"","22606","Invite a friend @android @medium-risk @1-devices","","Tue Aug 26 16:49:10 AEST 2025","passed","Tue Aug 26 16:49:32 AEST 2025","","invite_a_friend_share.spec.ts","",""
"Verifies that a user can be unblocked after being blocked","41316","Unblock user @android @low-risk @2-devices","User Actions","Tue Aug 26 17:12:22 AEST 2025","passed","Tue Aug 26 17:13:03 AEST 2025","","Block/Unblock","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","16665","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","Tue Aug 26 16:50:08 AEST 2025","passed","Tue Aug 26 16:50:25 AEST 2025","","Triggers","",""
"Verifies that a user can be blocked from the conversation settings","50376","Block user in conversation settings @android @high-risk @2-devices","User Actions","Tue Aug 26 17:10:39 AEST 2025","passed","Tue Aug 26 17:11:29 AEST 2025","","Block/Unblock","",""
"","41409","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","Tue Aug 26 18:02:13 AEST 2025","passed","Tue Aug 26 18:02:54 AEST 2025","","Delete Conversation","",""
"","48798","Send GIF 1:1 @android @medium-risk @2-devices","","Tue Aug 26 17:03:51 AEST 2025","passed","Tue Aug 26 17:04:39 AEST 2025","","message_gif.spec.ts","",""
"","53231","Send link to group @android @high-risk @3-devices","","Tue Aug 26 17:27:49 AEST 2025","passed","Tue Aug 26 17:28:42 AEST 2025","","group_message_link_preview.spec.ts","",""
"Verifies that a user can share an image from the photo gallery to Session","59549","Share to session @android @medium-risk @2-devices","User Actions","Tue Aug 26 17:14:11 AEST 2025","failed","Tue Aug 26 17:15:10 AEST 2025","","Share to Session","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","68171","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Tue Aug 26 16:54:14 AEST 2025","passed","Tue Aug 26 16:55:22 AEST 2025","","Conversation Types","",""
"","61803","Send video to group @android @medium-risk @3-devices","","Tue Aug 26 17:34:04 AEST 2025","passed","Tue Aug 26 17:35:06 AEST 2025","","group_message_video.spec.ts","",""
"","73282","Accept message request @android @high-risk @3-devices","","Tue Aug 26 17:56:00 AEST 2025","failed","Tue Aug 26 17:57:14 AEST 2025","","message_requests_accept.spec.ts","",""
"","135252","Create group and change name syncs @android @high-risk @4-devices","","Tue Aug 26 17:45:50 AEST 2025","passed","Tue Aug 26 17:48:05 AEST 2025","","linked_device_create_group.spec.ts","",""
"Verifies that a blocked user syncs to a linked device","38876","Block user linked device @android @high-risk @3-devices","User Actions","Tue Aug 26 17:45:11 AEST 2025","passed","Tue Aug 26 17:45:50 AEST 2025","","Block/Unblock","",""
"","115121","Restore group @android @high-risk @4-devices","","Tue Aug 26 17:48:45 AEST 2025","passed","Tue Aug 26 17:50:40 AEST 2025","","linked_device_restore_group.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a group.","39365","Send emoji react groups @android @high-risk @3-devices","Sending Messages","Tue Aug 26 17:35:55 AEST 2025","passed","Tue Aug 26 17:36:34 AEST 2025","","Emoji reacts","",""
"","53946","Send image 1:1 @android @high-risk @2-devices","","Tue Aug 26 17:04:22 AEST 2025","passed","Tue Aug 26 17:05:16 AEST 2025","","message_image.spec.ts","",""
"Verifies that the profile picture can be changed and the new picture is displayed correctly.","24788","Change profile picture @android @medium-risk @1-devices","User Actions","Tue Aug 26 16:50:18 AEST 2025","passed","Tue Aug 26 16:50:43 AEST 2025","","Change Profile Picture","",""
"","64963","Create contact @android @high-risk @3-devices","","Tue Aug 26 17:59:41 AEST 2025","passed","Tue Aug 26 18:00:46 AEST 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","39978","Block user in conversation list @android @high-risk @2-devices","User Actions","Tue Aug 26 17:10:32 AEST 2025","passed","Tue Aug 26 17:11:12 AEST 2025","","Block/Unblock","",""
"","24601","Create group banner @android @high-risk @2-devices","","Tue Aug 26 17:00:28 AEST 2025","passed","Tue Aug 26 17:00:53 AEST 2025","","group_tests_create_group_banner.spec.ts","",""
"","74592","Check performance @android @low-risk @2-devices","","Tue Aug 26 17:02:13 AEST 2025","passed","Tue Aug 26 17:03:28 AEST 2025","","message_check_performance.spec.ts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","18104","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","Tue Aug 26 16:50:17 AEST 2025","passed","Tue Aug 26 16:50:35 AEST 2025","","Triggers","",""
"","24511","Network page learn more network link @android @medium-risk @1-devices","","Tue Aug 26 16:49:14 AEST 2025","passed","Tue Aug 26 16:49:38 AEST 2025","","network_page_link_network.spec.ts","",""
"","44577","Send voice message 1:1 @android @high-risk @2-devices","","Tue Aug 26 17:09:54 AEST 2025","passed","Tue Aug 26 17:10:39 AEST 2025","","message_voice.spec.ts","",""
"Verifies that a voice message disappears as expected in a 1:1 conversation","72353","Disappearing voice message 1:1 @android @low-risk @2-devices","Disappearing Messages","Tue Aug 26 16:59:31 AEST 2025","passed","Tue Aug 26 17:00:43 AEST 2025","","Message Types","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","67038","Disappear after send groups @android @high-risk @3-devices","Disappearing Messages","Tue Aug 26 17:15:27 AEST 2025","passed","Tue Aug 26 17:16:34 AEST 2025","","Conversation Types","",""
"Verifies that ONS resolution works","18165","ONS resolution @android @high-risk @1-devices","New Conversation","Tue Aug 26 16:49:50 AEST 2025","passed","Tue Aug 26 16:50:08 AEST 2025","","New Message","",""
"Verifies that joining a community works and the conversation syncs to a linked device","42950","Join community test @android @high-risk @2-devices","New Conversation","Tue Aug 26 16:53:44 AEST 2025","passed","Tue Aug 26 16:54:27 AEST 2025","","Join Community","",""
"","9657","Onboarding incorrect seed @android @low-risk @1-devices","","Tue Aug 26 16:48:51 AEST 2025","passed","Tue Aug 26 16:49:01 AEST 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","39157","Hide recovery password @android @medium-risk @2-devices","","Tue Aug 26 17:11:12 AEST 2025","passed","Tue Aug 26 17:11:51 AEST 2025","","user_actions_hide_recovery_password.spec.ts","",""
"","26106","Edit group banner @android @medium-risk @3-devices","","Tue Aug 26 17:40:34 AEST 2025","passed","Tue Aug 26 17:41:00 AEST 2025","","group_tests_edit_group_banner.spec.ts","",""
"","62956","Delete message request in conversation @android @high-risk @3-devices","","Tue Aug 26 17:58:38 AEST 2025","passed","Tue Aug 26 17:59:41 AEST 2025","","message_requests_decline.spec.ts","",""
"","44814","Leave group @android @high-risk @3-devices","","Tue Aug 26 17:43:40 AEST 2025","failed","Tue Aug 26 17:44:25 AEST 2025","","group_tests_leave_group.spec.ts","",""
"","41371","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","Tue Aug 26 18:01:31 AEST 2025","passed","Tue Aug 26 18:02:13 AEST 2025","","Delete Conversation","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","16539","Review prompt Path trigger @android @high-risk @1-devices","In-App Review Prompt","Tue Aug 26 16:50:14 AEST 2025","passed","Tue Aug 26 16:50:30 AEST 2025","","Triggers","",""
"Verifies that a call control message disappears as expected in a 1:1 conversation","74631","Disappearing call message 1o1 @android @low-risk @2-devices","Disappearing Messages","Tue Aug 26 16:55:22 AEST 2025","passed","Tue Aug 26 16:56:36 AEST 2025","","Message Types","",""
"","32168","Change group name @android @medium-risk @3-devices","","Tue Aug 26 17:38:25 AEST 2025","passed","Tue Aug 26 17:38:58 AEST 2025","","group_tests_change_group_name.spec.ts","",""
"","53047","Send GIF to group @android @medium-risk @3-devices","","Tue Aug 26 17:26:06 AEST 2025","passed","Tue Aug 26 17:26:59 AEST 2025","","group_message_gif.spec.ts","",""
"Verifies that a long message can be sent to a group","92851","Send long message to group @android @low-risk @3-devices","","Tue Aug 26 17:31:50 AEST 2025","failed","Tue Aug 26 17:33:22 AEST 2025","","group_message_long_text.spec.ts","",""
"","37064","Unsend message @android @high-risk @2-devices","","Tue Aug 26 17:08:58 AEST 2025","passed","Tue Aug 26 17:09:35 AEST 2025","","message_unsend.spec.ts","",""
"","40303","Unsend message in group @android @high-risk @3-devices","","Tue Aug 26 17:33:24 AEST 2025","passed","Tue Aug 26 17:34:04 AEST 2025","","group_message_unsend.spec.ts","",""
"","96284","Create group @android @high-risk @3-devices","","Tue Aug 26 17:38:58 AEST 2025","passed","Tue Aug 26 17:40:34 AEST 2025","","group_tests_create_group.spec.ts","",""
"","39494","Message requests clear all @android @medium-risk @2-devices","","Tue Aug 26 17:07:41 AEST 2025","passed","Tue Aug 26 17:08:21 AEST 2025","","message_requests_clear_all.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","30883","App disguise icons @android @medium-risk @1-devices","Settings","Tue Aug 26 16:48:20 AEST 2025","passed","Tue Aug 26 16:48:51 AEST 2025","","App Disguise","",""
"","12776","Warning modal on restore account @android @medium-risk @1-devices","","Tue Aug 26 16:50:49 AEST 2025","passed","Tue Aug 26 16:51:02 AEST 2025","","warning_modal_restore_account.spec.ts","",""
"","129071","Leave group linked device @android @high-risk @4-devices","","Tue Aug 26 17:51:23 AEST 2025","passed","Tue Aug 26 17:53:32 AEST 2025","","linked_group_leave.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","108705","Disappearing video message 1:1 @android @low-risk @2-devices","Disappearing Messages","Tue Aug 26 16:58:39 AEST 2025","passed","Tue Aug 26 17:00:28 AEST 2025","","Message Types","",""
"","56311","Send document to group @android @high-risk @3-devices","","Tue Aug 26 17:25:10 AEST 2025","passed","Tue Aug 26 17:26:06 AEST 2025","","group_message_document.spec.ts","",""
"","44938","Mentions for groups @android @medium-risk @3-devices","","Tue Aug 26 17:44:26 AEST 2025","passed","Tue Aug 26 17:45:11 AEST 2025","","group_tests_mentions.spec.ts","",""
"","13852","Warning modal on new account @android @medium-risk @1-devices","","Tue Aug 26 16:50:43 AEST 2025","passed","Tue Aug 26 16:50:57 AEST 2025","","warning_modal_new_account.spec.ts","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","33583","Change profile picture linked device @android @medium-risk @2-devices","User Actions","Tue Aug 26 17:01:40 AEST 2025","passed","Tue Aug 26 17:02:13 AEST 2025","","Change Profile Picture","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","78711","Disappear after send note to self @android @medium-risk @1-devices","Disappearing Messages","Tue Aug 26 16:48:20 AEST 2025","passed","Tue Aug 26 16:49:39 AEST 2025","","Conversation Types","",""
"","10916","Onboarding long name @android @low-risk @1-devices","","Tue Aug 26 16:48:53 AEST 2025","passed","Tue Aug 26 16:49:04 AEST 2025","","input_validations/onboarding_long_name.spec.ts","",""
"","13652","Onboarding privacy policy @android @high-risk @1-devices","","Tue Aug 26 16:49:38 AEST 2025","passed","Tue Aug 26 16:49:52 AEST 2025","","onboarding_pp.spec.ts","",""
"","77479","Add contact to group @android @high-risk @4-devices","","Tue Aug 26 17:36:34 AEST 2025","passed","Tue Aug 26 17:37:51 AEST 2025","","group_tests_add_contact.spec.ts","",""
"Verifies that a GIF disappears as expected in a group conversation","72576","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Tue Aug 26 17:17:24 AEST 2025","passed","Tue Aug 26 17:18:37 AEST 2025","","Message Types","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","35942","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","Tue Aug 26 17:06:25 AEST 2025","passed","Tue Aug 26 17:07:01 AEST 2025","","Emoji reacts","",""
"","49519","Send image to group @android @high-risk @3-devices","","Tue Aug 26 17:26:59 AEST 2025","passed","Tue Aug 26 17:27:49 AEST 2025","","group_message_image.spec.ts","",""
"","39824","Delete message linked device @android @high-risk @3-devices","","Tue Aug 26 17:48:05 AEST 2025","passed","Tue Aug 26 17:48:45 AEST 2025","","linked_device_delete_message.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","18820","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","Tue Aug 26 16:49:55 AEST 2025","passed","Tue Aug 26 16:50:14 AEST 2025","","Flows","",""
"Verifies that the in-app review prompt only shows shows once after triggered","23583","Review prompt only once @android @medium-risk @1-devices","In-App Review Prompt","Tue Aug 26 16:49:54 AEST 2025","passed","Tue Aug 26 16:50:18 AEST 2025","","Triggers","",""
"","53896","Send document 1:1 @android @high-risk @2-devices","","Tue Aug 26 17:03:28 AEST 2025","passed","Tue Aug 26 17:04:22 AEST 2025","","message_document.spec.ts","",""
"","34036","Change group description @android @medium-risk @3-devices","Groups","Tue Aug 26 17:37:51 AEST 2025","passed","Tue Aug 26 17:38:25 AEST 2025","","Edit Group","",""
"","24086","Change username @android @medium-risk @1-devices","","Tue Aug 26 16:50:25 AEST 2025","passed","Tue Aug 26 16:50:49 AEST 2025","","user_actions_change_username.spec.ts","",""
"","40057","Read status @android @medium-risk @2-devices","","Tue Aug 26 17:11:29 AEST 2025","passed","Tue Aug 26 17:12:09 AEST 2025","","user_actions_read_status.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a community","49774","Send emoji react community @android @medium-risk @2-devices","Sending Messages","Tue Aug 26 16:52:55 AEST 2025","passed","Tue Aug 26 16:53:44 AEST 2025","","Emoji reacts","",""
"","15158","Onboarding terms of service @android @high-risk @1-devices","","Tue Aug 26 16:49:39 AEST 2025","passed","Tue Aug 26 16:49:54 AEST 2025","","onboarding_tos.spec.ts","",""
"Verifies that an image can be sent and received in a community","52919","Send image to community @android @medium-risk @2-devices","Sending Messages","Tue Aug 26 16:53:21 AEST 2025","passed","Tue Aug 26 16:54:14 AEST 2025","","Attachments","",""
"Verifies that a user's placeholder avatar color appears the same to a contact","26167","Avatar color @android @medium-risk @2-devices","Visual Checks","Tue Aug 26 16:52:54 AEST 2025","passed","Tue Aug 26 16:53:21 AEST 2025","","check_avatar_color.spec.ts","",""
"","11987","Onboarding no name @android @low-risk @1-devices","","Tue Aug 26 16:48:58 AEST 2025","passed","Tue Aug 26 16:49:10 AEST 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","21029","Avatar color linked device @android @medium-risk @2-devices","","Tue Aug 26 17:00:53 AEST 2025","passed","Tue Aug 26 17:01:14 AEST 2025","","linked_device_avatar_color.spec.ts","",""
"Verifies the alternate icon set on the App Disguise page is applied","37037","App disguise set icon @android @medium-risk @1-devices","Settings","Tue Aug 26 16:48:20 AEST 2025","passed","Tue Aug 26 16:48:58 AEST 2025","","App Disguise","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","26125","Voice calls @android @high-risk @2-devices","Voice Calls","Tue Aug 26 17:13:58 AEST 2025","failed","Tue Aug 26 17:14:24 AEST 2025","","voice_calls.spec.ts","",""
"","10245","Onboarding wrong seed @android @low-risk @1-devices","","Tue Aug 26 16:49:04 AEST 2025","passed","Tue Aug 26 16:49:14 AEST 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"","30015","Landing page restore account @android @low-risk @2-devices","","Tue Aug 26 17:00:43 AEST 2025","passed","Tue Aug 26 17:01:13 AEST 2025","","landing_page_restore_account.spec.ts","",""
"","18624","Create user @android @high-risk @1-devices","","Tue Aug 26 16:50:30 AEST 2025","passed","Tue Aug 26 16:50:49 AEST 2025","","user_actions_create_user.spec.ts","",""
"Verifies that a video disappears as expected in a group conversation","110011","Disappearing video to group @android @low-risk @3-devices","Disappearing Messages","Tue Aug 26 17:21:29 AEST 2025","passed","Tue Aug 26 17:23:19 AEST 2025","","Message Types","",""
"Verifies that only admins can enable Disappearing Messages in a group","25781","Group member disappearing messages @android @medium-risk @3-devices","Disappearing Messages","Tue Aug 26 17:21:03 AEST 2025","passed","Tue Aug 26 17:21:29 AEST 2025","","Rules","",""
"","37583","Send link 1:1 @android @high-risk @2-devices","","Tue Aug 26 17:05:48 AEST 2025","passed","Tue Aug 26 17:06:25 AEST 2025","","message_link_preview.spec.ts","",""
