"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","29432","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","2026-07-08","failed","2026-07-08","","Conversation Types","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","18912","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Flows","",""
"Verifies that leaving a group syncs to a linked device","69895","Leave group linked device @android @high-risk @4-devices","Groups","2026-07-08","failed","2026-07-08","","Leave/Delete Group","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","21785","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Flows","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","15449","Check Privacy settings layout @android @high-risk @1-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Settings","",""
"Verifies that a voice message can be sent to a group, all members receive it, and replying to it works as expected","29388","Send voice message to group @android @high-risk @3-devices","Sending Messages","2026-07-08","failed","2026-07-08","","Message types","",""
"","77265","Block message request in conversation @android @high-risk @3-devices","","2026-07-08","failed","2026-07-08","","message_requests_block.spec.ts","",""
"Verifies the app can be locked with a PIN and that the system lock screen appears on app launch when enabled.","32182","Lock app @android @high-risk @1-devices","Settings","2026-07-08","passed","2026-07-08","","Privacy","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","16620","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Triggers","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends (non Pro)","54225","Message length limit (1799 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-07-08","failed","2026-07-08","","Rules","",""
"","54115","Accept message request with text @android @high-risk @2-devices","","2026-07-08","failed","2026-07-08","","message_requests_accept_text_reply.spec.ts","",""
