"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a message request can be sent when Community Message Requests are on.","71996","Community message requests on @android @medium-risk @2-devices","Settings","Fri Dec 19 12:24:07 AEDT 2025","passed","Fri Dec 19 12:25:19 AEDT 2025","","Community Message Requests","",""
"Verifies that an empty display name throws the 'please enter a display name' error as expected.","9994","Onboarding no name @android @low-risk @1-devices","Onboarding","Fri Dec 19 12:16:24 AEDT 2025","passed","Fri Dec 19 12:16:34 AEDT 2025","","Input validations","",""
"Verifies that joining a community works and the conversation syncs to a linked device","44820","Join community test @android @high-risk @2-devices","New Conversation","Fri Dec 19 12:25:19 AEDT 2025","passed","Fri Dec 19 12:26:04 AEDT 2025","","Join Community","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","65797","Send document to group @android @high-risk @3-devices","Sending Messages","Fri Dec 19 12:57:53 AEDT 2025","passed","Fri Dec 19 12:58:58 AEDT 2025","","Message types","",""
"","25188","Change username @android @medium-risk @1-devices","","Fri Dec 19 12:18:37 AEDT 2025","passed","Fri Dec 19 12:19:02 AEDT 2025","","user_actions_change_username.spec.ts","",""
"Verifies that a username change syncs to a linked device.","56891","Change username linked device @android @medium-risk @2-devices","User Actions","Fri Dec 19 12:34:45 AEDT 2025","failed","Fri Dec 19 12:35:42 AEDT 2025","","Change Username","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","35663","Change profile picture linked device @android @medium-risk @2-devices","User Actions","Fri Dec 19 12:33:36 AEDT 2025","passed","Fri Dec 19 12:34:12 AEDT 2025","","Change Profile Picture","",""
"","56688","Send community invitation @android @medium-risk @2-devices","","Fri Dec 19 12:35:31 AEDT 2025","passed","Fri Dec 19 12:36:28 AEDT 2025","","message_community_invitation.spec.ts","",""
"Verifies that a user can be blocked from the conversation settings","50874","Block user in conversation settings @android @high-risk @2-devices","User Actions","Fri Dec 19 12:41:39 AEDT 2025","passed","Fri Dec 19 12:42:30 AEDT 2025","","Block/Unblock","",""
"Verifies that a message request cannot be sent when Community Message Requests are off.","37158","Community message requests off @android @medium-risk @2-devices","Settings","Fri Dec 19 12:23:44 AEDT 2025","passed","Fri Dec 19 12:24:21 AEDT 2025","","Community Message Requests","",""
