"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that an empty display name throws the 'please enter a display name' error as expected.","7956","Onboarding no name @android @low-risk @1-devices","Onboarding","2026-07-10","passed","2026-07-10","","Input validations","",""
"Verifies that the Settings page screen layout matches the expected baseline","13176","Check Settings page layout @android @high-risk @1-devices","Visual Checks","2026-07-10","passed","2026-07-10","","Settings","",""
"Verifies that the Conversations settings screen layout matches the expected baseline","18390","Check Conversations settings layout @android @high-risk @1-devices","Visual Checks","2026-07-10","passed","2026-07-10","","Settings","",""
"","55343","Hide recovery password @android @medium-risk @2-devices","","2026-07-10","passed","2026-07-10","","user_actions_hide_recovery_password.spec.ts","",""
"Verifies that a user can be unblocked after being blocked","23603","Unblock user @android @low-risk @2-devices","User Actions","2026-07-10","failed","2026-07-10","","Block/Unblock","",""
"","11126","Send document 1:1 @android @high-risk @2-devices","","2026-07-10","failed","2026-07-10","","message_document.spec.ts","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","16731","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","2026-07-10","passed","2026-07-10","","Triggers","",""
"Verifies that a community admin can ban a user and delete their messages. Banned user cannot send messages anymore.","110365","Ban and delete in community @android @medium-risk @2-devices","User Actions","2026-07-10","passed","2026-07-10","","Ban/Unban","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","3213","Voice calls @android @high-risk @2-devices","Voice Calls","2026-07-10","failed","2026-07-10","","voice_calls.spec.ts","",""
"","11108","Unsend message @android @high-risk @2-devices","","2026-07-10","failed","2026-07-10","","message_unsend.spec.ts","",""
"","11079","Delete message locally @android @high-risk @2-devices","","2026-07-10","failed","2026-07-10","","message_deletion.spec.ts","",""
