"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a seed phrase with a word not on the mnemonic list throws the 'some words are incorrect' error as expected.","11648","Onboarding incorrect seed @ios @low-risk @1-devices","Onboarding","2026-03-11","passed","2026-03-11","","Input validations","",""
"","69642","Pro Activated CTA @ios @low-risk @1-devices @pro","Session Pro","2026-03-11","failed","2026-03-11","","user_actions_animated_profile_picture.spec.ts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","20710","Review prompt Appearance trigger @ios @high-risk @1-devices","In-App Review Prompt","2026-03-11","passed","2026-03-11","","Triggers","",""
"Verifies that a community admin can ban a user and delete their messages.
    Then, restore the banned account on a second device. 
    The banned user cannot send messages anymore on either of their linked devices.","87541","Ban and delete in community - linked device @ios @medium-risk @3-devices","User Actions","2026-03-11","passed","2026-03-11","","Ban/Unban","",""
"","69082","Accept message request @ios @high-risk @3-devices","","2026-03-11","passed","2026-03-11","","message_requests_accept.spec.ts","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","19229","Check Notifications settings layout @ios @high-risk @1-devices","Visual Checks","2026-03-11","passed","2026-03-11","","Settings","",""
"Verifies message length behavior at 10001 characters - countdown shows -1, cannot send message (Pro)","74640","Message length limit (10001 chars Pro) @ios @high-risk @1-devices @pro","Sending Messages","2026-03-11","failed","2026-03-11","","Rules","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","35686","Check message bubble layout @ios @high-risk @2-devices","Visual Checks","2026-03-11","passed","2026-03-11","","Conversation","",""
"Verifies that a user can share an image from the photo gallery to Session","70158","Share to Session @ios @medium-risk @2-devices","User Actions","2026-03-11","passed","2026-03-11","","Share to Session","",""
"Verifies that the latest release banner is no longer present on the Create Group screen","24900","Create group banner @ios @high-risk @2-devices","Groups","2026-03-11","passed","2026-03-11","","Create Group","",""
