"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","55242","Send long message to group @android @low-risk @3-devices","","Wed Jun 25 17:25:09 AEST 2025","passed","Wed Jun 25 17:26:05 AEST 2025","","group_message_long_text.spec.ts","",""
"","50108","Send long message 1:1 @android @low-risk @2-devices","","Wed Jun 25 17:04:23 AEST 2025","passed","Wed Jun 25 17:05:13 AEST 2025","","message_long_text.spec.ts","",""
"","85171","Disappearing image message 1:1 @android @low-risk @2-devices","","Wed Jun 25 16:56:09 AEST 2025","passed","Wed Jun 25 16:57:34 AEST 2025","","disappearing_image.spec.ts","",""
"","1","Hide note to self linked device @android @low-risk @2-devices","","Wed Jun 25 17:00:51 AEST 2025","skipped","Wed Jun 25 17:00:51 AEST 2025","","linked_device_hide_note_to_self.spec.ts","",""
"","120560","Disappearing GIF message 1:1 @android @low-risk @2-devices","","Wed Jun 25 16:52:31 AEST 2025","passed","Wed Jun 25 16:54:31 AEST 2025","","disappearing_gif.spec.ts","",""
"","17945","Onboarding no seed @android @low-risk @1-devices","","Wed Jun 25 16:51:27 AEST 2025","passed","Wed Jun 25 16:51:45 AEST 2025","","input_validations/onboarding_no_seed.spec.ts","",""
"","10773","Onboarding wrong seed @android @low-risk @1-devices","","Wed Jun 25 16:51:44 AEST 2025","passed","Wed Jun 25 16:51:55 AEST 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"","115673","Disappearing link to group @android @low-risk @3-devices","","Wed Jun 25 17:13:03 AEST 2025","failed","Wed Jun 25 17:14:58 AEST 2025","","group_disappearing_messages_link.spec.ts","",""
"","119078","Disappearing voice message to group @android @low-risk @3-devices","","Wed Jun 25 17:21:07 AEST 2025","failed","Wed Jun 25 17:23:06 AEST 2025","","group_disappearing_messages_voice.spec.ts","",""
"","36898","Refresh network page @android @low-risk @1-devices","","Wed Jun 25 16:51:45 AEST 2025","passed","Wed Jun 25 16:52:22 AEST 2025","","network_page_refresh_page.spec.ts","",""
"","17445","Onboarding incorrect seed @android @low-risk @1-devices","","Wed Jun 25 16:51:27 AEST 2025","passed","Wed Jun 25 16:51:44 AEST 2025","","input_validations/onboarding_incorrect_seed.spec.ts","",""
"","42424","Unblock user @android @low-risk @2-devices","","Wed Jun 25 17:05:40 AEST 2025","passed","Wed Jun 25 17:06:23 AEST 2025","","user_actions_unblock_user.spec.ts","",""
"","1","Share to session @android @low-risk @2-devices","","Wed Jun 25 17:03:29 AEST 2025","skipped","Wed Jun 25 17:03:29 AEST 2025","","user_actions_share_to_session.spec.ts","",""
"","118143","Disappearing video to group @android @low-risk @3-devices","","Wed Jun 25 17:17:01 AEST 2025","failed","Wed Jun 25 17:19:00 AEST 2025","","group_disappearing_messages_video.spec.ts","",""
"","116727","Disappearing image message to group @android @low-risk @3-devices","","Wed Jun 25 17:09:08 AEST 2025","failed","Wed Jun 25 17:11:05 AEST 2025","","group_disappearing_messages_image.spec.ts","",""
"","118949","Disappearing link message 1:1 @android @low-risk @2-devices","","Wed Jun 25 16:56:32 AEST 2025","failed","Wed Jun 25 16:58:31 AEST 2025","","disappearing_link.spec.ts","",""
"","96518","Disappearing GIF to group @android @low-risk @3-devices","","Wed Jun 25 17:06:32 AEST 2025","passed","Wed Jun 25 17:08:08 AEST 2025","","group_disappearing_messages_gif.spec.ts","",""
"","3","Disappearing call message 1o1 @android @low-risk @2-devices","","Wed Jun 25 16:52:29 AEST 2025","skipped","Wed Jun 25 16:52:29 AEST 2025","","disappearing_call.spec.ts","",""
"","157755","Disappearing video message 1:1 @android @low-risk @2-devices","","Wed Jun 25 16:59:43 AEST 2025","failed","Wed Jun 25 17:02:20 AEST 2025","","disappearing_video.spec.ts","",""
"","96937","Disappearing voice message 1:1 @android @low-risk @2-devices","","Wed Jun 25 16:58:33 AEST 2025","passed","Wed Jun 25 17:00:10 AEST 2025","","disappearing_voice.spec.ts","",""
"","41664","Landing page restore account @android @low-risk @2-devices","","Wed Jun 25 17:00:10 AEST 2025","passed","Wed Jun 25 17:00:51 AEST 2025","","landing_page_restore_account.spec.ts","",""
"","28486","Landing page new account @android @low-risk @1-devices","","Wed Jun 25 16:51:44 AEST 2025","passed","Wed Jun 25 16:52:13 AEST 2025","","landing_page_new_account.spec.ts","",""
"","17671","Onboarding no name @android @low-risk @1-devices","","Wed Jun 25 16:51:27 AEST 2025","passed","Wed Jun 25 16:51:45 AEST 2025","","input_validations/onboarding_no_name.spec.ts","",""
"","1","Hide note to self @android @low-risk @1-devices","","Wed Jun 25 16:51:45 AEST 2025","skipped","Wed Jun 25 16:51:45 AEST 2025","","user_actions_hide_note_to_self.spec.ts","",""
"","17126","Onboarding long name @android @low-risk @1-devices","","Wed Jun 25 16:51:27 AEST 2025","passed","Wed Jun 25 16:51:44 AEST 2025","","input_validations/onboarding_long_name.spec.ts","",""
"","87828","Disappearing community invite message 1:1 @android @low-risk @2-devices","","Wed Jun 25 16:52:31 AEST 2025","passed","Wed Jun 25 16:53:58 AEST 2025","","disappearing_community_invite.spec.ts","",""
"","117598","Check performance @android @low-risk @2-devices","","Wed Jun 25 17:01:32 AEST 2025","failed","Wed Jun 25 17:03:29 AEST 2025","","message_check_performance.spec.ts","",""
