"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a group description can be at most 200 chars and that every member can see a valid change.","46534","Change group description @ios @medium-risk @3-devices","Groups","Mon Jan 05 11:25:09 AEDT 2026","passed","Mon Jan 05 11:25:56 AEDT 2026","","Edit Group","",""
"Verifies that the landing page for a restored account matches the expected baseline","30187","Check landing page (restored account) layout @ios @low-risk @2-devices","Visual Checks","Mon Jan 05 11:27:58 AEDT 2026","passed","Mon Jan 05 11:28:28 AEDT 2026","","Onboarding","",""
"","58622","Delete message request in conversation @ios @high-risk @3-devices","","Mon Jan 05 11:39:36 AEDT 2026","passed","Mon Jan 05 11:40:34 AEDT 2026","","message_requests_decline.spec.ts","",""
"","26261","Change username @ios @medium-risk @1-devices","","Mon Jan 05 11:43:56 AEDT 2026","passed","Mon Jan 05 11:44:22 AEDT 2026","","user_actions_change_username.spec.ts","",""
"Verifies that an image disappears as expected in a group conversation","89151","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","Mon Jan 05 11:16:05 AEDT 2026","passed","Mon Jan 05 11:17:34 AEDT 2026","","Message Types","",""
"Verifies that a message request can be sent when Community Message Requests are on.","105539","Community message requests on @ios @medium-risk @2-devices","Settings","Mon Jan 05 11:04:23 AEDT 2026","passed","Mon Jan 05 11:06:09 AEDT 2026","","Community Message Requests","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","72636","Disappear after send note to self @ios @medium-risk @1-devices","Disappearing Messages","Mon Jan 05 11:09:16 AEDT 2026","passed","Mon Jan 05 11:10:29 AEDT 2026","","Conversation Types","",""
"","58044","Create contact @ios @high-risk @3-devices","","Mon Jan 05 11:44:22 AEDT 2026","passed","Mon Jan 05 11:45:20 AEDT 2026","","user_actions_create_contact.spec.ts","",""
"Verifies that a message request cannot be sent when Community Message Requests are off.","62868","Community message requests off @ios @medium-risk @2-devices","Settings","Mon Jan 05 11:03:20 AEDT 2026","passed","Mon Jan 05 11:04:23 AEDT 2026","","Community Message Requests","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","40971","Check message bubble layout @ios @high-risk @2-devices","Visual Checks","Mon Jan 05 11:46:43 AEDT 2026","passed","Mon Jan 05 11:47:24 AEDT 2026","","Conversation","",""
"Verifies that the Session Network Page displays the values fetched from the network API correctly.","16146","Network page values @ios @medium-risk @1-devices","Network Page","Mon Jan 05 11:42:25 AEDT 2026","passed","Mon Jan 05 11:42:41 AEDT 2026","","network_page_values.spec.ts","",""
"Verifies that a video can be sent to a group, all members receive the document, and replying to a document works as expected","83339","Send video to group @ios @medium-risk @3-devices","Sending Messages","Mon Jan 05 11:23:22 AEDT 2026","passed","Mon Jan 05 11:24:45 AEDT 2026","","Message types","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","39506","Kick member @ios @medium-risk @3-devices","Groups","Mon Jan 05 11:26:18 AEDT 2026","passed","Mon Jan 05 11:26:58 AEDT 2026","","Edit Group","",""
"Verifies that a video disappears as expected in a group conversation","118926","Disappearing video to group @ios @low-risk @3-devices","Disappearing Messages","Mon Jan 05 11:17:34 AEDT 2026","passed","Mon Jan 05 11:19:33 AEDT 2026","","Message Types","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","69027","Send document to group @ios @high-risk @3-devices","Sending Messages","Mon Jan 05 11:20:41 AEDT 2026","passed","Mon Jan 05 11:21:50 AEDT 2026","","Message types","",""
"Verifies that a link with preview can be sent to a group, all members receive the document, and replying to a document works as expected","63691","Send link to group @ios @high-risk @3-devices","Sending Messages","Mon Jan 05 11:21:50 AEDT 2026","passed","Mon Jan 05 11:22:54 AEDT 2026","","Message types","",""
"Verifies that a video disappears as expected in a 1:1 conversation","130724","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Mon Jan 05 11:15:18 AEDT 2026","passed","Mon Jan 05 11:17:29 AEDT 2026","","Message Types","",""
"Verifies that global deletion in a group deletes a message for every participant.","48931","Delete message for all in group @ios @high-risk @3-devices","User Actions","Mon Jan 05 11:23:57 AEDT 2026","passed","Mon Jan 05 11:24:46 AEDT 2026","","Delete Message","",""
"Verifies that a call control message disappears as expected in a 1:1 conversation","95302","Disappearing call message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Mon Jan 05 11:10:29 AEDT 2026","passed","Mon Jan 05 11:12:04 AEDT 2026","","Message Types","",""
