"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36652","Hide recovery password @ios @medium-risk @2-devices","","2026-02-02","passed","2026-02-02","","user_actions_hide_recovery_password.spec.ts","",""
"","51579","Send long message 1:1 @ios @low-risk @2-devices","","2026-02-02","failed","2026-02-02","","message_long_text.spec.ts","",""
"Create four accounts, create a group with three, add the fourth member","73372","Add contact to group @ios @high-risk @4-devices","Groups","2026-02-02","passed","2026-02-02","","Edit Group","",""
"Verifies that leaving a group syncs to a linked device","162211","Leave group linked device @ios @high-risk @4-devices","Groups","2026-02-02","failed","2026-02-02","","Leave/Delete Group","",""
"","53176","Read status @ios @medium-risk @2-devices","","2026-02-02","failed","2026-02-02","","user_actions_read_status.spec.ts","",""
"Verifies the alternate icon set on the App Disguise page is applied","93226","App disguise set icon @ios @medium-risk @1-devices","Settings","2026-02-02","passed","2026-02-02","","App Disguise","",""
"","57832","Create contact @ios @high-risk @3-devices","","2026-02-02","passed","2026-02-02","","user_actions_create_contact.spec.ts","",""
"","71395","Block message request in conversation @ios @high-risk @3-devices","","2026-02-02","passed","2026-02-02","","message_requests_block.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","76314","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","2026-02-02","failed","2026-02-02","","Message Types","",""
"Verifies that the Donate CTA is shown after dismissing the positive review prompt; verifies modal strings and screenshot; and that the Donate button shows the correct Open URL modal.","37867","Donate CTA shows after positive review @ios @high-risk @1-devices","Donations","2026-02-02","passed","2026-02-02","","cta_donate_review.spec.ts","",""
"","52764","Send image 1:1 @ios @high-risk @2-devices","","2026-02-02","failed","2026-02-02","","message_image.spec.ts","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","39101","Kick member @ios @medium-risk @3-devices","Groups","2026-02-02","passed","2026-02-02","","Edit Group","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","96348","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","2026-02-02","passed","2026-02-02","","Conversation Types","",""
"Verifies that a voice message can be sent to a group, all members receive the document, and replying to a document works as expected","46142","Send voice message to group @ios @high-risk @3-devices","Sending Messages","2026-02-02","passed","2026-02-02","","Message types","",""
