"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","52543","Send document to group @ios @high-risk @3-devices","Sending Messages","Fri Dec 19 12:56:04 AEDT 2025","passed","Fri Dec 19 12:56:57 AEDT 2025","","Message types","",""
"Verifies that a user's avatar color is consistent across linked devices.","22543","Avatar color linked device @ios @medium-risk @2-devices","Visual Checks","Fri Dec 19 13:05:29 AEDT 2025","passed","Fri Dec 19 13:05:52 AEDT 2025","","Onboarding","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","39803","Send emoji react 1:1 @ios @high-risk @2-devices","Sending Messages","Fri Dec 19 13:17:29 AEDT 2025","passed","Fri Dec 19 13:18:09 AEDT 2025","","Emoji reacts","",""
"Verifies that when a message is deleted on one device, it shows as deleted on a linked device too.","35204","Delete message linked device @ios @high-risk @3-devices","User Actions","Fri Dec 19 13:06:36 AEDT 2025","passed","Fri Dec 19 13:07:11 AEDT 2025","","Delete Message","",""
"Verifies that a group description can be at most 200 chars and that every member can see a valid change.","73425","Change group description @ios @medium-risk @3-devices","Groups","Fri Dec 19 13:01:42 AEDT 2025","failed","Fri Dec 19 13:02:55 AEDT 2025","","Edit Group","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends","57781","Message length limit (1799 chars) @ios @high-risk @1-devices","Sending Messages","Fri Dec 19 13:15:02 AEDT 2025","passed","Fri Dec 19 13:16:00 AEDT 2025","","Rules","",""
"Verifies that an image can be sent and received in a community","110353","Send image to community @ios @medium-risk @2-devices","Sending Messages","Fri Dec 19 12:29:56 AEDT 2025","passed","Fri Dec 19 12:31:47 AEDT 2025","","Message types","",""
"","34591","Delete message locally @ios @high-risk @2-devices","","Fri Dec 19 13:12:29 AEDT 2025","passed","Fri Dec 19 13:13:04 AEDT 2025","","message_deletion.spec.ts","",""
"","14475","Onboarding privacy policy @ios @high-risk @1-devices","","Fri Dec 19 13:23:11 AEDT 2025","passed","Fri Dec 19 13:23:25 AEDT 2025","","onboarding_pp.spec.ts","",""
"Verifies the alternate icons on the App Disguise page look as expected","64613","Check app disguise icon layout @ios @medium-risk @1-devices","Settings","Fri Dec 19 12:26:23 AEDT 2025","passed","Fri Dec 19 12:27:27 AEDT 2025","","App Disguise","",""
"Verifies that a link preview disappears as expected in a group conversation","55892","Disappearing link to group @ios @low-risk @3-devices","Disappearing Messages","Fri Dec 19 12:54:31 AEDT 2025","failed","Fri Dec 19 12:55:27 AEDT 2025","","Message Types","",""
"Verifies that a too long display name (101 bytes) throws the 'shorter display name' error as expected.","13240","Onboarding long name @ios @low-risk @1-devices","Onboarding","Fri Dec 19 13:04:33 AEDT 2025","passed","Fri Dec 19 13:04:46 AEDT 2025","","Input validations","",""
"Verifies that a seed phrase with a word not on the mnemonic list throws the 'some words are incorrect' error as expected.","12850","Onboarding incorrect seed @ios @low-risk @1-devices","Onboarding","Fri Dec 19 13:04:20 AEDT 2025","passed","Fri Dec 19 13:04:33 AEDT 2025","","Input validations","",""
"Verifies that a username change syncs to a linked device.","33575","Change username linked device @ios @medium-risk @2-devices","User Actions","Fri Dec 19 13:05:51 AEDT 2025","passed","Fri Dec 19 13:06:25 AEDT 2025","","Change Username","",""
"","55293","Send link 1:1 @ios @high-risk @2-devices","","Fri Dec 19 13:16:44 AEDT 2025","passed","Fri Dec 19 13:17:39 AEDT 2025","","message_link_preview.spec.ts","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","21947","Review prompt negative flow @ios @high-risk @1-devices","In-App Review Prompt","Fri Dec 19 13:23:59 AEDT 2025","passed","Fri Dec 19 13:24:21 AEDT 2025","","Flows","",""
"Verifies that an image disappears as expected in a group conversation","85518","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","Fri Dec 19 12:51:52 AEDT 2025","failed","Fri Dec 19 12:53:18 AEDT 2025","","Message Types","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","51673","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Fri Dec 19 12:34:26 AEDT 2025","passed","Fri Dec 19 12:35:18 AEDT 2025","","Conversation Types","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","15759","Check Appearance settings layout @ios @high-risk @1-devices","Visual Checks","Fri Dec 19 13:30:03 AEDT 2025","failed","Fri Dec 19 13:30:18 AEDT 2025","","Settings","",""
"","68046","Read status @ios @medium-risk @2-devices","","Fri Dec 19 13:29:52 AEDT 2025","failed","Fri Dec 19 13:31:00 AEDT 2025","","user_actions_read_status.spec.ts","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","44278","Check message bubble layout @ios @high-risk @2-devices","Visual Checks","Fri Dec 19 13:28:39 AEDT 2025","passed","Fri Dec 19 13:29:23 AEDT 2025","","Conversation","",""
"Verifies that only admins can enable Disappearing Messages in a group","31014","Group member disappearing messages @ios @medium-risk @3-devices","Disappearing Messages","Fri Dec 19 12:53:19 AEDT 2025","passed","Fri Dec 19 12:53:50 AEDT 2025","","Rules","",""
"Verifies that mentions can be sent to a group, and that all participants see them correctly.","50323","Mentions for groups @ios @medium-risk @3-devices","Sending Messages","Fri Dec 19 13:03:59 AEDT 2025","passed","Fri Dec 19 13:04:50 AEDT 2025","","Mentions","",""
"Verifies that an emoji reaction can be sent and is received in a community","102405","Send emoji react community @ios @medium-risk @2-devices","Sending Messages","Fri Dec 19 12:27:27 AEDT 2025","passed","Fri Dec 19 12:29:10 AEDT 2025","","Emoji reacts","",""
"Verifies that a call control message disappears as expected in a 1:1 conversation","92561","Disappearing call message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Dec 19 12:40:19 AEDT 2025","failed","Fri Dec 19 12:41:51 AEDT 2025","","Message Types","",""
"","52490","Send video 1:1 @ios @medium-risk @2-devices","","Fri Dec 19 13:22:01 AEDT 2025","passed","Fri Dec 19 13:22:54 AEDT 2025","","message_video.spec.ts","",""
"Mocks a custom install date 7 days 2 minutes ago, opens the app, and verifies that the Donate CTA is shown.","25552","Donate CTA shows if app installed >=7 days ago @ios @high-risk @1-devices","Donations","Fri Dec 19 12:30:47 AEDT 2025","passed","Fri Dec 19 12:31:13 AEDT 2025","","cta_donate_time.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","18196","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Dec 19 12:48:33 AEDT 2025","failed","Fri Dec 19 12:48:51 AEDT 2025","","Message Types","",""
