"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a new conversation can be started by scanning another user's Account ID QR code","34737","New Conversation from QR code @android @high-risk @2-devices","New Conversation","2026-07-08","passed","2026-07-08","","New Message","",""
"Verifies that the Donate CTA is shown after dismissing the positive review prompt; verifies modal strings and screenshot; and that the Donate button shows the correct Open URL modal.","27463","Donate CTA shows after positive review @android @high-risk @1-devices","Donations","2026-07-08","failed","2026-07-08","","cta_donate_review.spec.ts","",""
"Verifies that inviting a non-contact Account ID (without chat history) works as expected.","80189","Invite Account ID to group @android @high-risk @4-devices","Groups","2026-07-08","passed","2026-07-08","","Edit Group","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","69945","Disappear after read @android @high-risk @2-devices","Disappearing Messages","2026-07-08","passed","2026-07-08","","Conversation Types","",""
"Verifies that global deletion in a group deletes a message for every participant.","40554","Delete message for all in group @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Message","",""
"","51613","Send image 1:1 @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_image.spec.ts","",""
"","58518","Send voice message 1:1 @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_voice.spec.ts","",""
"Verifies that a link with preview can be sent to a group, all members receive the document, and replying to a document works as expected","45299","Send link to group @android @high-risk @3-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Message types","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","32571","Set nickname @android @high-risk @2-devices","User Actions","2026-07-08","passed","2026-07-08","","Set Nickname","",""
"Verifies that the Conversations settings screen layout matches the expected baseline","22971","Check Conversations settings layout @android @high-risk @1-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Settings","",""
"Verifies that leaving a group syncs to a linked device","89722","Leave group linked device @android @high-risk @4-devices","Groups","2026-07-08","failed","2026-07-08","","Leave/Delete Group","",""
"","43076","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Contact","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","106884","Restore group @android @high-risk @4-devices","Groups","2026-07-08","passed","2026-07-08","","Create Group","",""
"Verifies that the Settings page screen layout matches the expected baseline","17182","Check Settings page layout @android @high-risk @1-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Settings","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","18977","Review prompt Path trigger @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Triggers","",""
"","44837","Delete message request in list @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_requests_delete.spec.ts","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","22575","Check Notifications settings layout @android @high-risk @1-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Settings","",""
"","38497","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Conversation","",""
"Verifies the in-app review modal texts and buttons for the negative flow (Enjoying Session - Give Feedback - Open URL)","26735","Review prompt negative flow @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Flows","",""
"","36806","Unsend message @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_unsend.spec.ts","",""
"","41873","Accept message request with text @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","22473","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Triggers","",""
"Verifies that an admin can delete a group successfully via the UI.
  The group members see the empty state control message, and the admin's conversation disappears from the home screen, even on a linked device.","46800","Delete group linked device @android @high-risk @4-devices","Groups","2026-07-08","passed","2026-07-08","","Leave/Delete Group","",""
"Verifies that a user can be blocked from the home screen long press menu","47091","Block user in conversation list @android @high-risk @2-devices","User Actions","2026-07-08","passed","2026-07-08","","Block/Unblock","",""
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","39673","Check message bubble layout @android @high-risk @2-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Conversation","",""
"","79533","Block message request in conversation @android @high-risk @3-devices","","2026-07-08","failed","2026-07-08","","message_requests_block.spec.ts","",""
"Verifies that a solo admin can't leave a group but is instead prompted to add admins or delete the group.","39440","Leave group as the only admin @android @high-risk @3-devices","Groups","2026-07-08","passed","2026-07-08","","Leave/Delete Group","",""
"","21954","Onboarding privacy policy @android @high-risk @1-devices","","2026-07-08","passed","2026-07-08","","onboarding_pp.spec.ts","",""
"Verifies that a voice message can be sent to a group, all members receive it, and replying to it works as expected","47725","Send voice message to group @android @high-risk @3-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Message types","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message (non Pro)","41519","Message length limit (2001 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Rules","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","61412","Disappear after send groups @android @high-risk @3-devices","Disappearing Messages","2026-07-08","failed","2026-07-08","","Conversation Types","",""
"","66608","Accept message request @android @high-risk @3-devices","","2026-07-08","passed","2026-07-08","","message_requests_accept.spec.ts","",""
"Verifies that the latest release banner is no longer present on the Create Group screen","30508","Create group banner @android @high-risk @2-devices","Groups","2026-07-08","passed","2026-07-08","","Create Group","",""
"","47228","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Conversation","",""
"","24361","Create user @android @high-risk @1-devices","","2026-07-08","passed","2026-07-08","","user_actions_create_user.spec.ts","",""
"Verifies that a user can be blocked from the conversation settings","51570","Block user in conversation settings @android @high-risk @2-devices","User Actions","2026-07-08","passed","2026-07-08","","Block/Unblock","",""
"Verifies that the Settings donation link is correct and that the HTTP request is successful (200)","35042","Donate Settings menu item @android @high-risk @1-devices","Donations","2026-07-08","passed","2026-07-08","","donate.spec.ts","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends (non Pro)","39885","Message length limit (1799 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Rules","",""
"Verifies that a non-admin member can leave a group successfully via the UI","67910","Leave group @android @high-risk @3-devices","Groups","2026-07-08","passed","2026-07-08","","Leave/Delete Group","",""
"","34272","Delete message locally @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_deletion.spec.ts","",""
"Verifies that when a message is deleted on one device, it shows as deleted on a linked device too.","43841","Delete message linked device @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Delete Message","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","19068","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Triggers","",""
"","23048","Onboarding terms of service @android @high-risk @1-devices","","2026-07-08","passed","2026-07-08","","onboarding_tos.spec.ts","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","30009","Send image to group @android @high-risk @3-devices","Sending Messages","2026-07-08","failed","2026-07-08","","Message types","",""
"Verifies that a group of 3 can be created successfully via the UI","54793","Create group @android @high-risk @3-devices","Groups","2026-07-08","failed","2026-07-08","","Create Group","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends (non Pro)","38251","Message length limit (1800 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Rules","",""
"Verifies the app can be locked with a PIN and that the system lock screen appears on app launch when enabled.","35677","Lock app @android @high-risk @1-devices","Settings","2026-07-08","passed","2026-07-08","","Privacy","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","67176","Disappear after send @android @high-risk @2-devices","Disappearing Messages","2026-07-08","passed","2026-07-08","","Conversation Types","",""
"Verifies that restoring an account works as expected: Display Name and Account ID match, no Recovery password banner on home screen.","32951","Link device @android @high-risk @2-devices","Onboarding","2026-07-08","passed","2026-07-08","","Restore account","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","24091","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","2026-07-08","passed","2026-07-08","","Flows","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","20062","Check Appearance settings layout @android @high-risk @1-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Settings","",""
"","60133","Send document 1:1 @android @high-risk @2-devices","","2026-07-08","passed","2026-07-08","","message_document.spec.ts","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","21277","Check Privacy settings layout @android @high-risk @1-devices","Visual Checks","2026-07-08","passed","2026-07-08","","Settings","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","67687","Voice calls @android @high-risk @2-devices","Voice Calls","2026-07-08","passed","2026-07-08","","voice_calls.spec.ts","",""
"Verifies that a blocked user syncs to a linked device","37773","Block user linked device @android @high-risk @3-devices","User Actions","2026-07-08","passed","2026-07-08","","Block/Unblock","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","34393","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","2026-07-08","passed","2026-07-08","","Emoji reacts","",""
