"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","49590","Send voice message 1:1 @android @high-risk @2-devices","","Mon Oct 06 10:07:20 AEDT 2025","passed","Mon Oct 06 10:08:10 AEDT 2025","","message_voice.spec.ts","",""
"","34076","Delete message linked device @android @high-risk @3-devices","","Mon Oct 06 10:24:08 AEDT 2025","passed","Mon Oct 06 10:24:42 AEDT 2025","","linked_device_delete_message.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","44241","Block user in conversation list @android @high-risk @2-devices","User Actions","Mon Oct 06 10:08:10 AEDT 2025","passed","Mon Oct 06 10:08:54 AEDT 2025","","Block/Unblock","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","19003","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","Mon Oct 06 10:01:54 AEDT 2025","passed","Mon Oct 06 10:02:13 AEDT 2025","","Triggers","",""
"","73967","Add contact to group @android @high-risk @4-devices","","Mon Oct 06 10:18:05 AEDT 2025","passed","Mon Oct 06 10:19:19 AEDT 2025","","group_tests_add_contact.spec.ts","",""
"","37535","Send link 1:1 @android @high-risk @2-devices","","Mon Oct 06 10:05:28 AEDT 2025","passed","Mon Oct 06 10:06:05 AEDT 2025","","message_link_preview.spec.ts","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","29994","Set nickname @android @high-risk @2-devices","User Actions","Mon Oct 06 10:08:54 AEDT 2025","passed","Mon Oct 06 10:09:24 AEDT 2025","","Set Nickname","",""
"","105602","Restore group @android @high-risk @4-devices","","Mon Oct 06 10:24:42 AEDT 2025","passed","Mon Oct 06 10:26:28 AEDT 2025","","linked_device_restore_group.spec.ts","",""
"","38807","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","Mon Oct 06 10:33:42 AEDT 2025","passed","Mon Oct 06 10:34:21 AEDT 2025","","Delete Conversation","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","31968","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","Mon Oct 06 10:05:29 AEDT 2025","passed","Mon Oct 06 10:06:01 AEDT 2025","","Emoji reacts","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","67669","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Mon Oct 06 10:03:01 AEDT 2025","passed","Mon Oct 06 10:04:08 AEDT 2025","","Conversation Types","",""
"","61614","Send document to group @android @high-risk @3-devices","","Mon Oct 06 10:13:22 AEDT 2025","passed","Mon Oct 06 10:14:23 AEDT 2025","","group_message_document.spec.ts","",""
"","24482","Onboarding terms of service @android @high-risk @1-devices","","Mon Oct 06 10:01:08 AEDT 2025","passed","Mon Oct 06 10:01:33 AEDT 2025","","onboarding_tos.spec.ts","",""
"","49104","Send image 1:1 @android @high-risk @2-devices","","Mon Oct 06 10:04:40 AEDT 2025","passed","Mon Oct 06 10:05:29 AEDT 2025","","message_image.spec.ts","",""
"","32750","Unsend message @android @high-risk @2-devices","","Mon Oct 06 10:06:48 AEDT 2025","passed","Mon Oct 06 10:07:20 AEDT 2025","","message_unsend.spec.ts","",""
"","65249","Delete message request in conversation @android @high-risk @3-devices","","Mon Oct 06 10:30:53 AEDT 2025","passed","Mon Oct 06 10:31:58 AEDT 2025","","message_requests_decline.spec.ts","",""
"","49376","Send voice message to group @android @high-risk @3-devices","","Mon Oct 06 10:16:41 AEDT 2025","passed","Mon Oct 06 10:17:30 AEDT 2025","","group_message_voice.spec.ts","",""
"Verifies that joining a community works and the conversation syncs to a linked device","39288","Join community test @android @high-risk @2-devices","New Conversation","Mon Oct 06 10:02:21 AEDT 2025","passed","Mon Oct 06 10:03:01 AEDT 2025","","Join Community","",""
"","60449","Send document 1:1 @android @high-risk @2-devices","","Mon Oct 06 10:04:27 AEDT 2025","passed","Mon Oct 06 10:05:28 AEDT 2025","","message_document.spec.ts","",""
"","45538","Delete conversation from conversation list @android @high-risk @3-devices","User Actions","Mon Oct 06 10:34:21 AEDT 2025","passed","Mon Oct 06 10:35:07 AEDT 2025","","Delete Conversation","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","20680","Review prompt positive flow @android @high-risk @1-devices","In-App Review Prompt","Mon Oct 06 10:01:33 AEDT 2025","passed","Mon Oct 06 10:01:53 AEDT 2025","","Flows","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","20389","Review prompt Donate trigger @android @high-risk @1-devices","In-App Review Prompt","Mon Oct 06 10:01:35 AEDT 2025","passed","Mon Oct 06 10:01:56 AEDT 2025","","Triggers","",""
"Verifies that the STF donation link is correct and that the HTTP request is successful (200)","32166","Donate linkout @android @high-risk @1-devices","Linkouts","Mon Oct 06 10:01:08 AEDT 2025","passed","Mon Oct 06 10:01:40 AEDT 2025","","donate.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a group.","35001","Send emoji react groups @android @high-risk @3-devices","Sending Messages","Mon Oct 06 10:17:30 AEDT 2025","passed","Mon Oct 06 10:18:05 AEDT 2025","","Emoji reacts","",""
"","33457","Delete message in group @android @high-risk @3-devices","","Mon Oct 06 10:12:48 AEDT 2025","passed","Mon Oct 06 10:13:21 AEDT 2025","","group_message_delete.spec.ts","",""
"","52079","Send image to group @android @high-risk @3-devices","","Mon Oct 06 10:14:23 AEDT 2025","passed","Mon Oct 06 10:15:15 AEDT 2025","","group_message_image.spec.ts","",""
"","36296","Unsend message in group @android @high-risk @3-devices","","Mon Oct 06 10:16:04 AEDT 2025","passed","Mon Oct 06 10:16:41 AEDT 2025","","group_message_unsend.spec.ts","",""
"","80055","Accept message request with text @android @high-risk @2-devices","","Mon Oct 06 10:07:21 AEDT 2025","failed","Mon Oct 06 10:08:41 AEDT 2025","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","65950","Disappear after send groups @android @high-risk @3-devices","Disappearing Messages","Mon Oct 06 10:10:47 AEDT 2025","passed","Mon Oct 06 10:11:53 AEDT 2025","","Conversation Types","",""
"","42143","Delete contact from conversation settings @android @high-risk @3-devices","User Actions","Mon Oct 06 10:33:00 AEDT 2025","passed","Mon Oct 06 10:33:42 AEDT 2025","","Delete Contact","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","68872","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Mon Oct 06 10:02:21 AEDT 2025","passed","Mon Oct 06 10:03:30 AEDT 2025","","Conversation Types","",""
"","127606","Create group and change name syncs @android @high-risk @4-devices","","Mon Oct 06 10:22:01 AEDT 2025","passed","Mon Oct 06 10:24:08 AEDT 2025","","linked_device_create_group.spec.ts","",""
"","42169","Delete message request in list @android @high-risk @2-devices","","Mon Oct 06 10:06:05 AEDT 2025","passed","Mon Oct 06 10:06:48 AEDT 2025","","message_requests_delete.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","55053","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","Mon Oct 06 10:11:53 AEDT 2025","passed","Mon Oct 06 10:12:48 AEDT 2025","","Conversation Types","",""
"Verifies that a blocked user syncs to a linked device","37110","Block user linked device @android @high-risk @3-devices","User Actions","Mon Oct 06 10:21:24 AEDT 2025","passed","Mon Oct 06 10:22:01 AEDT 2025","","Block/Unblock","",""
"","61854","Accept message request @android @high-risk @3-devices","","Mon Oct 06 10:28:27 AEDT 2025","passed","Mon Oct 06 10:29:29 AEDT 2025","","message_requests_accept.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","74371","Voice calls @android @high-risk @2-devices","Voice Calls","Mon Oct 06 10:09:24 AEDT 2025","passed","Mon Oct 06 10:10:39 AEDT 2025","","voice_calls.spec.ts","",""
"","24882","Create group banner @android @high-risk @2-devices","","Mon Oct 06 10:03:30 AEDT 2025","passed","Mon Oct 06 10:03:55 AEDT 2025","","group_tests_create_group_banner.spec.ts","",""
"","37481","Leave group @android @high-risk @3-devices","","Mon Oct 06 10:20:46 AEDT 2025","passed","Mon Oct 06 10:21:24 AEDT 2025","","group_tests_leave_group.spec.ts","",""
"Verifies that a user can be blocked from the conversation settings","48330","Block user in conversation settings @android @high-risk @2-devices","User Actions","Mon Oct 06 10:08:42 AEDT 2025","passed","Mon Oct 06 10:09:31 AEDT 2025","","Block/Unblock","",""
"","22789","Onboarding privacy policy @android @high-risk @1-devices","","Mon Oct 06 10:01:08 AEDT 2025","passed","Mon Oct 06 10:01:31 AEDT 2025","","onboarding_pp.spec.ts","",""
"","31933","Delete message locally @android @high-risk @2-devices","","Mon Oct 06 10:04:08 AEDT 2025","passed","Mon Oct 06 10:04:40 AEDT 2025","","message_deletion.spec.ts","",""
"","32385","Link device @android @high-risk @2-devices","","Mon Oct 06 10:03:55 AEDT 2025","passed","Mon Oct 06 10:04:27 AEDT 2025","","linked_device.spec.ts","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","17172","Review prompt Path trigger @android @high-risk @1-devices","In-App Review Prompt","Mon Oct 06 10:01:41 AEDT 2025","passed","Mon Oct 06 10:01:58 AEDT 2025","","Triggers","",""
"","86846","Create group @android @high-risk @3-devices","","Mon Oct 06 10:19:19 AEDT 2025","passed","Mon Oct 06 10:20:46 AEDT 2025","","group_tests_create_group.spec.ts","",""
