"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that local deletion in a group does not delete a message for other participants.","37902","Delete message locally in group @android @high-risk @3-devices","User Actions","Wed Nov 26 13:59:39 AEDT 2025","passed","Wed Nov 26 14:00:17 AEDT 2025","","Delete Message","",""
"Verifies that a GIF disappears as expected in a group conversation","110042","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Wed Nov 26 13:51:43 AEDT 2025","passed","Wed Nov 26 13:53:33 AEDT 2025","","Message Types","",""
"","53578","Send community invitation @android @medium-risk @2-devices","","Wed Nov 26 13:38:56 AEDT 2025","passed","Wed Nov 26 13:39:50 AEDT 2025","","message_community_invitation.spec.ts","",""
"Verifies that the latest release banner is present on the Edit Group screen","27283","Edit group banner @android @medium-risk @3-devices","Groups","Wed Nov 26 14:17:28 AEDT 2025","passed","Wed Nov 26 14:17:55 AEDT 2025","","Edit Group","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","74244","Disappear after send note to self @android @medium-risk @1-devices","Disappearing Messages","Wed Nov 26 13:20:58 AEDT 2025","passed","Wed Nov 26 13:22:12 AEDT 2025","","Conversation Types","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","62829","Send image to group @android @high-risk @3-devices","Sending Messages","Wed Nov 26 14:04:00 AEDT 2025","passed","Wed Nov 26 14:05:02 AEDT 2025","","Message types","",""
"","42196","Send long message 1:1 @android @low-risk @2-devices","","Wed Nov 26 13:41:44 AEDT 2025","passed","Wed Nov 26 13:42:26 AEDT 2025","","message_long_text.spec.ts","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","70910","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Wed Nov 26 13:29:28 AEDT 2025","passed","Wed Nov 26 13:30:39 AEDT 2025","","Conversation Types","",""
"","25060","Change username @android @medium-risk @1-devices","","Wed Nov 26 13:23:54 AEDT 2025","passed","Wed Nov 26 13:24:19 AEDT 2025","","user_actions_change_username.spec.ts","",""
"Verifies that a GIF can be sent to a group, all members receive the document, and replying to a document works as expected","72087","Send GIF to group @android @medium-risk @3-devices","Sending Messages","Wed Nov 26 14:02:47 AEDT 2025","passed","Wed Nov 26 14:04:00 AEDT 2025","","Message types","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends","27402","Message length limit (1800 chars) @android @high-risk @1-devices","Sending Messages","Wed Nov 26 13:22:12 AEDT 2025","passed","Wed Nov 26 13:22:39 AEDT 2025","","Rules","",""
"Verifies message length behavior at 2000 characters - countdown shows 0, message sends","26740","Message length limit (2000 chars) @android @high-risk @1-devices","Sending Messages","Wed Nov 26 13:22:12 AEDT 2025","passed","Wed Nov 26 13:22:39 AEDT 2025","","Rules","",""
