"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","81664","Kick member @android @medium-risk @3-devices","Groups","Tue Oct 21 13:05:37 AEDT 2025","passed","Tue Oct 21 13:06:59 AEDT 2025","","Edit Group","",""
"","29034","Create group banner @android @high-risk @2-devices","","Tue Oct 21 10:05:26 AEDT 2025","passed","Tue Oct 21 10:05:55 AEDT 2025","","group_tests_create_group_banner.spec.ts","",""
"Verifies that a group name change syncs to every member.","75018","Change group name @android @medium-risk @3-devices","Groups","Tue Oct 21 12:39:18 AEDT 2025","passed","Tue Oct 21 12:40:33 AEDT 2025","","Edit Group","",""
"Verifies that the in-app review prompt only shows shows once after triggered","24074","Review prompt only once @android @medium-risk @1-devices","In-App Review Prompt","Tue Oct 21 09:18:31 AEDT 2025","passed","Tue Oct 21 09:18:55 AEDT 2025","","Triggers","",""
"Verifies that only admins can enable Disappearing Messages in a group","28874","Group member disappearing messages @android @medium-risk @3-devices","Disappearing Messages","Tue Oct 21 11:23:56 AEDT 2025","passed","Tue Oct 21 11:24:25 AEDT 2025","","Rules","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","58785","Disappear after send @android @high-risk @2-devices","Disappearing Messages","Tue Oct 21 09:44:34 AEDT 2025","failed","Tue Oct 21 09:45:33 AEDT 2025","","Conversation Types","",""
"Verifies that a voice note disappears as expected in a group conversation","128249","Disappearing voice message to group @android @low-risk @3-devices","Disappearing Messages","Tue Oct 21 11:38:24 AEDT 2025","failed","Tue Oct 21 11:40:32 AEDT 2025","","Message Types","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","131103","Send emoji react 1:1 @android @high-risk @2-devices","Sending Messages","Tue Oct 21 10:35:42 AEDT 2025","passed","Tue Oct 21 10:37:53 AEDT 2025","","Emoji reacts","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","333236","Send document to group @android @high-risk @3-devices","Sending Messages","Tue Oct 21 11:44:00 AEDT 2025","passed","Tue Oct 21 11:49:34 AEDT 2025","","Message types","",""
"","218745","Delete message linked device @android @high-risk @3-devices","","Tue Oct 21 13:59:43 AEDT 2025","passed","Tue Oct 21 14:03:21 AEDT 2025","","linked_device_delete_message.spec.ts","",""
