"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","55856","Check message bubble layout @ios @high-risk @2-devices","Visual Checks","Fri Dec 19 10:44:12 AEDT 2025","failed","Fri Dec 19 10:45:08 AEDT 2025","","Conversation","",""
"","58855","Create contact @ios @high-risk @3-devices","","Fri Dec 19 10:34:18 AEDT 2025","passed","Fri Dec 19 10:35:17 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that a voice message disappears as expected in a 1:1 conversation","69401","Disappearing voice message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Dec 19 09:32:04 AEDT 2025","failed","Fri Dec 19 09:33:14 AEDT 2025","","Message Types","",""
"Verifies that a blocked user syncs to a linked device","56734","Block user linked device @ios @high-risk @3-devices","User Actions","Fri Dec 19 10:07:45 AEDT 2025","failed","Fri Dec 19 10:08:41 AEDT 2025","","Block/Unblock","",""
"Verifies that Hide Note To Self syncs to a linked device.","38553","Hide note to self linked device @ios @low-risk @2-devices","User Actions","Fri Dec 19 10:08:42 AEDT 2025","passed","Fri Dec 19 10:09:21 AEDT 2025","","Hide Note to Self","",""
"","26044","Delete message locally @ios @high-risk @2-devices","","Fri Dec 19 10:18:12 AEDT 2025","failed","Fri Dec 19 10:18:38 AEDT 2025","","message_deletion.spec.ts","",""
"Create four accounts, create a group with three, add the fourth member","59624","Add contact to group @ios @high-risk @4-devices","Groups","Fri Dec 19 09:58:23 AEDT 2025","failed","Fri Dec 19 09:59:23 AEDT 2025","","Edit Group","",""
"","86504","Accept message request @ios @high-risk @3-devices","","Fri Dec 19 10:27:50 AEDT 2025","failed","Fri Dec 19 10:29:16 AEDT 2025","","message_requests_accept.spec.ts","",""
"Verifies that joining a community works and the conversation syncs to a linked device","323194","Join community test @ios @high-risk @2-devices","New Conversation","Fri Dec 19 09:15:38 AEDT 2025","passed","Fri Dec 19 09:21:01 AEDT 2025","","Join Community","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","72467","Hide note to self @ios @low-risk @1-devices","User Actions","Fri Dec 19 10:39:05 AEDT 2025","failed","Fri Dec 19 10:40:17 AEDT 2025","","Hide Note to Self","",""
