"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a link preview disappears as expected in a group conversation","84838","Disappearing link to group @ios @low-risk @3-devices","Disappearing Messages","Fri Sep 19 12:02:29 AEST 2025","passed","Fri Sep 19 12:03:54 AEST 2025","","Message Types","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","78481","Disappearing link message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Fri Sep 19 11:56:09 AEST 2025","passed","Fri Sep 19 11:57:27 AEST 2025","","Message Types","",""
"","160527","Create group and change name syncs @ios @high-risk @4-devices","","Fri Sep 19 12:13:07 AEST 2025","passed","Fri Sep 19 12:15:48 AEST 2025","","linked_device_create_group.spec.ts","",""
"","41403","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Fri Sep 19 12:27:57 AEST 2025","passed","Fri Sep 19 12:28:38 AEST 2025","","Delete Conversation","",""
"","42362","Delete message linked device @ios @high-risk @3-devices","","Fri Sep 19 12:13:37 AEST 2025","passed","Fri Sep 19 12:14:20 AEST 2025","","linked_device_delete_message.spec.ts","",""
"Verifies that a user can share an image from the photo gallery to Session","80181","Share to session @ios @medium-risk @2-devices","User Actions","Fri Sep 19 12:29:14 AEST 2025","passed","Fri Sep 19 12:30:35 AEST 2025","","Share to Session","",""
"Verifies the alternate icons on the App Disguise page look as expected","63401","App disguise icons @ios @medium-risk @1-devices","Settings","Fri Sep 19 11:48:37 AEST 2025","passed","Fri Sep 19 11:49:40 AEST 2025","","App Disguise","",""
"","55211","Delete message request in conversation @ios @high-risk @3-devices","","Fri Sep 19 12:24:45 AEST 2025","failed","Fri Sep 19 12:25:41 AEST 2025","","message_requests_decline.spec.ts","",""
"Verifies that a user can be unblocked after being blocked","38383","Unblock user @ios @low-risk @2-devices","User Actions","Fri Sep 19 12:29:24 AEST 2025","passed","Fri Sep 19 12:30:03 AEST 2025","","Block/Unblock","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","39790","Send emoji react 1:1 @ios @high-risk @2-devices","Sending Messages","Fri Sep 19 12:21:15 AEST 2025","passed","Fri Sep 19 12:21:55 AEST 2025","","Emoji reacts","",""
