"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the Notifications settings screen layout matches the expected baseline","17183","Check Notifications settings layout @ios @high-risk @1-devices","Visual Checks","Tue Dec 16 09:14:08 AEDT 2025","passed","Tue Dec 16 09:14:25 AEDT 2025","","Settings","",""
"Verifies that a user can be blocked from the conversation settings","43189","Block user in conversation settings @ios @high-risk @2-devices","User Actions","Tue Dec 16 09:10:29 AEDT 2025","passed","Tue Dec 16 09:11:12 AEDT 2025","","Block/Unblock","",""
"Verifies that a group created on one device appears on a linked device, and that a group name change syncs to all members.","147184","Create group and change name syncs @ios @high-risk @4-devices","Groups","Tue Dec 16 08:57:31 AEDT 2025","passed","Tue Dec 16 08:59:58 AEDT 2025","","Create Group","",""
"","39138","Delete conversation from conversation list @ios @high-risk @3-devices","User Actions","Tue Dec 16 09:12:04 AEDT 2025","passed","Tue Dec 16 09:12:44 AEDT 2025","","Delete Conversation","",""
"Verifies the alternate icon set on the App Disguise page is applied","67185","App disguise set icon @ios @medium-risk @1-devices","Settings","Tue Dec 16 08:23:48 AEDT 2025","passed","Tue Dec 16 08:24:55 AEDT 2025","","App Disguise","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends","59428","Message length limit (1799 chars) @ios @high-risk @1-devices","Sending Messages","Tue Dec 16 09:02:53 AEDT 2025","passed","Tue Dec 16 09:03:52 AEDT 2025","","Rules","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","85993","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Tue Dec 16 08:28:50 AEDT 2025","passed","Tue Dec 16 08:30:16 AEDT 2025","","Conversation Types","",""
"","34058","Delete message request in list @ios @high-risk @2-devices","","Tue Dec 16 09:06:33 AEDT 2025","passed","Tue Dec 16 09:07:08 AEDT 2025","","message_requests_delete.spec.ts","",""
"Verifies that a user's avatar color is consistent across linked devices.","27372","Avatar color linked device @ios @medium-risk @2-devices","Visual Checks","Tue Dec 16 08:57:03 AEDT 2025","passed","Tue Dec 16 08:57:31 AEDT 2025","","Onboarding","",""
"","56416","Delete message request in conversation @ios @high-risk @3-devices","","Tue Dec 16 09:06:26 AEDT 2025","passed","Tue Dec 16 09:07:22 AEDT 2025","","message_requests_decline.spec.ts","",""
"Verifies that a group description can be at most 200 chars and that every member can see a valid change.","47713","Change group description @ios @medium-risk @3-devices","Groups","Tue Dec 16 08:53:24 AEDT 2025","passed","Tue Dec 16 08:54:12 AEDT 2025","","Edit Group","",""
"Verifies that an image can be sent to a group, all members receive the document, and replying to a document works as expected","155565","Send image to group @ios @high-risk @3-devices","Sending Messages","Tue Dec 16 08:48:31 AEDT 2025","failed","Tue Dec 16 08:51:06 AEDT 2025","","Message types","",""
"Verifies message length behavior at 2001 characters - countdown shows -1, cannot send message","62027","Message length limit (2001 chars) @ios @high-risk @1-devices","Sending Messages","Tue Dec 16 09:03:52 AEDT 2025","passed","Tue Dec 16 09:04:54 AEDT 2025","","Rules","",""
"Verifies that a message request cannot be sent when Community Message Requests are off.","103980","Community message requests off @ios @medium-risk @2-devices","Settings","Tue Dec 16 08:24:55 AEDT 2025","passed","Tue Dec 16 08:26:39 AEDT 2025","","Community Message Requests","",""
"","37480","Read status @ios @medium-risk @2-devices","","Tue Dec 16 09:12:44 AEDT 2025","passed","Tue Dec 16 09:13:21 AEDT 2025","","user_actions_read_status.spec.ts","",""
"","42652","Send link 1:1 @ios @high-risk @2-devices","","Tue Dec 16 09:04:37 AEDT 2025","passed","Tue Dec 16 09:05:19 AEDT 2025","","message_link_preview.spec.ts","",""
"Verifies that a video disappears as expected in a 1:1 conversation","95010","Disappearing video message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Dec 16 08:40:13 AEDT 2025","failed","Tue Dec 16 08:41:48 AEDT 2025","","Message Types","",""
"","57264","Send GIF 1:1 @ios @medium-risk @2-devices","","Tue Dec 16 09:02:45 AEDT 2025","passed","Tue Dec 16 09:03:43 AEDT 2025","","message_gif.spec.ts","",""
"Verifies that an admin can delete a group successfully via the UI.
  The group members see the empty state control message, and the admin's conversation disappears from the home screen, even on a linked device.","47960","Delete group linked device @ios @high-risk @4-devices","Groups","Tue Dec 16 08:55:05 AEDT 2025","passed","Tue Dec 16 08:55:53 AEDT 2025","","Leave/Delete Group","",""
"Verifies that mentions can be sent to a group, and that all participants see them correctly.","48198","Mentions for groups @ios @medium-risk @3-devices","Sending Messages","Tue Dec 16 08:55:53 AEDT 2025","passed","Tue Dec 16 08:56:41 AEDT 2025","","Mentions","",""
"Verifies that the Settings page screen layout matches the expected baseline","15484","Check Settings page layout @ios @high-risk @1-devices","Visual Checks","Tue Dec 16 09:13:52 AEDT 2025","passed","Tue Dec 16 09:14:08 AEDT 2025","","Settings","",""
"","40860","Unsend message @ios @high-risk @2-devices","","Tue Dec 16 09:06:57 AEDT 2025","passed","Tue Dec 16 09:07:38 AEDT 2025","","message_unsend.spec.ts","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","327819","Disappearing GIF message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Dec 16 08:33:43 AEDT 2025","passed","Tue Dec 16 08:39:11 AEDT 2025","","Message Types","",""
"Verifies that a message request can be sent when Community Message Requests are on.","66722","Community message requests on @ios @medium-risk @2-devices","Settings","Tue Dec 16 08:25:47 AEDT 2025","passed","Tue Dec 16 08:26:54 AEDT 2025","","Community Message Requests","",""
"Verifies that global deletion in a group deletes a message for every participant.","48463","Delete message for all in group @ios @high-risk @3-devices","User Actions","Tue Dec 16 08:51:48 AEDT 2025","passed","Tue Dec 16 08:52:36 AEDT 2025","","Delete Message","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","29659","Set nickname @ios @high-risk @2-devices","User Actions","Tue Dec 16 09:12:48 AEDT 2025","passed","Tue Dec 16 09:13:17 AEDT 2025","","Set Nickname","",""
"Mocks a custom install date 6 days, 23 hours, and 58 minutes ago, opens the app, and verifies that the Donate CTA does not show.","14812","Donate CTA does not show if app installed <7 days ago @ios @high-risk @1-devices","Donations","Tue Dec 16 08:28:35 AEDT 2025","passed","Tue Dec 16 08:28:50 AEDT 2025","","cta_donate_time.spec.ts","",""
"Verifies that a user can be unblocked after being blocked","38061","Unblock user @ios @low-risk @2-devices","User Actions","Tue Dec 16 09:13:17 AEDT 2025","passed","Tue Dec 16 09:13:55 AEDT 2025","","Block/Unblock","",""
"Verifies that a seed phrase with a word not on the mnemonic list throws the 'some words are incorrect' error as expected.","17192","Onboarding incorrect seed @ios @low-risk @1-devices","Onboarding","Tue Dec 16 08:55:55 AEDT 2025","passed","Tue Dec 16 08:56:12 AEDT 2025","","Input validations","",""
"Verifies the alternate icons on the App Disguise page look as expected","66202","Check app disguise icon layout @ios @medium-risk @1-devices","Settings","Tue Dec 16 08:23:48 AEDT 2025","passed","Tue Dec 16 08:24:54 AEDT 2025","","App Disguise","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","17946","Review prompt Path trigger @ios @high-risk @1-devices","In-App Review Prompt","Tue Dec 16 09:10:11 AEDT 2025","passed","Tue Dec 16 09:10:29 AEDT 2025","","Triggers","",""
"","52602","Send video 1:1 @ios @medium-risk @2-devices","","Tue Dec 16 09:07:08 AEDT 2025","passed","Tue Dec 16 09:08:00 AEDT 2025","","message_video.spec.ts","",""
"Verifies that a voice note disappears as expected in a group conversation","83031","Disappearing voice message to group @ios @low-risk @3-devices","Disappearing Messages","Tue Dec 16 08:42:53 AEDT 2025","passed","Tue Dec 16 08:44:16 AEDT 2025","","Message Types","",""
"Verifies that the Session Network Page displays the values fetched from the network API correctly.","45435","Network page values @ios @medium-risk @1-devices","Network Page","Tue Dec 16 09:09:41 AEDT 2025","failed","Tue Dec 16 09:10:26 AEDT 2025","","network_page_values.spec.ts","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","21547","Network page learn more network link @ios @medium-risk @1-devices","Network Page","Tue Dec 16 09:07:38 AEDT 2025","passed","Tue Dec 16 09:08:00 AEDT 2025","","network_page_link_network.spec.ts","",""
"","55023","Send image 1:1 @ios @high-risk @2-devices","","Tue Dec 16 09:02:46 AEDT 2025","passed","Tue Dec 16 09:03:41 AEDT 2025","","message_image.spec.ts","",""
"Verifies that an image disappears as expected in a group conversation","93475","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","Tue Dec 16 08:41:19 AEDT 2025","passed","Tue Dec 16 08:42:53 AEDT 2025","","Message Types","",""
"","44674","Send community invitation @ios @medium-risk @2-devices","","Tue Dec 16 09:02:08 AEDT 2025","passed","Tue Dec 16 09:02:53 AEDT 2025","","message_community_invitation.spec.ts","",""
"","64274","Send long message 1:1 @ios @low-risk @2-devices","","Tue Dec 16 09:04:42 AEDT 2025","passed","Tue Dec 16 09:05:46 AEDT 2025","","message_long_text.spec.ts","",""
"","43218","Delete conversation from conversation settings @ios @high-risk @3-devices","User Actions","Tue Dec 16 09:11:33 AEDT 2025","passed","Tue Dec 16 09:12:17 AEDT 2025","","Delete Conversation","",""
"Verifies that restoring an account works as expected: Display Name and Account ID match, no Recovery password banner on home screen.","34780","Link device @ios @high-risk @2-devices","Onboarding","Tue Dec 16 08:59:58 AEDT 2025","passed","Tue Dec 16 09:00:33 AEDT 2025","","Restore account","",""
"","48814","Send document 1:1 @ios @high-risk @2-devices","","Tue Dec 16 09:01:57 AEDT 2025","passed","Tue Dec 16 09:02:46 AEDT 2025","","message_document.spec.ts","",""
"Verifies that the Network Page refreshes and updates the ""Last updated"" timestamp correctly.","84231","Network page refresh @ios @low-risk @1-devices","Network Page","Tue Dec 16 09:08:00 AEDT 2025","passed","Tue Dec 16 09:09:24 AEDT 2025","","network_page_refresh_page.spec.ts","",""
"","36193","Accept message request with text @ios @high-risk @2-devices","","Tue Dec 16 09:05:19 AEDT 2025","passed","Tue Dec 16 09:05:55 AEDT 2025","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that Hide Note To Self syncs to a linked device.","56270","Hide note to self linked device @ios @low-risk @2-devices","User Actions","Tue Dec 16 08:58:01 AEDT 2025","passed","Tue Dec 16 08:58:57 AEDT 2025","","Hide Note to Self","",""
"Verifies that a long message can be sent to a group","78198","Send long message to group @ios @low-risk @3-devices","Sending Messages","Tue Dec 16 08:51:08 AEDT 2025","passed","Tue Dec 16 08:52:26 AEDT 2025","","Message types","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","437659","Send document to group @ios @high-risk @3-devices","Sending Messages","Tue Dec 16 08:44:43 AEDT 2025","passed","Tue Dec 16 08:52:00 AEDT 2025","","Message types","",""
"","57620","Create contact @ios @high-risk @3-devices","","Tue Dec 16 09:11:12 AEDT 2025","passed","Tue Dec 16 09:12:10 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that ONS resolution works","19062","ONS resolution @ios @high-risk @1-devices","New Conversation","Tue Dec 16 09:09:10 AEDT 2025","passed","Tue Dec 16 09:09:29 AEDT 2025","","New Message","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","49153","Kick member @ios @medium-risk @3-devices","Groups","Tue Dec 16 08:55:02 AEDT 2025","passed","Tue Dec 16 08:55:51 AEDT 2025","","Edit Group","",""
"Verifies that the Settings donation link is correct and that the HTTP request is successful (200)","34531","Donate Settings menu item @ios @high-risk @1-devices","Donations","Tue Dec 16 08:39:11 AEDT 2025","passed","Tue Dec 16 08:39:45 AEDT 2025","","donate.spec.ts","",""
