"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10677","Onboarding long name @ios @low-risk @1-devices","","Tue Aug 05 17:37:19 AEST 2025","passed","Tue Aug 05 17:37:30 AEST 2025","","input_validations/onboarding_long_name.spec.ts","",""
"Verifies that an image disappears as expected in a 1:1 conversation","110904","Disappearing image message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Aug 05 17:16:13 AEST 2025","failed","Tue Aug 05 17:18:04 AEST 2025","","Message Types","",""
"","46059","Send voice message 1:1 @ios @high-risk @2-devices","","Tue Aug 05 17:50:50 AEST 2025","passed","Tue Aug 05 17:51:36 AEST 2025","","message_voice.spec.ts","",""
"Verifies that a video disappears as expected in a group conversation","109973","Disappearing video to group @ios @low-risk @3-devices","Disappearing Messages","Tue Aug 05 17:27:24 AEST 2025","failed","Tue Aug 05 17:29:14 AEST 2025","","Message Types","",""
"","65485","Create contact @ios @high-risk @3-devices","","Tue Aug 05 17:53:46 AEST 2025","passed","Tue Aug 05 17:54:52 AEST 2025","","user_actions_create_contact.spec.ts","",""
"","39465","Delete conversation from conversation settings @ios @high-risk @3-devices","User Actions","Tue Aug 05 17:55:05 AEST 2025","passed","Tue Aug 05 17:55:45 AEST 2025","","Delete Conversation","",""
"Verifies that a user can be unblocked after being blocked","37863","Unblock user @ios @low-risk @2-devices","User Actions","Tue Aug 05 17:56:55 AEST 2025","passed","Tue Aug 05 17:57:33 AEST 2025","","Block/Unblock","",""
"","40001","Message requests clear all @ios @medium-risk @2-devices","","Tue Aug 05 17:49:02 AEST 2025","passed","Tue Aug 05 17:49:42 AEST 2025","","message_requests_clear_all.spec.ts","",""
"","11035","Onboarding wrong seed @ios @low-risk @1-devices","","Tue Aug 05 17:37:49 AEST 2025","passed","Tue Aug 05 17:38:00 AEST 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"Verifies that a community invite disappears as expected in a 1:1 conversation","129496","Disappearing community invite message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Tue Aug 05 17:12:37 AEST 2025","passed","Tue Aug 05 17:14:46 AEST 2025","","Message Types","",""
"","102600","Send video 1:1 @ios @medium-risk @2-devices","","Tue Aug 05 17:54:12 AEST 2025","failed","Tue Aug 05 17:55:54 AEST 2025","","message_video.spec.ts","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","98565","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Tue Aug 05 17:11:19 AEST 2025","passed","Tue Aug 05 17:12:58 AEST 2025","","Conversation Types","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","36326","Kick member @ios @medium-risk @3-devices","Groups","Tue Aug 05 17:35:50 AEST 2025","passed","Tue Aug 05 17:36:26 AEST 2025","","Edit Group","",""
