"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18917","Create user @ios @high-risk @1-devices","","Thu Oct 02 10:59:19 AEST 2025","passed","Thu Oct 02 10:59:38 AEST 2025","","user_actions_create_user.spec.ts","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","147099","Disappearing GIF message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Thu Oct 02 10:24:28 AEST 2025","passed","Thu Oct 02 10:26:55 AEST 2025","","Message Types","",""
"","60717","Send link to group @ios @high-risk @3-devices","","Thu Oct 02 10:33:57 AEST 2025","passed","Thu Oct 02 10:34:57 AEST 2025","","group_message_link_preview.spec.ts","",""
"","78528","Block message request in conversation @ios @high-risk @3-devices","","Thu Oct 02 10:55:19 AEST 2025","passed","Thu Oct 02 10:56:37 AEST 2025","","message_requests_block.spec.ts","",""
"","37253","Message requests clear all @ios @medium-risk @2-devices","","Thu Oct 02 10:55:34 AEST 2025","passed","Thu Oct 02 10:56:12 AEST 2025","","message_requests_clear_all.spec.ts","",""
"","53219","Accept message request with text @ios @high-risk @2-devices","","Thu Oct 02 10:54:25 AEST 2025","passed","Thu Oct 02 10:55:19 AEST 2025","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","235303","Kick member @ios @medium-risk @3-devices","Groups","Thu Oct 02 10:37:52 AEST 2025","passed","Thu Oct 02 10:41:47 AEST 2025","","Edit Group","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","19638","Review prompt positive flow @ios @high-risk @1-devices","In-App Review Prompt","Thu Oct 02 10:58:09 AEST 2025","passed","Thu Oct 02 10:58:29 AEST 2025","","Flows","",""
"Verifies that an image disappears as expected in a 1:1 conversation","91001","Disappearing image message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Thu Oct 02 10:24:59 AEST 2025","passed","Thu Oct 02 10:26:30 AEST 2025","","Message Types","",""
"Verifies that an image disappears as expected in a group conversation","100518","Disappearing image message to group @ios @low-risk @3-devices","Disappearing Messages","Thu Oct 02 10:28:39 AEST 2025","passed","Thu Oct 02 10:30:20 AEST 2025","","Message Types","",""
"","15681","Onboarding terms of service @ios @high-risk @1-devices","","Thu Oct 02 10:57:54 AEST 2025","passed","Thu Oct 02 10:58:09 AEST 2025","","onboarding_tos.spec.ts","",""
"","54667","Send GIF 1:1 @ios @medium-risk @2-devices","","Thu Oct 02 10:52:36 AEST 2025","passed","Thu Oct 02 10:53:31 AEST 2025","","message_gif.spec.ts","",""
"","37172","Delete message request in list @ios @high-risk @2-devices","","Thu Oct 02 10:56:12 AEST 2025","passed","Thu Oct 02 10:56:49 AEST 2025","","message_requests_delete.spec.ts","",""
"","62410","Delete message linked device @ios @high-risk @3-devices","","Thu Oct 02 10:46:38 AEST 2025","passed","Thu Oct 02 10:47:40 AEST 2025","","linked_device_delete_message.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","78073","Voice calls @ios @high-risk @2-devices","Voice Calls","Thu Oct 02 11:01:39 AEST 2025","passed","Thu Oct 02 11:02:57 AEST 2025","","voice_calls.spec.ts","",""
"","41269","Delete message in group @ios @high-risk @3-devices","","Thu Oct 02 10:31:46 AEST 2025","passed","Thu Oct 02 10:32:27 AEST 2025","","group_message_delete.spec.ts","",""
"","45774","Read status @ios @medium-risk @2-devices","","Thu Oct 02 11:00:53 AEST 2025","passed","Thu Oct 02 11:01:39 AEST 2025","","user_actions_read_status.spec.ts","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","87060","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Thu Oct 02 10:21:37 AEST 2025","passed","Thu Oct 02 10:23:04 AEST 2025","","Conversation Types","",""
"","69085","Check performance @ios @low-risk @2-devices","","Thu Oct 02 10:50:58 AEST 2025","passed","Thu Oct 02 10:52:07 AEST 2025","","message_check_performance.spec.ts","",""
"Verifies that a link preview disappears as expected in a 1:1 conversation","82317","Disappearing link message 1:1 @ios @low-risk @2-devices","Disappearing Messages","Thu Oct 02 10:27:39 AEST 2025","passed","Thu Oct 02 10:29:01 AEST 2025","","Message Types","",""
"","27867","Change username @ios @medium-risk @1-devices","","Thu Oct 02 10:58:50 AEST 2025","passed","Thu Oct 02 10:59:17 AEST 2025","","user_actions_change_username.spec.ts","",""
"Verifies that 'Disappear After Send' works as expected in a 1:1 conversation","71870","Disappear after send @ios @high-risk @2-devices","Disappearing Messages","Thu Oct 02 10:23:47 AEST 2025","passed","Thu Oct 02 10:24:59 AEST 2025","","Conversation Types","",""
"","34649","Avatar color linked device @ios @medium-risk @2-devices","","Thu Oct 02 10:45:34 AEST 2025","passed","Thu Oct 02 10:46:09 AEST 2025","","linked_device_avatar_color.spec.ts","",""
"","292258","Add contact to group @ios @high-risk @4-devices","","Thu Oct 02 10:36:40 AEST 2025","passed","Thu Oct 02 10:41:33 AEST 2025","","group_tests_add_contact.spec.ts","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","111929","Disappear after send groups @ios @high-risk @3-devices","Disappearing Messages","Thu Oct 02 10:22:12 AEST 2025","passed","Thu Oct 02 10:24:04 AEST 2025","","Conversation Types","",""
"Verifies that a blocked user syncs to a linked device","57259","Block user linked device @ios @high-risk @3-devices","User Actions","Thu Oct 02 10:45:40 AEST 2025","passed","Thu Oct 02 10:46:38 AEST 2025","","Block/Unblock","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","34776","Send emoji react 1:1 @ios @high-risk @2-devices","Sending Messages","Thu Oct 02 10:53:51 AEST 2025","passed","Thu Oct 02 10:54:25 AEST 2025","","Emoji reacts","",""
"","62602","Send video to group @ios @medium-risk @3-devices","","Thu Oct 02 10:35:38 AEST 2025","passed","Thu Oct 02 10:36:40 AEST 2025","","group_message_video.spec.ts","",""
"Verifies that the in-app review prompt shows after the user presses the Donate button in Settings","18948","Review prompt Donate trigger @ios @high-risk @1-devices","In-App Review Prompt","Thu Oct 02 10:58:21 AEST 2025","passed","Thu Oct 02 10:58:40 AEST 2025","","Triggers","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","83920","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","Thu Oct 02 10:23:04 AEST 2025","passed","Thu Oct 02 10:24:28 AEST 2025","","Conversation Types","",""
"","32321","Onboarding no seed @ios @low-risk @1-devices","","Thu Oct 02 10:44:25 AEST 2025","passed","Thu Oct 02 10:44:58 AEST 2025","","input_validations/onboarding_no_seed.spec.ts","",""
"","44762","Send link 1:1 @ios @high-risk @2-devices","","Thu Oct 02 10:53:45 AEST 2025","passed","Thu Oct 02 10:54:29 AEST 2025","","message_link_preview.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a group.","43874","Send emoji react groups @ios @high-risk @3-devices","Sending Messages","Thu Oct 02 10:36:03 AEST 2025","passed","Thu Oct 02 10:36:47 AEST 2025","","Emoji reacts","",""
"","65024","Accept message request @ios @high-risk @3-devices","","Thu Oct 02 10:54:29 AEST 2025","passed","Thu Oct 02 10:55:34 AEST 2025","","message_requests_accept.spec.ts","",""
"","62283","Change group name @ios @medium-risk @3-devices","","Thu Oct 02 10:36:47 AEST 2025","passed","Thu Oct 02 10:37:49 AEST 2025","","group_tests_change_group_name.spec.ts","",""
"","46820","Delete contact from conversation settings @ios @high-risk @3-devices","User Actions","Thu Oct 02 10:59:24 AEST 2025","passed","Thu Oct 02 11:00:11 AEST 2025","","Delete Contact","",""
"Verifies that a GIF disappears as expected in a group conversation","142069","Disappearing GIF to group @ios @low-risk @3-devices","Disappearing Messages","Thu Oct 02 10:28:25 AEST 2025","passed","Thu Oct 02 10:30:47 AEST 2025","","Message Types","",""
"","33273","Onboarding wrong seed @ios @low-risk @1-devices","","Thu Oct 02 10:44:26 AEST 2025","passed","Thu Oct 02 10:44:59 AEST 2025","","input_validations/onboarding_wrong_seed.spec.ts","",""
"Verifies that 'Delete for everyone' in a 1-1 deletes the message in the conversation view and on the home screen for both parties and a linked device.","53993","Unsent message syncs @ios @medium-risk @3-devices","User Actions","Thu Oct 02 10:50:32 AEST 2025","passed","Thu Oct 02 10:51:26 AEST 2025","","Delete Message","",""
"Verifies that a voice note disappears as expected in a group conversation","80716","Disappearing voice message to group @ios @low-risk @3-devices","Disappearing Messages","Thu Oct 02 10:32:35 AEST 2025","failed","Thu Oct 02 10:33:56 AEST 2025","","Message Types","",""
"","43067","Delete message locally @ios @high-risk @2-devices","","Thu Oct 02 10:52:07 AEST 2025","passed","Thu Oct 02 10:52:50 AEST 2025","","message_deletion.spec.ts","",""
"Verifies that a user can be blocked from the conversation settings","44338","Block user in conversation settings @ios @high-risk @2-devices","User Actions","Thu Oct 02 10:58:40 AEST 2025","passed","Thu Oct 02 10:59:24 AEST 2025","","Block/Unblock","",""
"Verifies that a user can be unblocked after being blocked","39282","Unblock user @ios @low-risk @2-devices","User Actions","Thu Oct 02 11:01:32 AEST 2025","passed","Thu Oct 02 11:02:11 AEST 2025","","Block/Unblock","",""
"","38735","Link device @ios @high-risk @2-devices","","Thu Oct 02 10:50:19 AEST 2025","passed","Thu Oct 02 10:50:58 AEST 2025","","linked_device.spec.ts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","20569","Review prompt Appearance trigger @ios @high-risk @1-devices","In-App Review Prompt","Thu Oct 02 10:58:29 AEST 2025","passed","Thu Oct 02 10:58:50 AEST 2025","","Triggers","",""
"","65326","Change group description @ios @medium-risk @3-devices","Groups","Thu Oct 02 10:36:47 AEST 2025","passed","Thu Oct 02 10:37:52 AEST 2025","","Edit Group","",""
"","63589","Create contact @ios @high-risk @3-devices","","Thu Oct 02 10:59:17 AEST 2025","passed","Thu Oct 02 11:00:21 AEST 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that a video disappears as expected in a group conversation","125684","Disappearing video to group @ios @low-risk @3-devices","Disappearing Messages","Thu Oct 02 10:30:47 AEST 2025","passed","Thu Oct 02 10:32:53 AEST 2025","","Message Types","",""
"Verifies that joining a community works and the conversation syncs to a linked device","46443","Join community test @ios @high-risk @2-devices","New Conversation","Thu Oct 02 10:20:50 AEST 2025","passed","Thu Oct 02 10:21:37 AEST 2025","","Join Community","",""
"","73192","Send document to group @ios @high-risk @3-devices","","Thu Oct 02 10:32:27 AEST 2025","passed","Thu Oct 02 10:33:40 AEST 2025","","group_message_document.spec.ts","",""
"","38685","Hide recovery password @ios @medium-risk @2-devices","","Thu Oct 02 11:00:21 AEST 2025","passed","Thu Oct 02 11:01:00 AEST 2025","","user_actions_hide_recovery_password.spec.ts","",""
"","212021","Create group @ios @high-risk @3-devices","","Thu Oct 02 10:40:31 AEST 2025","passed","Thu Oct 02 10:44:03 AEST 2025","","group_tests_create_group.spec.ts","",""
"","35993","Unsend message @ios @high-risk @2-devices","","Thu Oct 02 10:56:37 AEST 2025","passed","Thu Oct 02 10:57:13 AEST 2025","","message_unsend.spec.ts","",""
"Verifies that a link preview disappears as expected in a group conversation","110050","Disappearing link to group @ios @low-risk @3-devices","Disappearing Messages","Thu Oct 02 10:29:56 AEST 2025","passed","Thu Oct 02 10:31:46 AEST 2025","","Message Types","",""
"Verifies that an image can be sent and received in a community","94935","Send image to community @ios @medium-risk @2-devices","Sending Messages","Thu Oct 02 10:20:42 AEST 2025","passed","Thu Oct 02 10:22:17 AEST 2025","","Attachments","",""
