"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21993","Onboarding privacy policy @android @high-risk @1-devices","","2026-07-07","passed","2026-07-07","","onboarding_pp.spec.ts","",""
"Verifies voice call functionality and permission flow:
    - Verifies strings of all call permission prompts (microphone, notifications, etc.)
    - Verifies missed call notifications when recipient lacks permissions
    - Confirms successful call connection once both users enable permissions
    - Verifies control messages after call is finished
    Note that due to the nature of virtual devices, no actual ""talking"" takes place","67121","Voice calls @android @high-risk @2-devices","Voice Calls","2026-07-07","passed","2026-07-07","","voice_calls.spec.ts","",""
"","60032","Accept message request @android @high-risk @3-devices","","2026-07-07","passed","2026-07-07","","message_requests_accept.spec.ts","",""
"","55699","Send document 1:1 @android @high-risk @2-devices","","2026-07-07","passed","2026-07-07","","message_document.spec.ts","",""
"","38226","Send link 1:1 @android @high-risk @2-devices","","2026-07-07","passed","2026-07-07","","message_link_preview.spec.ts","",""
"","77285","Delete message request in conversation @android @high-risk @3-devices","","2026-07-07","failed","2026-07-07","","message_requests_decline.spec.ts","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","21692","Check Appearance settings layout @android @high-risk @1-devices","Visual Checks","2026-07-07","passed","2026-07-07","","Settings","",""
"Verifies that the Privacy settings screen layout matches the expected baseline","21738","Check Privacy settings layout @android @high-risk @1-devices","Visual Checks","2026-07-07","passed","2026-07-07","","Settings","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","46037","Disappear after send off 1:1 @android @high-risk @3-devices","Disappearing Messages","2026-07-07","failed","2026-07-07","","Conversation Types","",""
"Verifies message length behavior at 10001 characters - countdown shows -1, cannot send message (Pro)","27344","Message length limit (10001 chars Pro) @android @high-risk @1-devices @pro","Sending Messages","2026-07-07","failed","2026-07-07","","Rules","",""
"Verifies that inviting a contact to a group with message history works as expected.","88178","Invite contact to group with chat history @android @high-risk @4-devices","Groups","2026-07-07","passed","2026-07-07","","Edit Group","",""
"Verifies that the in-app review prompt shows after the user visits the Path screen in Settings","18160","Review prompt Path trigger @android @high-risk @1-devices","In-App Review Prompt","2026-07-07","passed","2026-07-07","","Triggers","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","58402","Send document to group @android @high-risk @3-devices","Sending Messages","2026-07-07","passed","2026-07-07","","Message types","",""
