"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32963","Unsend message @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_unsend.spec.ts","",""
"","30638","Delete message locally @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_deletion.spec.ts","",""
"","39971","Accept message request with text @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_requests_accept_text_reply.spec.ts","",""
"Verifies that multiple members can be promoted to Admin in one action.","61487","Promote to admin (multiple members) @android @medium-risk @3-devices","Groups","2026-02-24","passed","2026-02-24","","Edit Group","",""
"","90028","Block message request in conversation @android @high-risk @3-devices","","2026-02-24","passed","2026-02-24","","message_requests_block.spec.ts","",""
"Verifies that the latest release banner is no longer present on the Edit Group screen","26214","Edit group banner @android @medium-risk @3-devices","Groups","2026-02-24","passed","2026-02-24","","Edit Group","",""
"","41743","Message requests clear all @android @medium-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_requests_clear_all.spec.ts","",""
"Verifies that an image can be sent and received in a community","51957","Send image to community @android @medium-risk @2-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Message types","",""
"Verifies that the profile picture can be changed and the new picture is displayed correctly.","27834","Change profile picture @android @medium-risk @1-devices","User Actions","2026-02-24","passed","2026-02-24","","Change Profile Picture","",""
"","13935","Warning modal on new account @android @medium-risk @1-devices","","2026-02-24","passed","2026-02-24","","warning_modal_new_account.spec.ts","",""
"Verifies Note to Self can be hidden and then unhidden/shown again in the conversation settings","43464","Hide note to self @android @low-risk @1-devices","User Actions","2026-02-24","passed","2026-02-24","","Hide Note to Self","",""
"Verifies that a community admin can ban a user. 
    The banned user cannot send a message.
    The banned account is restored on a second device. 
    Admin then unbans the user, and they can send messages on both devices.","84859","Ban and unban user in community - linked device @android @medium-risk @3-devices","User Actions","2026-02-24","passed","2026-02-24","","Ban/Unban","",""
"Verifies that the Notifications settings screen layout matches the expected baseline","21159","Check Notifications settings layout @android @high-risk @1-devices","Visual Checks","2026-02-24","passed","2026-02-24","","Settings","",""
"Verifies that a seed phrase with a word not on the mnemonic list throws the 'some words are incorrect' error as expected.","10535","Onboarding incorrect seed @android @low-risk @1-devices","Onboarding","2026-02-24","passed","2026-02-24","","Input validations","",""
"Verifies that an admin can delete a group successfully via the UI.
  The group members see the empty state control message, and the admin's conversation disappears from the home screen, even on a linked device.","37243","Delete group linked device @android @high-risk @4-devices","Groups","2026-02-24","passed","2026-02-24","","Leave/Delete Group","",""
"","30428","Pro Activated CTA @android @low-risk @1-devices","Session Pro","2026-02-24","passed","2026-02-24","","user_actions_animated_profile_picture.spec.ts","",""
"","40325","Delete conversation from conversation settings @android @high-risk @3-devices","User Actions","2026-02-24","passed","2026-02-24","","Delete Conversation","",""
"Verifies that a too long seed phrase throws the 'check your recovery password' error as expected.","9534","Onboarding wrong seed @android @low-risk @1-devices","Onboarding","2026-02-24","passed","2026-02-24","","Input validations","",""
"","62568","Send video 1:1 @android @medium-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_video.spec.ts","",""
"","67518","Accept message request @android @high-risk @3-devices","","2026-02-24","passed","2026-02-24","","message_requests_accept.spec.ts","",""
"","38286","Upload animated profile picture (Pro) @android @high-risk @1-devices","User Actions","2026-02-24","passed","2026-02-24","","Change Profile Picture","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","24079","Network page learn more network link @android @medium-risk @1-devices","Network Page","2026-02-24","passed","2026-02-24","","network_page_link_network.spec.ts","",""
"Verifies that Hide Note To Self syncs to a linked device.","43444","Hide note to self linked device @android @low-risk @2-devices","User Actions","2026-02-24","passed","2026-02-24","","Hide Note to Self","",""
"Verifies that the recovery password banner disappears after first opened.","57005","Recovery password banner disappears after being opened @android @medium-risk @1-devices","Settings","2026-02-24","passed","2026-02-24","","Recovery Password","",""
"Verifies that inviting a contact (Android: without chat history) works as expected.","84590","Invite contact to group without chat history @android @high-risk @4-devices","Groups","2026-02-24","passed","2026-02-24","","Edit Group","",""
"Verifies that a long message can be sent to a group","36273","Send long message to group @android @low-risk @3-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Message types","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends (non Pro)","32016","Message length limit (1799 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Rules","",""
"Verifies that an empty display name throws the 'please enter a display name' error as expected.","10942","Onboarding no name @android @low-risk @1-devices","Onboarding","2026-02-24","passed","2026-02-24","","Input validations","",""
"Verifies that an emoji reaction can be sent and is received in a group.","35005","Send emoji react groups @android @high-risk @3-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Emoji reacts","",""
"Verifies message length behavior at 1800 characters - countdown shows 200, message sends (non Pro)","29685","Message length limit (1800 chars non Pro) @android @high-risk @1-devices","Sending Messages","2026-02-24","passed","2026-02-24","","Rules","",""
"","43688","Hide recovery password @android @medium-risk @2-devices","","2026-02-24","passed","2026-02-24","","user_actions_hide_recovery_password.spec.ts","",""
"Verifies that a user can be blocked from the home screen long press menu","42944","Block user in conversation list @android @high-risk @2-devices","User Actions","2026-02-24","passed","2026-02-24","","Block/Unblock","",""
"","45982","Delete message request in list @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_requests_delete.spec.ts","",""
"Verifies that the Settings donation link is correct and that the HTTP request is successful (200)","26666","Donate Settings menu item @android @high-risk @1-devices","Donations","2026-02-24","passed","2026-02-24","","donate.spec.ts","",""
"Verifies that a too long display name (101 bytes) throws the 'shorter display name' error as expected.","9812","Onboarding long name @android @low-risk @1-devices","Onboarding","2026-02-24","passed","2026-02-24","","Input validations","",""
"Verifies that restoring an account works as expected: Display Name and Account ID match, no Recovery password banner on home screen.","32195","Link device @android @high-risk @2-devices","Onboarding","2026-02-24","passed","2026-02-24","","Restore account","",""
"","32581","Send link 1:1 @android @high-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_link_preview.spec.ts","",""
"Verifies that a user's avatar color is consistent across linked devices.","19571","Avatar color linked device @android @medium-risk @2-devices","Visual Checks","2026-02-24","passed","2026-02-24","","Onboarding","",""
"","43417","Send community invitation @android @medium-risk @2-devices","","2026-02-24","passed","2026-02-24","","message_community_invitation.spec.ts","",""
"Verifies that the recovery password banner does not disappear if the conversation count drops below 3","56092","Recovery password banner persists with less than 3 conversations @android @medium-risk @1-devices","Settings","2026-02-24","passed","2026-02-24","","Recovery Password","",""
