"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a user can share an image from the photo gallery to Session","48128","Share to session @android @medium-risk @2-devices","User Actions","Wed Dec 03 10:57:17 AEDT 2025","passed","Wed Dec 03 10:58:05 AEDT 2025","","Share to Session","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","30347","Set nickname @android @high-risk @2-devices","User Actions","Wed Dec 03 10:56:47 AEDT 2025","passed","Wed Dec 03 10:57:17 AEDT 2025","","Set Nickname","",""
"Verifies that a GIF disappears as expected in a 1:1 conversation","109380","Disappearing GIF message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Dec 03 10:42:11 AEDT 2025","passed","Wed Dec 03 10:44:00 AEDT 2025","","Message Types","",""
"Verifies that joining a community works and the conversation syncs to a linked device","43179","Join community test @android @high-risk @2-devices","New Conversation","Wed Dec 03 10:39:43 AEDT 2025","passed","Wed Dec 03 10:40:26 AEDT 2025","","Join Community","",""
"","14997","Onboarding terms of service @android @high-risk @1-devices","","Wed Dec 03 10:32:01 AEDT 2025","passed","Wed Dec 03 10:32:16 AEDT 2025","","onboarding_tos.spec.ts","",""
"Verifies that an image can be sent and received in a community","60017","Send image to community @android @medium-risk @2-devices","Sending Messages","Wed Dec 03 10:38:43 AEDT 2025","passed","Wed Dec 03 10:39:43 AEDT 2025","","Message types","",""
"Verifies that a seed phrase with a word not on the mnemonic list throws the 'some words are incorrect' error as expected.","10181","Onboarding incorrect seed @android @low-risk @1-devices","Onboarding","Wed Dec 03 10:30:34 AEDT 2025","passed","Wed Dec 03 10:30:44 AEDT 2025","","Input validations","",""
"Verifies that a non-admin member can leave a group successfully via the UI","44992","Leave group @android @high-risk @3-devices","Groups","Wed Dec 03 11:24:56 AEDT 2025","passed","Wed Dec 03 11:25:41 AEDT 2025","","Leave/Delete Group","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","70993","Disappear after read @android @high-risk @2-devices","Disappearing Messages","Wed Dec 03 10:39:43 AEDT 2025","passed","Wed Dec 03 10:40:54 AEDT 2025","","Conversation Types","",""
"Verifies that when a message is deleted on one device, it shows as deleted on a linked device too.","36317","Delete message linked device @android @high-risk @3-devices","User Actions","Wed Dec 03 11:31:20 AEDT 2025","passed","Wed Dec 03 11:31:57 AEDT 2025","","Delete Message","",""
"Verifies that a voice note disappears as expected in a group conversation","70934","Disappearing voice message to group @android @low-risk @3-devices","Disappearing Messages","Wed Dec 03 11:08:33 AEDT 2025","passed","Wed Dec 03 11:09:44 AEDT 2025","","Message Types","",""
"","39603","Hide recovery password @android @medium-risk @2-devices","","Wed Dec 03 10:56:07 AEDT 2025","passed","Wed Dec 03 10:56:47 AEDT 2025","","user_actions_hide_recovery_password.spec.ts","",""
"Verifies that the profile picture change on one device is reflected on a linked device.","36460","Change profile picture linked device @android @medium-risk @2-devices","User Actions","Wed Dec 03 10:47:36 AEDT 2025","passed","Wed Dec 03 10:48:13 AEDT 2025","","Change Profile Picture","",""
"Verifies that an empty display name throws the 'please enter a display name' error as expected.","12737","Onboarding no name @android @low-risk @1-devices","Onboarding","Wed Dec 03 10:30:40 AEDT 2025","passed","Wed Dec 03 10:30:53 AEDT 2025","","Input validations","",""
"Verifies that a GIF disappears as expected in a group conversation","109728","Disappearing GIF to group @android @low-risk @3-devices","Disappearing Messages","Wed Dec 03 11:01:56 AEDT 2025","passed","Wed Dec 03 11:03:46 AEDT 2025","","Message Types","",""
"","64933","Send GIF 1:1 @android @medium-risk @2-devices","","Wed Dec 03 10:49:35 AEDT 2025","passed","Wed Dec 03 10:50:40 AEDT 2025","","message_gif.spec.ts","",""
"Verifies that ONS resolution works","21004","ONS resolution @android @high-risk @1-devices","New Conversation","Wed Dec 03 10:32:03 AEDT 2025","passed","Wed Dec 03 10:32:24 AEDT 2025","","New Message","",""
"Verifies that a video can be sent to a group, all members receive the document, and replying to a document works as expected","70167","Send video to group @android @medium-risk @3-devices","Sending Messages","Wed Dec 03 11:15:50 AEDT 2025","passed","Wed Dec 03 11:17:00 AEDT 2025","","Message types","",""
"Verifies message length behavior at 2000 characters - countdown shows 0, message sends","26689","Message length limit (2000 chars) @android @high-risk @1-devices","Sending Messages","Wed Dec 03 10:31:15 AEDT 2025","passed","Wed Dec 03 10:31:42 AEDT 2025","","Rules","",""
"Verifies that the ""Learn More"" link on the Network Page for Staking opens the correct URL in the device browser.","23604","Network page learn more staking link @android @medium-risk @1-devices","Network Page","Wed Dec 03 10:31:42 AEDT 2025","passed","Wed Dec 03 10:32:06 AEDT 2025","","network_page_link_staking.spec.ts","",""
"","50877","Read status @android @medium-risk @2-devices","","Wed Dec 03 10:56:39 AEDT 2025","passed","Wed Dec 03 10:57:30 AEDT 2025","","user_actions_read_status.spec.ts","",""
"Verifies that Disappearing Messages can be set in a group conversation, and that a message disappears after the specified expiry time.","70568","Disappear after send groups @android @high-risk @3-devices","Disappearing Messages","Wed Dec 03 10:59:46 AEDT 2025","passed","Wed Dec 03 11:00:57 AEDT 2025","","Conversation Types","",""
"","34667","Unsend message @android @high-risk @2-devices","","Wed Dec 03 10:53:53 AEDT 2025","passed","Wed Dec 03 10:54:27 AEDT 2025","","message_unsend.spec.ts","",""
"","60979","Send document 1:1 @android @high-risk @2-devices","","Wed Dec 03 10:51:35 AEDT 2025","failed","Wed Dec 03 10:52:36 AEDT 2025","","message_document.spec.ts","",""
"","39682","Send link 1:1 @android @high-risk @2-devices","","Wed Dec 03 10:51:32 AEDT 2025","passed","Wed Dec 03 10:52:12 AEDT 2025","","message_link_preview.spec.ts","",""
"Verifies that an emoji reaction can be sent and is received in a group.","36171","Send emoji react groups @android @high-risk @3-devices","Sending Messages","Wed Dec 03 11:17:56 AEDT 2025","passed","Wed Dec 03 11:18:32 AEDT 2025","","Emoji reacts","",""
"Verifies that the ""Learn More"" link on the Network Page opens the correct URL in the device browser.","22101","Network page learn more network link @android @medium-risk @1-devices","Network Page","Wed Dec 03 10:31:25 AEDT 2025","passed","Wed Dec 03 10:31:47 AEDT 2025","","network_page_link_network.spec.ts","",""
"Create four accounts, create a group with three, add the fourth member","81486","Add contact to group @android @high-risk @4-devices","Groups","Wed Dec 03 11:18:32 AEDT 2025","passed","Wed Dec 03 11:19:54 AEDT 2025","","Edit Group","",""
"","63950","Create contact @android @high-risk @3-devices","","Wed Dec 03 11:40:11 AEDT 2025","passed","Wed Dec 03 11:41:15 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"Verifies that the in-app review prompt shows after the user sets a different theme","18089","Review prompt Appearance trigger @android @high-risk @1-devices","In-App Review Prompt","Wed Dec 03 10:32:43 AEDT 2025","passed","Wed Dec 03 10:33:01 AEDT 2025","","Triggers","",""
"","41156","Message requests clear all @android @medium-risk @2-devices","","Wed Dec 03 10:53:11 AEDT 2025","passed","Wed Dec 03 10:53:53 AEDT 2025","","message_requests_clear_all.spec.ts","",""
"Verifies that an image disappears as expected in a 1:1 conversation","71312","Disappearing image message 1:1 @android @low-risk @2-devices","Disappearing Messages","Wed Dec 03 10:43:35 AEDT 2025","passed","Wed Dec 03 10:44:46 AEDT 2025","","Message Types","",""
