"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","57324","Create contact @ios @high-risk @3-devices","","Mon Dec 15 09:19:04 AEDT 2025","passed","Mon Dec 15 09:20:02 AEDT 2025","","user_actions_create_contact.spec.ts","",""
"","40298","Delete conversation from conversation settings @ios @high-risk @3-devices","User Actions","Mon Dec 15 09:19:26 AEDT 2025","passed","Mon Dec 15 09:20:06 AEDT 2025","","Delete Conversation","",""
"","41832","Read status @ios @medium-risk @2-devices","","Mon Dec 15 09:20:40 AEDT 2025","passed","Mon Dec 15 09:21:21 AEDT 2025","","user_actions_read_status.spec.ts","",""
"Verifies that a too long seed phrase throws the 'check your recovery password' error as expected.","13958","Onboarding wrong seed @ios @low-risk @1-devices","Onboarding","Mon Dec 15 09:04:58 AEDT 2025","passed","Mon Dec 15 09:05:12 AEDT 2025","","Input validations","",""
"Verifies that a PDF can be sent to a group, all members receive the document, and replying to a document works as expected","66382","Send document to group @ios @high-risk @3-devices","Sending Messages","Mon Dec 15 08:57:49 AEDT 2025","passed","Mon Dec 15 08:58:55 AEDT 2025","","Message types","",""
"Verifies that the 'Invite a Friend' share functionality opens the native share sheet and the user's Account ID is present in the message.","22264","Invite a friend @ios @medium-risk @1-devices","New Conversation","Mon Dec 15 09:05:06 AEDT 2025","passed","Mon Dec 15 09:05:28 AEDT 2025","","Invite a Friend","",""
"","50880","Send video 1:1 @ios @medium-risk @2-devices","","Mon Dec 15 09:15:00 AEDT 2025","passed","Mon Dec 15 09:15:51 AEDT 2025","","message_video.spec.ts","",""
"Verifies that Disappearing Messages can be set in Note to Self, and that a message disappears after the specified expiry time.","65274","Disappear after send note to self @ios @medium-risk @1-devices","Disappearing Messages","Mon Dec 15 08:39:30 AEDT 2025","passed","Mon Dec 15 08:40:35 AEDT 2025","","Conversation Types","",""
"Sends a message 10 times in a 1-1 and logs the sending time","40535","Check performance @ios @low-risk @2-devices","Sending Messages","Mon Dec 15 09:08:22 AEDT 2025","passed","Mon Dec 15 09:09:03 AEDT 2025","","Performance","",""
"Verifies that a GIF disappears as expected in a group conversation","117510","Disappearing GIF to group @ios @low-risk @3-devices","Disappearing Messages","Mon Dec 15 08:48:01 AEDT 2025","passed","Mon Dec 15 08:49:59 AEDT 2025","","Message Types","",""
"","15090","Onboarding privacy policy @ios @high-risk @1-devices","","Mon Dec 15 09:16:50 AEDT 2025","passed","Mon Dec 15 09:17:05 AEDT 2025","","onboarding_pp.spec.ts","",""
"Verifies that a group of 3 can be created successfully via the UI","90977","Create group @ios @high-risk @3-devices","Groups","Mon Dec 15 09:02:57 AEDT 2025","passed","Mon Dec 15 09:04:28 AEDT 2025","","Create Group","",""
"Verifies that a user can set a nickname for a contact and that it appears correctly in the conversation settings, conversation header and home screen.","32284","Set nickname @ios @high-risk @2-devices","User Actions","Mon Dec 15 09:20:41 AEDT 2025","passed","Mon Dec 15 09:21:13 AEDT 2025","","Set Nickname","",""
"Verifies that a non-admin member can leave a group successfully via the UI","59279","Leave group @ios @high-risk @3-devices","Groups","Mon Dec 15 09:03:48 AEDT 2025","passed","Mon Dec 15 09:04:47 AEDT 2025","","Leave/Delete Group","",""
