"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that message bubbles appear as expected (oneline and multiline messages, reply layout, outgoing/incoming)","38800","Check message bubble layout @ios @high-risk @2-devices","Visual Checks","Mon Dec 01 13:37:31 AEDT 2025","passed","Mon Dec 01 13:38:10 AEDT 2025","","Conversation","",""
"Verifies that a group (and its messages) created on one device appears when restoring on a second device.","130943","Restore group @ios @high-risk @4-devices","Groups","Mon Dec 01 13:20:43 AEDT 2025","passed","Mon Dec 01 13:22:54 AEDT 2025","","Create Group","",""
"Verifies that 'Disappear After Read' can be set in a 1:1 conversation, and that a message disappears after the specified expiry time.","78218","Disappear after read @ios @high-risk @2-devices","Disappearing Messages","Mon Dec 01 12:59:39 AEDT 2025","passed","Mon Dec 01 13:00:57 AEDT 2025","","Conversation Types","",""
"Verifies that an emoji reaction can be sent and is received in a 1-1 conversation.","51822","Send emoji react 1:1 @ios @high-risk @2-devices","Sending Messages","Mon Dec 01 13:28:35 AEDT 2025","passed","Mon Dec 01 13:29:27 AEDT 2025","","Emoji reacts","",""
"","60141","Delete message request in conversation @ios @high-risk @3-devices","","Mon Dec 01 13:29:27 AEDT 2025","passed","Mon Dec 01 13:30:27 AEDT 2025","","message_requests_decline.spec.ts","",""
"Verifies that leaving a group syncs to a linked device","132149","Leave group linked device @ios @high-risk @4-devices","Groups","Mon Dec 01 13:24:30 AEDT 2025","passed","Mon Dec 01 13:26:42 AEDT 2025","","Leave/Delete Group","",""
"","27003","Change username @ios @medium-risk @1-devices","","Mon Dec 01 13:34:08 AEDT 2025","passed","Mon Dec 01 13:34:35 AEDT 2025","","user_actions_change_username.spec.ts","",""
"","44378","Delete contact from conversation settings @ios @high-risk @3-devices","User Actions","Mon Dec 01 13:35:11 AEDT 2025","passed","Mon Dec 01 13:35:55 AEDT 2025","","Delete Contact","",""
"Verifies that the Appearance settings screen layout matches the expected baseline","17144","Check Appearance settings layout @ios @high-risk @1-devices","Visual Checks","Mon Dec 01 13:38:10 AEDT 2025","passed","Mon Dec 01 13:38:27 AEDT 2025","","Settings","",""
"Verifies that an emoji reaction can be sent and is received in a community","65866","Send emoji react community @ios @medium-risk @2-devices","Sending Messages","Mon Dec 01 12:56:51 AEDT 2025","passed","Mon Dec 01 12:57:57 AEDT 2025","","Emoji reacts","",""
