"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that a message request cannot be sent when Community Message Requests are off.","33909","Community message requests off @ios @medium-risk @2-devices","Settings","2026-03-18","passed","2026-03-18","","Community Message Requests","",""
"Verifies that ONS resolution works","16962","ONS resolution @ios @high-risk @1-devices","New Conversation","2026-03-18","passed","2026-03-18","","New Message","",""
"Verifies that an image can be sent and received in a community","51826","Send image to community @ios @medium-risk @2-devices","Sending Messages","2026-03-18","passed","2026-03-18","","Message types","",""
"Verifies that turning off Disappearing Messages works as expected in a 1:1 conversation","235217","Disappear after send off 1:1 @ios @high-risk @3-devices","Disappearing Messages","2026-03-18","passed","2026-03-18","","Conversation Types","",""
"Verifies that a username change syncs to a linked device.","39943","Change username linked device @ios @medium-risk @2-devices","User Actions","2026-03-18","passed","2026-03-18","","Change Username","",""
"","61069","Create contact @ios @high-risk @3-devices","","2026-03-18","passed","2026-03-18","","user_actions_create_contact.spec.ts","",""
"Verifies that the profile picture can be changed and the new picture is displayed correctly.","46346","Change profile picture @ios @medium-risk @1-devices","User Actions","2026-03-18","passed","2026-03-18","","Change Profile Picture","",""
"","37626","Change username @ios @medium-risk @1-devices","","2026-03-18","passed","2026-03-18","","user_actions_change_username.spec.ts","",""
"Verifies that a group member can be kicked from a group and that the kicked member is removed from the group.","49572","Kick member @ios @medium-risk @3-devices","Groups","2026-03-18","passed","2026-03-18","","Edit Group","",""
"","43219","Send video 1:1 @ios @medium-risk @2-devices","","2026-03-18","passed","2026-03-18","","message_video.spec.ts","",""
"","27878","Create user @ios @high-risk @1-devices","","2026-03-18","passed","2026-03-18","","user_actions_create_user.spec.ts","",""
"Verifies message length behavior at 1799 characters - no countdown shows, message sends (non Pro)","34468","Message length limit (1799 chars non Pro) @ios @high-risk @1-devices","Sending Messages","2026-03-18","passed","2026-03-18","","Rules","",""
"Verifies that inviting a contact (Android: without chat history) works as expected.","109500","Invite contact to group without chat history @ios @high-risk @4-devices","Groups","2026-03-18","passed","2026-03-18","","Edit Group","",""
"Verifies the in-app review modal texts and buttons for the positive flow (Enjoying Session - Rate App)","20904","Review prompt positive flow @ios @high-risk @1-devices","In-App Review Prompt","2026-03-18","passed","2026-03-18","","Flows","",""
"Verifies that a community admin can ban a user and delete their messages.
    Then, restore the banned account on a second device. 
    The banned user cannot send messages anymore on either of their linked devices.","90962","Ban and delete in community - linked device @ios @medium-risk @3-devices","User Actions","2026-03-18","passed","2026-03-18","","Ban/Unban","",""
"Verifies that a blocked user syncs to a linked device","42873","Block user linked device @ios @high-risk @3-devices","User Actions","2026-03-18","passed","2026-03-18","","Block/Unblock","",""
"","14393","Onboarding terms of service @ios @high-risk @1-devices","","2026-03-18","passed","2026-03-18","","onboarding_tos.spec.ts","",""
"Verifies that the ""Learn More"" link on the Network Page for Staking opens the correct URL in the device browser.","19000","Network page learn more staking link @ios @medium-risk @1-devices","Network Page","2026-03-18","passed","2026-03-18","","network_page_link_staking.spec.ts","",""
